rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
2	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
3	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
4	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
5	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
6	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
7	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
8	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
9	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
10	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
11	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
12	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
13	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
14	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
15	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
16	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
17	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
18	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
19	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030844832724435
20	G10 & G9	19	2	0.0	G10, G9	2	8	1.0030950305870932
21	G10	18	1	0.5	G10	1	8	0.9199240866566369
22	G10	18	1	0.5	G10	1	8	0.9199240866566369
23	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
24	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
25	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
26	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
27	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
28	G10 & G2	17	2	0.0	G10, G2	2	8	1.0236839047901503
29	G10 & G4	12	2	0.0	G10, G4	2	8	0.8861375394411936
30	G2 & G9	11	2	0.0	G2, G9	2	8	1.9986214857986075
31	G2 & G9	11	2	0.0	G2, G9	2	8	1.9986214857986075
32	G8	11	1	0.5	G8	1	8	1.0094846899726682
33	G9	11	1	0.5	G9	1	8	1.7937746944953061
34	G9	11	1	0.5	G9	1	8	1.7937746944953061
35	G9	11	1	0.5	G9	1	8	1.7937746944953061
36	G3 & G4 & G8	10	3	0.0	G3, G4, G8	3	8	0.6488709059703979
37	False	10	1	0.5	False	1	8	1.0681189450988586
38	G2 | G9	10	2	0.0	G2, G9	2	8	1.9986214857986075
39	G4 & G5 & G6 & G9	10	4	0.5	G4, G5, G6, G9	4	8	1.340278716543396
40	G2	10	1	0.5	G2	1	8	2.512523449179903
41	G2	10	1	0.5	G2	1	8	2.512523449179903
42	G2	10	1	0.5	G2	1	8	2.512523449179903
43	G2	10	1	0.5	G2	1	8	2.512523449179903
44	G1	9	1	0.5	G1	1	8	2.1938932583786004
45	G2 & G4 & G9	7	3	0.0	G2, G4, G9	3	8	1.5847366114071295
46	G2 & G4	7	2	0.0	G2, G4	2	8	1.8333243380301176
47	G4 & G9	7	2	0.0	G4, G9	2	8	2.110602119572389
48	G4	7	1	0.5	G4	1	8	1.8608180843935727
49	G7 & G9	6	2	0.0	G7, G9	2	8	1.450604136963738
50	~G10	2	1	0.5	G10	1	8	0.9199240866566369
