rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
2	~G1 | ~G4 | ~G8	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
3	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
4	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
5	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
6	~G1 | ~G4 | ~G8	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
7	~G1 | ~G4 | ~G8	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
8	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
9	~G1 | ~G4 | ~G8	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
10	~G1 | ~G4 | ~G8	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
11	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
12	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
13	G8 | ~G1 | ~G4	17	3	0.0	G1, G4, G8	3	6	0.49174120812171473
14	~G1 | ~G5 | ~G8	17	3	0.0	G1, G5, G8	3	6	0.6125647695401106
15	G6 | ~G1 | ~G8	17	3	0.0	G1, G6, G8	3	6	0.8450913268690035
16	G7 | ~G1 | ~G8	17	3	0.0	G1, G7, G8	3	6	1.0294485400919433
17	~G1 | ~G10 | ~G8	17	3	0.0	G1, G10, G8	3	6	1.2411484185094317
18	~G1 | ~G8	17	2	0.0	G1, G8	2	6	1.6167465146885989
19	G6 | ~G1 | ~G5 | ~G8	17	4	0.5	G1, G5, G6, G8	4	6	0.558523708266522
20	~G8	16	1	0.5	G8	1	6	1.3669225433778354
21	~G1	16	1	0.5	G1	1	6	1.4252909264143914
22	~G1	16	1	0.5	G1	1	6	1.4252909264143914
23	~G1 & ~G8 & (~G10 | ~G4)	13	4	0.5	G1, G10, G4, G8	4	6	1.1303186428221952
24	G4 & ~G8	12	2	0.0	G4, G8	2	6	1.7412577335829753
25	G4	12	1	0.5	G4	1	6	1.603414602636946
26	G7	11	1	0.5	G7	1	6	1.668958807799448
27	G4 & (G2 | G8)	10	3	0.0	G2, G4, G8	3	6	1.3400281647500398
28	G1 | G10	9	2	0.0	G1, G10	2	6	1.5813988487538198
29	~G4	8	1	0.5	G4	1	6	1.603414602636946
30	~G4	8	1	0.5	G4	1	6	1.603414602636946
31	~G4	8	1	0.5	G4	1	6	1.603414602636946
32	G8 & (~G1 | ~G3)	4	3	0.0	G1, G3, G8	3	6	0.8512751316664481
33	G5 & G6 & ~G1	4	3	0.0	G1, G5, G6	3	6	1.3794933075040423
34	G1	4	1	0.5	G1	1	6	1.4252909264143914
35	~G5	4	1	0.5	G5	1	6	1.7352436114035612
36	~G5	4	1	0.5	G5	1	6	1.7352436114035612
37	False	3	1	0.5	False	1	6	0.49174120812171473
38	G1 & G4 & G8	3	3	0.0	G1, G4, G8	3	6	0.49174120812171473
39	G1 & G4 & G8	3	3	0.0	G1, G4, G8	3	6	0.49174120812171473
40	G1 & G4 & G8	3	3	0.0	G1, G4, G8	3	6	0.49174120812171473
41	G5 & G8	3	2	0.0	G5, G8	2	6	0.6125647695401106
42	G1 & G9 & ~G8	3	3	0.0	G1, G8, G9	3	6	1.0407666326645624
43	G1 & G4	3	2	0.0	G1, G4	2	6	1.2238348537716883
44	G1 & G4	3	2	0.0	G1, G4	2	6	1.2238801158874426
45	G1 & G6	3	2	0.0	G1, G6	2	6	1.5953384827259545
46	G1 & G8	3	2	0.0	G1, G8	2	6	1.6167465146885989
47	False	3	1	0.5	False	1	6	1.6167465146885989
48	False	3	1	0.5	False	1	6	1.6167465146885989
49	False	3	1	0.5	False	1	6	1.6167465146885989
50	False	3	1	0.5	False	1	6	0.5503616865155835
