rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
2	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
3	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
4	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
5	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
6	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
7	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
8	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
9	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
10	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
11	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
12	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
13	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
14	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
15	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
16	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
17	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
18	G10 | G2 | G9	20	3	0.0	G10, G2, G9	3	6	0.20634052329159605
19	G10 | G7 | G9	20	3	0.0	G10, G7, G9	3	6	0.3171562412155654
20	G10 | G2 | G5	20	3	0.0	G10, G2, G5	3	6	0.39962330057572215
21	G10 | G9	20	2	0.0	G10, G9	2	6	0.4036125172548088
22	G10 | G9	20	2	0.0	G10, G9	2	6	0.4036125172548088
23	G2 | G6 | G9	20	3	0.0	G2, G6, G9	3	6	0.6000802418454985
24	G2 | G9	20	2	0.0	G2, G9	2	6	0.7208877882274936
25	G2 | G9	20	2	0.0	G2, G9	2	6	0.7208877882274936
26	G2 | G9	20	2	0.0	G2, G9	2	6	0.7208877882274936
27	G2 | G9	20	2	0.0	G2, G9	2	6	0.7208877882274936
28	G2 | G9	20	2	0.0	G2, G9	2	6	0.7208877882274936
29	G5 | G9	20	2	0.0	G5, G9	2	6	0.8474286907349944
30	G2 | G5	20	2	0.0	G2, G5	2	6	1.96353575611462
31	G9 | (G10 & G5) | (G2 & G5)	20	4	0.5	G10, G2, G5, G9	4	6	0.13973798806397972
32	G10 | G2 | G5 | G9	20	4	0.5	G10, G2, G5, G9	4	6	0.13973798806397972
33	G10 | G2 | G8 | G9	20	4	0.5	G10, G2, G8, G9	4	6	0.18122998400548612
34	True	20	1	0.5	True	1	6	0.23492555650974972
35	G10 | G2 | G3 | G9	20	4	0.5	G10, G2, G3, G9	4	6	0.28697981646620857
36	G2 | G5 | G7 | G9	20	4	0.5	G2, G5, G7, G9	4	6	0.2998533824424723
37	G5 | G8 | G9 | ~G2	20	4	0.5	G2, G5, G8, G9	4	6	0.34390581034387535
38	G1 | G10 | G2 | G9	20	4	0.5	G1, G10, G2, G9	4	6	0.3642864318394058
39	G10 | G5 | G6	19	3	0.0	G10, G5, G6	3	6	0.2978623451447475
40	G10 | G5	19	2	0.0	G10, G5	2	6	0.42839075619116584
41	G10 | G5	19	2	0.0	G10, G5	2	6	0.42839075619116584
42	~G3	19	1	0.5	G3	1	6	0.5832137078718823
43	G9	19	1	0.5	G9	1	6	0.8185209797340093
44	G9	19	1	0.5	G9	1	6	0.8185209797340093
45	G2 | G6	18	2	0.0	G2, G6	2	6	1.9224671558027535
46	G2 & (G4 | G9)	17	3	0.0	G2, G4, G9	3	6	0.5837222323957312
47	G9 & (G10 | G7) & (G10 | G5 | G8)	15	5	1.0	G10, G5, G7, G8, G9	5	6	0.16857787841662006
48	~G7	12	1	0.5	G7	1	6	0.530685375007189
49	G3	1	1	0.5	G3	1	6	0.5832137078718823
50	~G9	1	1	0.5	G9	1	6	0.8185209797340093
