Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G32	6	G40 & G59 & G9 & G93	17	4	0.237923	2.0496
G32	7	G35 & G93	17	2	0.816492	1.9710
G32	8	G40 & G93	18	2	0.878104	1.9594
G32	9	G93 & G97	17	2	0.904374	1.8831
G33	1	G32 & G86 & G96	19	3	0.163995	2.7235
G33	2	G42 & G9 & G96	19	3	0.351010	2.5365
G33	3	G42 & G86 & G96	19	3	0.400236	2.4873
G33	4	G86 & G96	19	2	0.636807	2.2507
G33	5	G33 & G96	19	2	0.650789	2.2367
G33	6	G32 & G42 & G86 & G96	19	4	0.205996	2.1815
G33	7	G78 & G96	19	2	1.133039	1.8875
G33	8	G32 & G96	18	2	1.020793	1.8375
G33	9	G42 & G9 & (G25 | G33) & (G33 | G4)	18	5	0.523502	1.3765
G34	1	G55 | (G54 & G9)	17	3	0.933128	1.8544
G34	2	G54 | G55	17	2	1.249021	1.7875
G34	3	G55	16	1	1.254962	1.2375
G35	1	G27 | G87	20	2	0.170563	2.7669
G35	2	G27 | (G90 & G92)	20	3	0.182881	2.7546
G35	3	G21 | G27 | G87	20	3	0.209744	2.7278
G35	4	G21 | G27 | G5	20	3	0.222920	2.7146
G35	5	G27 | G90	20	2	0.269858	2.6676
G35	6	G21 | G27	20	2	0.281731	2.6558
G35	7	G35 | G5 | G94	19	3	0.272626	2.6149
G35	8	G47 | G87	20	2	0.393587	2.5439
G35	9	G21 | G26	19	2	0.370015	2.5175
G35	10	G87	19	1	0.287232	2.1003
G35	11	G90	19	1	0.304212	2.0833
G35	12	G5	19	1	0.371808	2.0157
G35	13	G5 & (G21 | G26 | G27 | G49)	19	5	0.040566	1.9094
G36	1	G41 | G80	18	2	0.323136	2.5144
G36	2	G41 | (G68 & G80)	18	3	0.323136	2.5144
G36	3	G41 | (G30 & G80)	19	3	0.677372	2.2101
G36	4	G41 | (G30 & G68 & G80)	19	4	0.457072	1.9304
G36	5	G41	18	1	1.005804	1.3375
G37	1	G82 | (~G39 & ~G90)	17	3	0.396976	2.3905
G37	2	G82 | (G71 & ~G39)	17	3	0.527482	2.2600
G37	3	G82 | ~G39	16	2	0.699570	2.0379
G38	1	G91 & (G66 | G86)	18	3	0.247679	2.5898
G38	2	G91 & (G40 | G97)	18	3	0.283237	2.5543
G38	3	G91 & G97	17	2	0.852770	1.9347
G38	4	G91	18	1	0.493530	1.8440
G38	5	G50 & G91	17	2	0.970115	1.8174
G38	6	G66 & G91	17	2	0.974069	1.8134
G38	7	G91 & (G1 | G12 | G34 | G97)	18	5	0.459581	1.4404
G39	1	G17 | (G21 & G42)	17	3	0.358074	2.4294
G39	2	G42 | (G10 & G17)	18	3	0.606066	2.2314
G39	3	G21 & G42	17	2	0.635209	2.1523
G39	4	G17 | G42	17	2	0.679164	2.1083
G39	5	G42 & G58	17	2	0.680428	2.1071
G39	6	G42 | (G17 & G36) | (G17 & G74)	17	4	0.332269	1.9552
G39	7	G42	17	1	0.655330	1.6322
G40	1	~G55 | ~G81	16	2	0.617965	2.1195
G40	2	~G81	15	1	0.931860	1.2556
G41	1	G77	18	1	0.323820	2.0137
G41	2	G22 | G77	18	2	0.895963	1.9415
G41	3	G77 | (G22 & G30 & G4 & G55)	18	5	0.164434	1.7356
G41	4	G22	18	1	0.900761	1.4367
G41	5	G84	18	1	0.968640	1.3689
G42	1	G86 & (G1 | G67 | G92)	19	4	0.049505	2.3380
G42	2	G86	19	1	0.208323	2.1792
G42	3	G86 | (G46 & G5 & G67) | (G46 & G5 & G75)	19	5	3.139446	0.9500
G43	1	G22 | (G26 & G36)	20	3	0.120517	2.8170
G43	2	G22 | G36	20	2	0.121290	2.8162
G43	3	G36 & (G22 | G26)	20	3	0.121290	2.8162
G43	4	G19 | G36	20	2	0.266040	2.6715
G43	5	G22	20	1	0.121290	2.3162
G43	6	G22 | (G19 & G36) | (G26 & G36)	20	4	0.121940	2.3156
G43	7	G22 & (G26 | G36 | G44 | G93)	20	5	0.038455	1.9615
G43	8	G36	20	1	0.702888	1.7346
G44	1	G1 & G39 & G5	17	3	0.453722	2.3338
G44	2	G1 & G5 & G89	16	3	0.639263	2.0982
G44	3	G39 & G5	16	2	1.016377	1.7375
G44	4	G1 & G39	16	2	1.035341	1.7375
G44	5	G39 & G5 & (~G1 | ~G43)	16	4	0.959237	1.2783
G45	1	G14 | G23 | G79	19	3	0.259668	2.6278
G45	2	G23 | G73 | G84	18	3	0.366212	2.4713
G45	3	G14 | G79 | G9	18	3	0.604523	2.2330
G45	4	G14 | G23 | G95	18	3	0.639566	2.1979
G45	5	G14 | G23	19	2	0.887355	2.0001
G45	6	G14 | G23 | G79 | G9	19	4	0.464811	1.9227
G45	7	G14 | G35 | G80	18	3	0.928776	1.9087
G45	8	G14 | G45	18	2	0.996885	1.8406
G45	9	G12 | G14 | G23 | G79 | G9	19	5	0.167193	1.7828
G45	10	G14 | G23 | G25 | G79	18	4	0.627634	1.7099
G45	11	G14 | G23 | G50 | G79 | G9	18	5	0.718102	1.1819
G45	12	G12 | G14 | G73 | G79 | G9	18	5	0.927718	0.9723
G46	1	~G86 & (G6 | ~G17)	19	3	0.059987	2.8275
G46	2	G84 & ~G17	18	2	0.633553	2.2039
G46	3	~G86	18	1	0.609305	1.7282
G47	1	G57 & (~G11 | ~G72)	20	3	0.731061	2.2064
G47	2	G57 & ~G11	19	2	0.836636	2.0509
G48	1	G35 | G52 | G58	19	3	0.979637	1.9079
G48	2	G35 | G52	19	2	0.980093	1.9074
G48	3	G52 | G58	18	2	1.134426	1.8375
G48	4	G35 | G58 | (G48 & G99)	18	4	0.745797	1.5917
G48	5	G35	18	1	1.032196	1.3375
G49	1	G96 & (G56 | G80)	17	3	0.579882	2.2076
G49	2	G80 & G96	16	2	0.579882	2.1576
G49	3	G96 & (G80 | G86)	16	3	0.690475	2.0470
G49	4	G56 & G96	16	2	0.859784	1.8777
G49	5	(G11 | G2) & (G11 | G30) & (G2 | G80) & (G30 | G80) & (G56 | G96)	16	6	0.171076	1.6289
G49	6	G96 & (G30 | G56) & (G56 | G99)	16	4	0.838225	1.3993
G49	7	G96	16	1	0.859784	1.3777
G50	1	G41 & (G5 | G77)	19	3	0.166675	2.7208
G50	2	G41 | (G52 & G73)	19	3	0.185116	2.7024
G50	3	G77 & (G41 | ~G27)	19	3	0.239092	2.6484
G50	4	G77 & (G27 | G41)	19	3	0.239092	2.6484
G50	5	G41 & (G27 | G45)	18	3	0.350510	2.4870
G50	6	G41 | G71	19	2	0.412743	2.4748
G50	7	G41 | G77	19	2	0.492816	2.3947
G50	8	G77 & (~G1 | ~G87)	19	3	0.494913	2.3926
G50	9	G56 | G77	18	2	0.573351	2.2641
G50	10	G77 & (G27 | G41 | G45)	19	4	0.123463	2.2640
G50	11	G77 | (G27 & G41 & G45)	19	4	0.123463	2.2640
G50	12	G77 & (G27 | G41) & (G41 | G45)	19	4	0.123463	2.2640
G50	13	G41	19	1	0.350510	2.0370
G50	14	G71	19	1	0.755362	1.6321
G51	1	G35 | (G38 & G90)	20	3	0.238701	2.6988
G51	2	G35 & (G13 | G16)	20	3	0.276112	2.6614
G51	3	G35 | (G13 & G16 & G52)	20	4	0.193049	2.2445
G51	4	G35	20	1	0.226269	2.2112
G51	5	G35 | (G13 & G16) | (G31 & G7)	19	5	0.157697	1.7923
G52	1	G12 & G34 & G67	17	3	0.174325	2.6132
G52	2	G12 & G67 & G83	18	3	0.571876	2.2656
G52	3	G12 & G16 & G67	17	3	0.538124	2.2494
G52	4	G12 & G16	17	2	0.738163	2.0493
G52	5	G12 & G34 & G67 & G77	17	4	0.283972	2.0035
G53	1	G16 & G42 & G9	19	3	0.409941	2.4776
G53	2	G16 & G42	19	2	0.501619	2.3859
G53	3	G16 & G9	18	2	0.497088	2.3404
G53	4	G42	19	1	0.580620	1.8069
G54	1	G42 & G58 & G87	19	3	0.090820	2.7967
G54	2	G42 & G87	19	2	0.320840	2.5667
G54	3	G58 & G87	19	2	0.348890	2.5386
G54	4	G42 & G58	19	2	0.591198	2.2963
G54	5	G87	18	1	0.348379	1.9891
G54	6	G42	19	1	0.493326	1.8942
G54	7	G58	18	1	0.658185	1.6793
G55	1	G28 | G42	17	2	0.515001	2.2725
G55	2	G28 | G42 | G64	17	3	0.634460	2.1530
G55	3	G26 | G28 | G64	17	3	0.847431	1.9401
G55	4	G28 | G64	16	2	0.851669	1.8858
G56	1	G19 & G81 & G84	15	3	0.326544	2.3610
G56	2	G19 & G81	15	2	0.326544	2.3610
G56	3	G3 & G81	15	2	0.847691	1.8398
G56	4	G51 & G84	14	2	0.874544	1.7630
G57	1	G17 | G82	19	2	0.956194	1.9313
G58	1	G86 | (G34 & G89)	19	3	0.194616	2.6929
G58	2	G86	20	1	0.194616	2.2429
G58	3	G5	20	1	0.319665	2.1178
G59	1	G20 & (G39 | G7)	18	3	0.527403	2.3101
G59	2	G39 | (G5 & G7) | (G7 & G88)	17	4	0.062479	2.2250
G59	3	G39 | G7	17	2	0.836154	1.9513
G59	4	G39 | (G20 & G5) | (G20 & G76)	17	4	0.822307	1.4652
G60	1	G84 | (G32 & G80)	19	3	0.368593	2.5189
G60	2	G84	18	1	0.576376	1.7611
G60	3	G84 | (G19 & G48 & G80) | (G19 & G74 & G80)	18	5	0.335396	1.5646
G60	4	G84 | (G19 & G46 & G74 & G95)	18	5	0.510289	1.3897
G61	1	G98 | (G19 & G4)	19	3	0.506605	2.3809
G61	2	G19 | G98	18	2	0.569020	2.2685
G62	1	G51 & (G47 | G73)	16	3	0.611944	2.1256
G63	1	G16 & (G31 | G52)	18	3	0.556890	2.2806
G63	2	G16 & G31	17	2	1.286758	1.7875
G64	1	G42 & G75 & G90	18	3	0.236620	2.6009
G64	2	G90 | (G30 & G42)	18	3	0.285068	2.5524
G64	3	G20 & G90	18	2	0.515595	2.3219
G64	4	G42	19	1	0.206607	2.1809
G64	5	G42 & G5	19	2	0.788692	2.0988
G64	6	G42 & G75	18	2	0.944080	1.8934
G64	7	G42 & G51	18	2	0.951911	1.8856
G65	1	~G5 & ~G6 & ~G90	14	3	0.734555	1.9029
G65	2	~G38 & ~G5 & ~G90	14	3	0.866814	1.7707
G65	3	G72 & ~G83	13	2	1.704563	1.5875
G65	4	~G93	14	1	1.295292	1.1375
G65	5	~G6	13	1	1.501360	1.0875
G65	6	~G67	13	1	1.558930	1.0875
G66	1	G77 | G95	20	2	0.264391	2.6731
G66	2	G77 | (G23 & G95)	20	3	0.264391	2.6731
G66	3	G77 | (G23 & G61 & G95) | (G23 & G64 & G95)	20	5	0.491074	1.5089
G67	1	~G23 & (~G35 | ~G40)	19	3	0.518195	2.3693
G67	2	~G23 & (~G15 | ~G52)	19	3	0.576453	2.3110
G67	3	~G23 & ~G33	18	2	0.751458	2.0860
G67	4	~G23 & (~G35 | ~G66 | ~G9)	18	4	0.329859	2.0076
G67	5	~G23 & (~G35 | ~G40 | ~G9)	19	4	0.554189	1.8333
G67	6	~G23	18	1	0.683042	1.6545
G68	1	G29 | G74 | G82	17	3	0.786664	2.0008
G68	2	G74 | G82	17	2	1.351461	1.7875
G68	3	G82 | G92	16	2	1.228536	1.7375
G68	4	G74 | (G18 & G82) | (G48 & G82)	17	4	1.183990	1.2875
G69	1	G13 | (~G4 & ~G47)	17	3	0.231666	2.5558
G69	2	G13 | (~G47 & ~G49)	17	3	0.370293	2.4172
G69	3	G13 | (G76 & ~G47)	18	3	0.466304	2.3712
G69	4	G13 | G99	17	2	0.902163	1.8853
G70	1	G13 & G3 & G4	16	3	0.511279	2.2262
G70	2	G26 & G33 & G4	17	3	0.619120	2.1684
G70	3	G26 & G33	17	2	1.143162	1.7875
G70	4	G33 & G4	16	2	1.105490	1.7375
G70	5	G26 & G59	16	2	1.140920	1.7375
G70	6	G31 & G73	16	2	1.154422	1.7375
G70	7	G17 & G33	16	2	1.172272	1.7375
G70	8	G31 & G33	16	2	1.173603	1.7375
G70	9	G33	16	1	0.968645	1.2689
G71	1	G36 & G84	18	2	0.660793	2.1767
G71	2	G22 | G36	18	2	0.680091	2.1574
G71	3	G36 & (G37 | G81 | G97)	19	4	0.403719	1.9838
G71	4	G36 & (G37 | G55 | G81)	19	4	0.481023	1.9065
G71	5	G22	18	1	0.675122	1.6624
G71	6	G36	18	1	0.792663	1.5448
G71	7	G22 & (G36 | G37 | G55) & (G37 | G55 | G81)	19	5	0.445092	1.5049
G71	8	(G22 & G37) | (G22 & G55) | (G36 & G81)	19	5	0.445092	1.5049
G72	1	G18 | G70 | G98	15	3	0.319420	2.3681
G72	2	G7 | G70 | G98	16	3	0.580100	2.1574
G72	3	G70 | G82 | G98	15	3	0.722838	1.9647
G72	4	G82 | G98	15	2	0.729383	1.9581
G72	5	G70 | G98	15	2	0.858783	1.8287
G73	1	G69 & G71 & G88	19	3	0.226751	2.6607
G73	2	G69 & G84 & G88	19	3	0.299170	2.5883
G73	3	G65 & G98	18	2	1.033184	1.8375
G73	4	G69 & G71	18	2	1.128847	1.8375
G73	5	G69 & G84	18	2	1.166278	1.8375
G73	6	G69 & G88	18	2	1.232487	1.8375
G74	1	G10 & (G67 | G76)	19	3	0.397402	2.4901
G74	2	G76 & (G14 | G67)	18	3	0.362805	2.4747
G74	3	G14 & (G67 | G76)	18	3	0.362805	2.4747
G74	4	G14 & (G57 | G67)	19	3	0.451622	2.4359
G74	5	G91 & (G76 | G82)	19	3	0.499560	2.3879
G74	6	G10 & G76	18	2	0.620416	2.2171
G74	7	G10 & G67	18	2	0.776789	2.0607
G75	1	G26 | G37	18	2	0.437635	2.3999
G75	2	G26 | G37 | G40	18	3	0.437635	2.3999
G75	3	G10 | G26 | G37	18	3	0.606025	2.2315
G75	4	G26 | G37 | G40 | (G21 & G92)	17	5	0.870873	0.9791
G76	1	G49 & (G41 | ~G30)	17	3	0.579814	2.2077
G76	2	G49 & (G70 | G84)	17	3	0.707621	2.0799
G76	3	G49 | (G22 & G44)	17	3	0.756448	2.0311
G76	4	G49 | (G40 & G43)	18	3	1.048010	1.8375
G77	1	G22 & (G28 | ~G68)	18	3	0.388789	2.4487
G77	2	G22 & (G49 | ~G64)	18	3	0.413374	2.4241
G77	3	G36 | (G49 & ~G64)	18	3	0.647870	2.1896
G77	4	G36 | (G28 & ~G64)	18	3	0.697606	2.1399
G77	5	G22	18	1	1.308462	1.3375
G77	6	G36	18	1	1.395216	1.3375
G78	1	G27 & G51 & G92	15	3	1.419560	1.6875
G78	2	G27 & G92	15	2	1.544705	1.6875
G78	3	(G27 | G33) & (G27 | G98) & (G33 | G92) & (G92 | G98)	16	4	0.643102	1.5944
G78	4	G92 & (G27 | G46) & (G27 | G51)	16	4	0.804238	1.4333
G78	5	G27 & G92 & (G46 | G51)	15	4	0.804238	1.3833
G79	1	G30 & G52 & G58	17	3	0.400608	2.3869
G79	2	G30 & G52	16	2	0.948004	1.7895
G79	3	G21 & G52	17	2	1.052699	1.7875
G79	4	G52	16	1	0.739566	1.4979
G80	1	G7 | (G38 & G83)	19	3	0.397927	2.4896
G80	2	G7 | (G38 & G96)	19	3	0.441066	2.4464
G80	3	G7 | (G10 & G96)	19	3	0.467218	2.4203
G80	4	G7 | G96	18	2	0.649935	2.1876
G81	1	~G20 & ~G53	15	2	0.565684	2.1218
G81	2	~G20 & ~G27 & ~G53	15	3	0.621310	2.0662
G81	3	~G20 & ~G27	15	2	1.121111	1.6875
G81	4	~G20 & ~G6	14	2	0.970139	1.6674
G81	5	~G20 & ~G53 & (G44 | G63)	14	4	0.608274	1.5292
G81	6	~G20	15	1	1.127828	1.1875
G82	1	G82 | (G33 & G64)	17	3	1.082300	1.7875
G82	2	G82 | (G15 & G33)	17	3	1.093935	1.7875
G82	3	G82 | (G33 & G74)	17	3	1.115923	1.7875
G82	4	G33 | G82	17	2	1.136087	1.7875
G82	5	G33 | (G7 & G82)	16	3	1.057185	1.7375
G82	6	G33 | (G15 & G82) | (G7 & G82)	16	4	0.831199	1.4063
G82	7	G82	16	1	1.136087	1.2375
G82	8	G82 | (G15 & G38 & G7) | (G15 & G40 & G7)	16	5	0.630920	1.1691
G83	1	G6 | G86	17	2	0.984797	1.8027
G83	2	G86 | (G25 & G6) | (G6 & G83)	18	4	0.601236	1.7363
G83	3	G6 | (G25 & G86) | (G83 & G86)	17	4	0.601236	1.6863
G84	1	G77	18	1	0.175773	2.1617
G84	2	G60 & G77	17	2	0.645347	2.1422
G84	3	G77 | (G33 & G38 & G48) | (G38 & G48 & G60)	18	5	0.380475	1.5195
G85	1	G20 & (~G33 | ~G34) & (~G34 | ~G42)	17	4	0.142922	2.1446
G85	2	G20 & ~G34	16	2	0.992819	1.7447
G86	1	G82 | ~G41	19	2	0.902043	1.9855
G86	2	G16 | G64 | G82	19	3	0.997931	1.8896
G86	3	G16 | G82	19	2	1.050595	1.8875
G86	4	G16 | G47 | G82	18	3	1.050371	1.8375
G86	5	G16 | G64	18	2	1.161295	1.8375
G86	6	G53 | G82	18	2	1.618618	1.8375
G86	7	G16 | G47 | G64 | G82	18	4	0.629254	1.7082
G86	8	G16 | G26 | G64 | G82	18	4	0.629679	1.7078
G86	9	G16 | G5 | G64 | G82	19	4	0.971835	1.4157
G86	10	G16	18	1	1.110110	1.3375
G87	1	G87 | (G41 & G82)	19	3	0.510303	2.3772
G87	2	G87 | (G22 & G82)	19	3	0.612907	2.2746
G87	3	G82 | G87	19	2	0.973643	1.9139
G87	4	G5 | G87	18	2	1.297308	1.8375
G87	5	G87	18	1	0.612907	1.7246
G87	6	G90	18	1	1.028080	1.3375
G88	1	G36 & G71 & (G100 | G96)	18	4	0.152569	2.1849
G88	2	G100 & G36 & G71	17	3	0.633710	2.1538
G88	3	G100 & G71	17	2	0.884184	1.9033
G88	4	G36 & (G100 | G96)	18	3	0.954703	1.8828
G88	5	G100 & G36	17	2	1.115537	1.7875
G88	6	G36 & G71 & (G100 | G27 | G96)	18	5	0.240083	1.6599
G89	1	G51 & (G65 | G99)	19	3	0.546616	2.3409
G89	2	G51 & G65	18	2	0.596597	2.2409
G89	3	G51 & (G65 | G88) & (G65 | G99)	18	4	0.633411	1.7041
G90	1	G82 | G86 | G87	19	3	0.862998	2.0245
G90	2	G82 | G86	19	2	0.864385	2.0231
G90	3	G82 | G87	19	2	1.171633	1.8875
G90	4	G86 | G87	18	2	0.964865	1.8726
G90	5	G86	18	1	0.927402	1.4101
G90	6	G16	18	1	1.045617	1.3375
G91	1	G43 | (G10 & G100)	20	3	0.133053	2.8044
G91	2	G43 & (G10 | G100)	20	3	0.133053	2.8044
G91	3	G43	20	1	0.133053	2.3044
G92	1	G57 & G81	18	2	0.898301	1.9392
G93	1	G48 & G6	19	2	0.644936	2.2426
G93	2	G6 & (G18 | G48) & (G43 | G48)	20	4	0.452912	1.9846
G94	1	~G66 | (G36 & G82)	18	3	0.449921	2.3876
G94	2	~G66 | (G50 & G82)	19	3	0.574592	2.3129
G95	1	G55 & (G18 | G43)	18	3	0.553455	2.2840
G95	2	G55 & (G43 | G67)	17	3	0.835160	1.9523
G95	3	G43 & G55	17	2	1.275107	1.7875
G96	1	G64 & G74	17	2	0.427236	2.3603
G96	2	G64 & G67 & G74	16	3	0.415576	2.3219
G96	3	G28 & G64 & G74	16	3	0.427236	2.3103
G96	4	G14 & G64 & G74	16	3	0.815724	1.9218
G96	5	G11 & G64 & G74	17	3	0.886721	1.9008
G96	6	G53 & G64 & G74	17	3	0.942116	1.8454
G96	7	G39 & G64 & G74	17	3	0.945530	1.8420
G96	8	G23 & G64 & G74	16	3	0.898207	1.8393
G96	9	G14 & G15 & G64 & G74	16	4	0.486352	1.7511
