generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.08	6.88	1	20	0.370	0.0	0.5	1.2658	0.2159	1.5511
1	14.00	6.43	1	20	0.290	0.0	1.0	1.2283	0.2492	1.5445
2	15.44	6.12	2	20	0.260	0.0	0.5	1.1735	0.1057	1.5394
3	14.98	6.30	1	20	0.280	0.0	0.5	1.2505	0.3969	1.5449
4	16.30	6.03	1	20	0.300	0.0	0.5	1.2769	0.6351	1.5513
5	16.62	6.02	1	20	0.360	0.0	0.5	1.2533	0.1264	1.5513
6	16.60	6.12	1	20	0.410	0.0	1.0	1.2122	0.3761	1.5388
7	17.54	5.41	1	20	0.380	0.0	1.5	1.2097	0.2816	1.5513
8	17.04	5.65	1	20	0.360	0.0	0.5	1.1499	0.5482	1.5506
9	18.46	3.16	6	20	0.320	0.0	0.5	1.1877	0.8412	1.5509
10	18.06	4.29	2	20	0.310	0.0	1.0	1.1421	0.3272	1.5506
11	17.78	4.62	0	20	0.150	0.0	0.5	1.2958	0.7399	1.5512
12	18.22	4.41	2	20	0.170	0.0	1.0	1.1642	0.3534	1.5386
13	16.56	5.44	0	20	0.150	0.0	0.5	1.2154	0.7184	1.5511
14	18.00	4.22	0	20	0.110	0.0	0.5	1.1360	0.2543	1.5452
15	15.82	6.34	1	20	0.120	0.0	1.0	1.1295	0.3688	1.5476
16	16.94	4.76	2	20	0.120	0.0	0.5	1.1007	0.5301	1.5443
17	16.66	5.77	2	20	0.210	0.0	1.5	1.1052	0.2743	1.5511
18	15.94	6.18	0	20	0.110	0.0	1.0	1.1136	0.2942	1.5513
19	15.80	6.12	2	20	0.170	0.0	1.0	1.1666	0.7186	1.5506
20	16.62	5.46	2	20	0.130	0.0	0.5	1.1789	0.4304	1.5413
21	15.62	6.49	2	20	0.180	0.0	1.0	1.1679	0.5993	1.5513
22	17.06	5.52	1	20	0.130	0.0	0.5	1.2130	0.1834	1.5513
23	14.78	7.06	1	20	0.100	0.0	0.5	1.2797	0.8311	1.5513
24	16.80	5.70	1	20	0.110	0.0	1.0	1.2033	0.3930	1.5513
25	16.90	5.30	0	20	0.130	0.0	0.5	1.1578	0.6421	1.5506
26	14.98	7.06	2	20	0.180	0.0	1.0	1.1737	0.4515	1.5465
27	16.38	6.35	1	20	0.120	0.0	1.0	1.1653	0.4515	1.5513
28	15.42	6.72	2	20	0.110	0.0	1.0	1.2525	0.6421	1.5510
29	14.48	7.55	0	20	0.200	0.0	1.0	1.2314	0.5301	1.5513
30	16.36	6.19	1	20	0.190	0.0	1.0	1.1930	0.3552	1.5513
31	17.00	5.72	1	20	0.210	0.0	1.5	1.1472	0.0625	1.5513
32	15.46	6.45	2	20	0.100	0.0	0.5	1.2231	0.6421	1.5506
33	15.54	6.22	1	20	0.130	0.0	1.5	1.1417	0.1808	1.5513
34	15.86	6.05	2	20	0.110	0.0	0.5	1.2561	0.5091	1.5513
35	16.40	6.46	1	20	0.140	0.0	1.5	1.2782	0.4669	1.5513
36	17.50	4.68	0	20	0.150	0.0	1.0	1.1992	0.1951	1.5513
37	17.34	5.29	2	20	0.130	0.0	0.5	1.2318	0.6421	1.5513
38	15.22	7.13	2	20	0.110	0.0	1.0	1.2161	0.6421	1.5506
39	14.48	7.50	1	20	0.100	0.0	0.5	1.1749	0.6421	1.5513
40	14.46	7.51	2	20	0.160	0.0	0.5	1.1150	0.2674	1.5513
41	15.04	7.04	0	20	0.220	0.0	1.5	1.1118	0.2886	1.5513
42	15.08	6.95	2	20	0.190	0.0	1.5	1.0941	0.0165	1.5506
43	14.56	7.41	0	20	0.180	0.0	0.5	1.1168	0.1019	1.5502
44	16.64	5.84	1	20	0.140	0.0	0.5	1.1713	0.6421	1.5513
45	15.58	6.65	2	20	0.120	0.0	0.5	1.1346	0.5301	1.5506
46	16.58	5.85	0	20	0.050	0.0	0.5	1.1209	0.3361	1.5506
47	15.52	6.31	1	20	0.100	0.0	0.5	1.2067	0.3210	1.5506
48	16.14	5.79	2	20	0.130	0.0	1.0	1.1579	0.4089	1.5506
49	16.28	5.84	0	20	0.140	0.0	1.0	1.0667	0.2750	1.5506
50	16.76	5.49	2	20	0.100	0.0	0.5	1.1118	0.5137	1.5506
