generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.48	3.65	3	17	0.410	0.0	1.0	0.9732	0.0763	1.3836
1	12.14	3.78	3	17	0.270	0.0	0.5	0.9831	0.4042	1.3689
2	13.08	4.08	3	17	0.320	0.0	1.0	0.8722	0.2324	1.3674
3	13.70	4.05	3	17	0.290	0.0	1.5	0.8757	0.1652	1.3810
4	14.10	3.97	4	17	0.280	0.0	1.0	0.8106	0.1966	1.3430
5	14.14	3.51	3	17	0.190	0.0	0.5	0.8389	0.3236	1.3221
6	13.70	3.86	4	17	0.120	0.0	1.0	0.8332	0.1158	1.3684
7	14.74	3.27	3	17	0.150	0.0	1.0	0.7893	0.3704	1.3640
8	14.12	4.21	3	17	0.160	0.0	1.0	0.7453	0.3374	1.3477
9	13.88	3.42	3	17	0.110	0.0	1.0	0.7324	0.4201	1.3477
10	14.78	2.44	9	17	0.080	0.0	1.0	0.6479	0.1253	1.1776
11	14.66	2.54	8	18	0.130	0.0	0.5	0.6855	0.2510	1.3430
12	13.88	3.69	3	18	0.170	0.0	1.0	0.7383	0.2432	1.3406
13	14.80	3.75	3	19	0.180	0.0	0.5	0.7088	0.3510	1.2693
14	15.48	2.93	7	19	0.120	0.0	0.5	0.6657	0.1524	1.2428
15	15.04	3.03	7	19	0.150	0.0	1.0	0.6836	0.2510	1.3684
16	15.04	3.37	4	19	0.130	0.0	1.0	0.6998	0.1898	1.3730
17	15.68	3.11	3	19	0.120	0.0	1.0	0.6610	0.1898	1.1161
18	15.28	3.20	5	19	0.140	0.0	1.5	0.7060	0.1898	1.2884
19	15.28	2.86	7	19	0.240	0.0	1.0	0.6521	0.0900	1.3201
20	15.66	2.98	3	19	0.180	0.0	1.0	0.7059	0.2087	1.2377
21	15.88	2.77	4	19	0.150	0.0	1.0	0.6667	0.2613	1.1161
22	16.12	2.68	5	19	0.090	0.0	0.5	0.6543	0.2565	1.1161
23	14.82	3.76	6	19	0.130	0.0	1.0	0.7109	0.1934	1.3689
24	15.12	3.37	5	19	0.100	0.0	1.0	0.7151	0.2447	1.3684
25	15.12	3.49	4	19	0.110	0.0	1.0	0.7114	0.2180	1.3332
26	14.10	3.73	4	19	0.130	0.0	1.0	0.7745	0.2180	1.3332
27	15.48	2.64	9	19	0.170	0.0	1.5	0.7206	0.0400	1.3836
28	15.00	3.56	6	19	0.230	0.0	1.0	0.7650	0.1889	1.3741
29	15.72	3.07	6	19	0.170	0.0	1.5	0.7043	0.1674	1.3860
30	15.84	3.17	5	19	0.140	0.0	0.5	0.6882	0.2174	1.2184
31	15.52	3.45	7	19	0.150	0.0	1.0	0.6991	0.1492	1.3777
32	15.80	3.89	3	19	0.140	0.0	1.0	0.6518	0.0639	0.8931
33	15.34	3.54	5	19	0.070	0.0	1.0	0.6780	0.0430	1.3741
34	15.58	3.02	9	19	0.140	0.0	0.5	0.6582	0.2490	1.3741
35	15.64	2.92	6	19	0.150	0.0	0.5	0.7093	0.2486	1.3684
36	15.46	2.71	9	19	0.100	0.0	0.5	0.7653	0.3354	1.3719
37	14.70	3.86	4	19	0.140	0.0	1.0	0.7385	0.0838	1.3741
38	15.28	3.09	9	19	0.140	0.0	1.0	0.6897	0.0838	1.3741
39	15.46	3.55	4	19	0.160	0.0	0.5	0.7198	0.0838	1.3741
40	15.36	3.32	7	19	0.150	0.0	0.5	0.7074	0.0918	1.3221
41	14.86	4.45	4	19	0.120	0.0	0.5	0.6592	0.0918	1.3741
42	15.48	3.78	3	19	0.110	0.0	0.5	0.7251	0.0918	1.3741
43	15.56	3.18	7	19	0.160	0.0	1.5	0.6093	0.0918	1.3430
44	15.14	3.40	5	19	0.180	0.0	1.0	0.7076	0.0918	1.3740
45	14.60	4.06	4	19	0.190	0.0	1.0	0.7912	0.0918	1.3684
46	15.30	3.14	9	19	0.140	0.0	1.0	0.6795	0.0602	1.3430
47	15.76	3.15	4	19	0.090	0.0	0.5	0.6731	0.0918	1.3763
48	15.44	3.35	4	19	0.070	0.0	0.5	0.6747	0.0918	1.3430
49	15.66	3.48	3	19	0.160	0.0	0.5	0.6923	0.0918	1.3689
50	15.56	3.51	3	19	0.150	0.0	1.0	0.6045	0.0918	1.3430
