rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G21 | (~G7 & ~G72)	18	3	0.0	G21, G7, G72	3	1	0.8627722363378765
2	~G21 | (~G7 & ~G72)	18	3	0.0	G21, G7, G72	3	1	0.8627722363378765
3	~G21 | (~G7 & ~G72)	18	3	0.0	G21, G7, G72	3	1	0.8627722363378765
4	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
5	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
6	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
7	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
8	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
9	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
10	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
11	~G21 | (~G7 & ~G70)	18	3	0.0	G21, G7, G70	3	1	1.0080212028459181
12	~G21	17	1	0.5	G21	1	1	1.0824997332382797
13	G5 | ~G11	16	2	0.0	G11, G5	2	1	1.1920202708985237
14	G54 | (~G7 & ~G70)	16	3	0.0	G54, G7, G70	3	1	1.2494621983205936
15	~G20	15	1	0.5	G20	1	1	1.1941752679954425
16	G9 | (~G54 & ~G7 & ~G70)	14	4	0.5	G54, G7, G70, G9	4	1	0.9494838032647095
17	~G7	14	1	0.5	G7	1	1	1.0531436557208964
18	True	13	1	0.5	True	1	1	0.8899013466155723
19	~G42	13	1	0.5	G42	1	1	1.3973049895814638
20	~G70	13	1	0.5	G70	1	1	1.4433036180266106
21	~G53 | ~G70 | ~G96	12	3	0.0	G53, G70, G96	3	1	0.961225926000842
22	~G21 & ~G72	12	2	0.0	G21, G72	2	1	1.224265828682935
23	G5 | (G54 & G95)	12	3	0.0	G5, G54, G95	3	1	1.2921488717595002
24	~G81	12	1	0.5	G81	1	1	1.1466968151040475
25	~G72	12	1	0.5	G72	1	1	1.4555261734262095
26	G68 | G7	11	2	0.0	G68, G7	2	1	1.101012583190054
27	G21 | G54 | G7 | ~G72	11	4	0.5	G21, G54, G7, G72	4	1	0.8283928827339387
28	G17 | G21 | G5 | G7 | G76	11	5	1.0	G17, G21, G5, G7, G76	5	1	0.3606309901073498
29	G21 | ~G7	10	2	0.0	G21, G7	2	1	0.9916775040892357
30	~G5	10	1	0.5	G5	1	1	1.486184762326229
31	G70 & ~G81	9	2	0.0	G70, G81	2	1	1.0694637478632878
32	G32	9	1	0.5	G32	1	1	1.1941741884879657
33	~G54	9	1	0.5	G54	1	1	1.3636620525955818
34	~G99	9	1	0.5	G99	1	1	1.432040004212163
35	G21 | G32	8	2	0.0	G21, G32	2	1	1.2801806895933807
36	G5 & G54	8	2	0.0	G5, G54	2	1	1.365576719485833
37	G7 | G72	8	2	0.0	G7, G72	2	1	1.401794179336646
38	G70 | G83	8	2	0.0	G70, G83	2	1	1.4400406162277264
39	G81	8	1	0.5	G81	1	1	1.1466968151040475
40	G93	8	1	0.5	G93	1	1	1.326539896737913
41	G72	8	1	0.5	G72	1	1	1.4555261734262095
42	~G84	7	1	0.5	G84	1	1	1.4013482503794237
43	G70	7	1	0.5	G70	1	1	1.4433036180266106
44	G70	7	1	0.5	G70	1	1	1.4433036180266106
45	G21	3	1	0.5	G21	1	1	1.0824997332382797
46	G21	3	1	0.5	G21	1	1	1.0824997332382797
47	G21	3	1	0.5	G21	1	1	1.0824997332382797
48	G21	3	1	0.5	G21	1	1	1.0824997332382797
49	G21	3	1	0.5	G21	1	1	1.0824997332382797
50	G21	3	1	0.5	G21	1	1	1.0824997332382797
