rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G16 & (G31 | ~G14) & (G89 | ~G14)	20	4	0.5	G14, G16, G31, G89	4	1	0.38154523134927537
2	(G16 & G43) | (G16 & G46) | (G29 & G77)	19	5	1.0	G16, G29, G43, G46, G77	5	1	0.3348546978394442
3	G16 | (G77 & G92)	18	3	0.0	G16, G77, G92	3	1	0.1470001529440635
4	G16 | (G77 & G92)	18	3	0.0	G16, G77, G92	3	1	0.1470001529440635
5	G16 | (G77 & G92)	18	3	0.0	G16, G77, G92	3	1	0.1470001529440635
6	G16 | (G77 & G92)	18	3	0.0	G16, G77, G92	3	1	0.1470001529440635
7	G16	18	1	0.5	G16	1	1	0.33705893273982857
8	G16	18	1	0.5	G16	1	1	0.33705893273982857
9	G16	18	1	0.5	G16	1	1	0.33705893273982857
10	G16	18	1	0.5	G16	1	1	0.33705893273982857
11	G16	18	1	0.5	G16	1	1	0.33705893273982857
12	G16	18	1	0.5	G16	1	1	0.4356110861062217
13	G16	18	1	0.5	G16	1	1	0.4794352102089713
14	G16	18	1	0.5	G16	1	1	0.4608052163837537
15	G16	18	1	0.5	G16	1	1	0.4608052163837537
16	G16	18	1	0.5	G16	1	1	0.4608052163837537
17	G16	18	1	0.5	G16	1	1	0.4608052163837537
18	G16	18	1	0.5	G16	1	1	0.4608052163837537
19	G16 | (G77 & G89)	17	3	0.0	G16, G77, G89	3	1	0.33705893273982857
20	G16 | G77	17	2	0.0	G16, G77	2	1	0.4626876975704145
21	G16 & G8	17	2	0.0	G16, G8	2	1	0.5349727227586251
22	G8	17	1	0.5	G8	1	1	0.5250560957624679
23	G16 & (G14 | ~G31) & (G89 | ~G31)	16	4	0.5	G14, G16, G31, G89	4	1	0.38154523134927537
24	G16 & (G29 | G77)	15	3	0.0	G16, G29, G77	3	1	0.3825224354442741
25	G16 & G31	14	2	0.0	G16, G31	2	1	0.549300011199992
26	G16 & (G29 | G43) & (G29 | G46) & (G43 | G77) & (G46 | G77)	14	5	1.0	G16, G29, G43, G46, G77	5	1	0.3348546978394442
27	G73 & (G10 | G16 | G77)	13	4	0.5	G10, G16, G73, G77	4	1	0.0725983831213303
28	G16 & G36 & (G77 | G89)	13	4	0.5	G16, G36, G77, G89	4	1	0.30669559314997114
29	G77	13	1	0.5	G77	1	1	0.46964982511680753
30	G42 & G77	12	2	0.0	G42, G77	2	1	0.6822306625285606
31	G66	12	1	0.5	G66	1	1	1.2602868165011034
32	G16 & (G21 | G31) & (G77 | G89)	12	5	1.0	G16, G21, G31, G77, G89	5	1	0.1527738856652233
33	G16 & G31 & G75 & (G77 | G89)	12	5	1.0	G16, G31, G75, G77, G89	5	1	0.2584188938872119
34	G16 & G77 & G92	11	3	0.0	G16, G77, G92	3	1	0.1470001529440635
35	G77 & (G42 | G92)	11	3	0.0	G42, G77, G92	3	1	0.6842056851727109
36	G77 | G89	11	2	0.0	G77, G89	2	1	0.7117742068983937
37	G77 & G89	11	2	0.0	G77, G89	2	1	0.7117742068983937
38	G77 | G89	11	2	0.0	G77, G89	2	1	0.7117742068983937
39	G77 & G89	11	2	0.0	G77, G89	2	1	0.7117742068983937
40	G14 & G89	11	2	0.0	G14, G89	2	1	1.1968765818703246
41	~G89	11	1	0.5	G89	1	1	0.9744332809677261
42	G16 | G42	10	2	0.0	G16, G42	2	1	0.5084859613348083
43	G14 & G8	10	2	0.0	G14, G8	2	1	0.7595269895790334
44	~G31 | ~G89 | (G16 & G77)	10	4	0.5	G16, G31, G77, G89	4	1	0.2045377406321618
45	G46 | (G29 & G31 & G77)	10	4	0.5	G29, G31, G46, G77	4	1	0.8397868857531672
46	G89 | (G29 & G77) | (G43 & G46)	8	5	1.0	G29, G43, G46, G77, G89	5	1	0.21495116663510477
47	G92 | (G16 & G77)	7	3	0.0	G16, G77, G92	3	1	0.4617666782445272
48	~G16 | ~G77	6	2	0.0	G16, G77	2	1	0.4626876975704145
49	G82 | (G16 & G77 & G92)	6	4	0.5	G16, G77, G82, G92	4	1	0.060773637340402094
50	G40 | G92 | (G42 & G96)	5	4	0.5	G40, G42, G92, G96	4	1	0.637621006589486
