generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.34	4.90	2	19	0.350	0.0	1.0	0.8181	0.0417	1.3430
1	12.46	4.90	2	19	0.290	0.0	1.0	0.7034	0.0417	1.3430
2	14.42	5.13	1	19	0.250	0.0	0.5	0.4814	0.0844	1.3430
3	15.10	5.37	2	19	0.300	0.0	1.0	0.3684	0.0950	1.3430
4	14.82	5.68	1	19	0.280	0.0	0.5	0.3562	0.0768	1.3430
5	14.86	5.83	1	19	0.260	0.0	0.5	0.4831	0.1232	1.2517
6	16.04	4.75	1	19	0.140	0.0	0.5	0.4676	0.1682	1.3430
7	16.58	4.34	2	19	0.130	0.0	1.0	0.3721	0.0498	1.2378
8	15.48	5.22	2	19	0.070	0.0	0.5	0.4043	0.1145	1.2378
9	15.02	5.42	1	19	0.110	0.0	1.0	0.3257	0.0749	1.2378
10	14.10	5.69	2	19	0.060	0.0	0.5	0.3106	0.0844	1.2517
11	16.20	4.29	2	19	0.130	0.0	1.0	0.2787	0.0605	1.2517
12	13.98	6.45	2	19	0.150	0.0	0.5	0.2897	0.0607	1.1918
13	14.42	6.18	1	20	0.110	0.0	1.0	0.2858	0.0422	1.1336
14	13.36	6.71	1	20	0.130	0.0	0.5	0.3290	0.0844	1.2517
15	14.00	6.46	1	20	0.120	0.0	0.5	0.3076	0.0841	1.2517
16	14.30	5.79	1	20	0.120	0.0	0.5	0.3324	0.0769	1.2517
17	13.98	5.76	1	20	0.180	0.0	0.5	0.3290	0.0844	1.3430
18	14.10	6.03	1	20	0.170	0.0	0.5	0.3159	0.0607	1.3430
19	14.50	5.47	1	20	0.210	0.0	0.5	0.3773	0.0721	1.2517
20	14.52	5.57	1	20	0.180	0.0	0.5	0.3599	0.0841	1.2517
21	13.36	7.08	1	20	0.200	0.0	0.5	0.3914	0.0844	1.3430
22	15.16	5.50	2	20	0.150	0.0	0.5	0.3521	0.0844	1.1896
23	15.62	5.63	1	20	0.170	0.0	1.0	0.3926	0.0690	1.2517
24	14.94	6.48	1	20	0.170	0.0	0.5	0.3628	0.1682	1.2517
25	14.38	6.35	1	20	0.180	0.0	0.5	0.4093	0.1682	1.1918
26	14.40	6.45	1	20	0.230	0.0	0.5	0.3599	0.0422	1.3430
27	14.06	7.03	1	20	0.240	0.0	0.5	0.3735	0.0474	1.2517
28	14.52	6.43	1	20	0.180	0.0	0.5	0.3642	0.1359	1.2517
29	14.76	5.98	1	20	0.160	0.0	0.5	0.3609	0.1682	1.3430
30	13.56	6.43	1	20	0.170	0.0	0.5	0.3922	0.1145	1.2517
31	13.98	6.93	1	20	0.180	0.0	0.5	0.3024	0.1145	1.3430
32	15.38	5.96	1	20	0.180	0.0	0.5	0.3331	0.0721	1.3430
33	14.36	6.41	1	20	0.160	0.0	0.5	0.3901	0.1145	1.2517
34	13.72	6.38	1	20	0.240	0.0	0.5	0.4193	0.0758	1.3430
35	13.02	6.46	1	20	0.190	0.0	0.5	0.4663	0.1145	1.3430
36	13.84	6.62	1	20	0.240	0.0	0.5	0.3323	0.0708	1.2517
37	14.62	5.90	2	20	0.200	0.0	0.5	0.4460	0.0844	1.2517
38	14.88	6.67	1	20	0.200	0.0	0.5	0.2829	0.0708	1.2378
39	14.08	6.62	1	20	0.260	0.0	0.5	0.3631	0.0708	1.2517
40	15.56	4.92	3	20	0.090	0.0	0.5	0.3137	0.1145	1.1896
41	14.54	6.39	1	20	0.200	0.0	1.0	0.2880	0.0412	1.2517
42	14.82	5.84	1	20	0.220	0.0	1.5	0.2738	0.0708	1.2517
43	14.38	5.84	1	20	0.170	0.0	1.0	0.3490	0.0306	1.2517
44	15.62	5.95	1	20	0.180	0.0	0.5	0.2730	0.0588	1.2517
45	15.88	5.63	1	20	0.240	0.0	1.0	0.2643	0.0249	1.3430
46	14.32	6.85	1	20	0.210	0.0	0.5	0.2866	0.0749	1.3430
47	15.58	5.38	1	20	0.190	0.0	0.5	0.2546	0.0708	1.1044
48	15.16	5.63	1	20	0.190	0.0	0.5	0.3502	0.0708	1.1896
49	14.08	6.41	0	20	0.100	0.0	0.5	0.3219	0.0708	1.1896
50	15.36	6.15	1	20	0.180	0.0	0.5	0.2441	0.1015	1.1044
