Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G6 & G9 & ~G2	19	3	0.145379	2.7421
G1	2	G3 & G4 & G7	19	3	0.563127	2.3244
G1	3	G4 & G9 & ~G2	19	3	0.614977	2.2725
G1	4	G10 & G9 & ~G2	19	3	0.642082	2.2454
G1	5	G4 & ~G1 & ~G2	20	3	0.716428	2.2211
G1	6	G4 & ~G2	19	2	0.707898	2.1796
G2	1	~G3 | (G2 & G7)	19	3	0.142670	2.7448
G2	2	~G3 | (G1 & G9)	19	3	0.151273	2.7362
G2	3	~G3 | (G1 & G5)	19	3	0.192350	2.6951
G2	4	~G3 & (G9 | ~G1)	18	3	0.151273	2.6862
G2	5	~G3 & (~G1 | ~G5)	18	3	0.192350	2.6451
G2	6	~G3 & (~G6 | ~G7)	18	3	0.255180	2.5823
G2	7	~G3 & (~G6 | ~G9)	18	3	0.274398	2.5631
G2	8	~G3 | (G1 & G2)	19	3	0.327618	2.5599
G2	9	~G3 & (G2 | G9)	18	3	0.307803	2.5297
G2	10	~G3 | (G1 & G7)	19	3	0.357816	2.5297
G2	11	G1 | ~G3	18	2	0.515105	2.3224
G2	12	~G3	18	1	0.468227	1.8693
G3	1	G10 | (~G2 & ~G7)	19	3	0.113849	2.7737
G3	2	G3 | (G10 & G6)	19	3	0.162791	2.7247
G3	3	G10 | (~G1 & ~G2)	18	3	0.152089	2.6854
G3	4	G6 | (G10 & G3)	18	3	0.162791	2.6747
G3	5	G10 | G3 | G6	18	3	0.162791	2.6747
G3	6	G3 | (G10 & G5)	18	3	0.164581	2.6729
G3	7	G3 | (G6 & G8)	19	3	0.239103	2.6484
G3	8	G3 | (G4 & G6)	19	3	0.247426	2.6401
G3	9	G3 | G6	19	2	0.248204	2.6393
G3	10	G10 | G3	18	2	0.212557	2.6249
G3	11	G6 | (G1 & G10)	18	3	0.317002	2.5205
G3	12	G3 | (G1 & G10) | (G10 & G5)	18	4	0.149266	2.1882
G3	13	G3	18	1	0.441638	1.8959
G3	14	G3 | (G1 & G10 & G5 & G6)	18	5	0.201444	1.6986
G4	1	G8 | (~G2 & ~G3)	17	3	0.342751	2.4447
G4	2	(G4 & ~G3) | (G8 & ~G4)	17	3	0.569074	2.2184
G4	3	G8 & (~G3 | ~G4)	17	3	0.569074	2.2184
G4	4	G8 & (~G4 | ~G9)	17	3	0.604815	2.1827
G4	5	G8 & (G7 | ~G5)	17	3	0.655679	2.1318
G4	6	G8 | (~G3 & ~G9)	17	3	0.663863	2.1236
G4	7	G8 & (~G4 | ~G6)	16	3	0.626751	2.1107
G4	8	G8 & ~G4	16	2	0.692448	2.0451
G4	9	G8 | (G4 & G5 & G7)	17	4	0.253177	2.0343
G4	10	G8 & ~G9	16	2	0.739400	1.9981
G4	11	G8	16	1	0.268927	1.9686
G4	12	G8 | (G5 & G7 & ~G3)	17	4	0.610769	1.6767
G5	1	(G10 & G9) | (~G3 & ~G9)	15	3	0.420608	2.2669
G5	2	G10 | (~G3 & ~G9)	15	3	0.420608	2.2669
G5	3	~G1 & (G10 | G2)	16	3	0.634505	2.1030
G5	4	~G1 & (G2 | G6)	16	3	0.678173	2.0593
G5	5	G2 | (G10 & ~G1)	15	3	0.634505	2.0530
G5	6	G6 | (G2 & G7)	15	3	0.640513	2.0470
G6	1	G10 & (G2 | G7)	19	3	0.185382	2.7021
G6	2	G10 & (G7 | G8)	19	3	0.507712	2.3798
G6	3	G10 & (G2 | G5) & (G2 | G7)	19	4	0.225601	2.1619
G6	4	G10 & (G2 | G7 | G8)	20	4	0.320751	2.1167
G6	5	G10 & (G2 | G3) & (G2 | G7)	19	4	0.347021	2.0405
G6	6	(G10 & G2) | (G10 & G7) | (G2 & G3)	19	4	0.347021	2.0405
G7	1	~G1 & (G7 | G9)	17	3	0.750585	2.0369
G7	2	~G1 & (~G10 | ~G8)	17	3	0.794379	1.9931
G7	3	(G8 & ~G10) | (~G1 & ~G8)	17	3	0.794379	1.9931
G7	4	~G1 & ~G8 & (G6 | G7)	17	4	0.920674	1.3668
G7	5	~G1 & ~G8 & (G10 | G7)	17	4	0.962622	1.3249
G7	6	~G1 & ~G8 & (G3 | G7)	16	4	0.922682	1.3148
G7	7	~G1 & (~G10 | ~G8) & (~G3 | ~G8)	16	4	0.942420	1.2951
G8	1	G2 & (G8 | ~G10)	17	3	0.261239	2.5263
G8	2	G2 & (G4 | G8)	16	3	0.632092	2.1054
G8	3	G4 & (G2 | G8)	16	3	0.632092	2.1054
G8	4	G2 & (G4 | ~G3)	17	3	0.688470	2.0990
G8	5	G2 & (G8 | ~G3)	17	3	0.732444	2.0551
G8	6	G2 & G4	16	2	0.788248	1.9493
G8	7	G2 & ~G3	16	2	0.829821	1.9077
G9	1	(G1 & G9) | (~G1 & ~G9)	16	2	1.560062	1.7375
G9	2	G1 | ~G9	15	2	1.560062	1.6875
G9	3	G1 | G5 | ~G9	15	3	1.195394	1.6875
G9	4	G1 | ~G2 | ~G9	15	3	1.317056	1.6875
G9	5	G5 | (~G1 & ~G9)	15	3	1.195394	1.6875
G10	1	G10 | (G3 & G6)	18	3	0.047283	2.7902
G10	2	G10 | G6	18	2	0.209367	2.6281
G10	3	G10 | (G6 & G9)	18	3	0.209367	2.6281
G10	4	G6 | (G10 & G9)	18	3	0.209367	2.6281
