rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
2	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
3	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
4	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
5	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
6	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
7	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
8	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
9	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
10	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
11	~G90 | (G4 & G77)	20	3	0.0	G4, G77, G90	3	1	0.3065760277859777
12	G75 & (~G4 | ~G90)	20	3	0.0	G4, G75, G90	3	1	0.5012327603376122
13	~G90	20	1	0.5	G90	1	1	1.1958853207582725
14	~G90	20	1	0.5	G90	1	1	1.1958853207582725
15	~G90	20	1	0.5	G90	1	1	1.1958853207582725
16	~G90	20	1	0.5	G90	1	1	1.1958853207582725
17	~G90	20	1	0.5	G90	1	1	1.1958853207582725
18	~G90	20	1	0.5	G90	1	1	1.1958853207582725
19	~G90	20	1	0.5	G90	1	1	1.1958853207582725
20	G77 | ~G4 | ~G90	19	3	0.0	G4, G77, G90	3	1	0.3065760277859777
21	~G52 | ~G77	19	2	0.0	G52, G77	2	1	0.627458703029703
22	G75 | ~G52	19	2	0.0	G52, G75	2	1	1.1092406868590143
23	~G4 & ~G90	19	2	0.0	G4, G90	2	1	1.3085288337764527
24	~G10 | ~G30 | (G46 & G52)	19	4	0.5	G10, G30, G46, G52	4	1	1.1794923511939595
25	~G4 | ~G77	18	2	0.0	G4, G77	2	1	0.6034687609011822
26	~G4 | ~G77	18	2	0.0	G4, G77	2	1	0.6034687609011822
27	~G17 | (G52 & G84 & ~G77)	18	4	0.5	G17, G52, G77, G84	4	1	0.3513434128785328
28	~G4	18	1	0.5	G4	1	1	1.2486648738042543
29	~G4	18	1	0.5	G4	1	1	1.2486648738042543
30	~G4	18	1	0.5	G4	1	1	1.2486648738042543
31	~G4	18	1	0.5	G4	1	1	1.2486648738042543
32	~G52	18	1	0.5	G52	1	1	1.322840066527775
33	~G52	18	1	0.5	G52	1	1	1.322840066527775
34	~G35 & ~G46 & ~G90	17	3	0.0	G35, G46, G90	3	1	0.5444692518280554
35	~G10 & ~G4	17	2	0.0	G10, G4	2	1	1.3086560270504874
36	G4 | ~G77	15	2	0.0	G4, G77	2	1	0.6034687609011822
37	~G77	14	1	0.5	G77	1	1	0.6342567016854151
38	~G38	12	1	0.5	G38	1	1	1.2713184380630587
39	G4 & G77	2	2	0.0	G4, G77	2	1	0.6034687609011822
40	G4 & G77	2	2	0.0	G4, G77	2	1	0.6034687609011822
41	G99 & ~G68	2	2	0.0	G68, G99	2	1	1.0137713604801575
42	G52 & G75	2	2	0.0	G52, G75	2	1	1.1092406868590143
43	G57 & ~G4 & ~G63	2	3	0.0	G4, G57, G63	3	1	1.232242612110209
44	G20	2	1	0.5	G20	1	1	1.0033758933851114
45	G40	2	1	0.5	G40	1	1	1.1189604837413054
46	G4	2	1	0.5	G4	1	1	1.2486648738042543
47	G4 & G90	1	2	0.0	G4, G90	2	1	1.3085288337764527
48	G4 & G90	1	2	0.0	G4, G90	2	1	1.3085288337764527
49	G90 & ~G4	0	2	0.0	G4, G90	2	1	1.3085288337764527
50	G90	0	1	0.5	G90	1	1	1.1958853207582725
