rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.473764830458078
2	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.473764830458078
3	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.473764830458078
4	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.473764830458078
5	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.473764830458078
6	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
7	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
8	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
9	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
10	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
11	G47 & G80 & G92	20	3	0.0	G47, G80, G92	3	1	0.482704299428699
12	G47 & G80	20	2	0.0	G47, G80	2	1	1.1968649055763714
13	G47 & G80	20	2	0.0	G47, G80	2	1	1.1968649055763714
14	G13 & G47	20	2	0.0	G13, G47	2	1	1.2710652909563223
15	G80 & G92	20	2	0.0	G80, G92	2	1	1.2727992778393014
16	G13 & G80	20	2	0.0	G13, G80	2	1	1.3448828035952163
17	G80	20	1	0.5	G80	1	1	1.244153681269165
18	G80	20	1	0.5	G80	1	1	1.244153681269165
19	G80	20	1	0.5	G80	1	1	1.244153681269165
20	G80	20	1	0.5	G80	1	1	1.244153681269165
21	G40 & G42 & G47	19	3	0.0	G40, G42, G47	3	1	0.675630788085403
22	G25 & G42 & G47	19	3	0.0	G25, G42, G47	3	1	0.9192127577717962
23	G35 & G64	19	2	0.0	G35, G64	2	1	0.9442207507941123
24	G64 & G80	19	2	0.0	G64, G80	2	1	1.166812820440185
25	G42 & G80	19	2	0.0	G42, G80	2	1	1.3257483257223557
26	G80 & G95	19	2	0.0	G80, G95	2	1	1.34160723476958
27	G69 & G80	19	2	0.0	G69, G80	2	1	1.345249585215163
28	G49 & G99	19	2	0.0	G49, G99	2	1	1.34927194497426
29	G29 & G31 & G59 & G80 & G96	19	5	1.0	G29, G31, G59, G80, G96	5	1	0.44291673962267086
30	G42 & G72 & G80 & (~G77 | ~G96)	19	5	1.0	G42, G72, G77, G80, G96	5	1	0.7607374261096144
31	G63 & G86 & G92	18	3	0.0	G63, G86, G92	3	1	0.8883934241750756
32	G46 & G47	18	2	0.0	G46, G47	2	1	1.256528065007711
33	G42 & G59	18	2	0.0	G42, G59	2	1	1.4012089724272516
34	G69 & G75	18	2	0.0	G69, G75	2	1	1.4270748102018733
35	G68	18	1	0.5	G68	1	1	1.1840109017624236
36	G66	18	1	0.5	G66	1	1	1.3423421395241206
37	G42 & G77	16	2	0.0	G42, G77	2	1	1.401490610637926
38	G42 & G77	16	2	0.0	G42, G77	2	1	1.401490610637926
39	G42 & G77	16	2	0.0	G42, G77	2	1	1.401490610637926
40	G42 & G77	16	2	0.0	G42, G77	2	1	1.401490610637926
41	G42 & G77	16	2	0.0	G42, G77	2	1	1.401490610637926
42	G47 & G77	15	2	0.0	G47, G77	2	1	1.3038963337233773
43	G42 & G92	14	2	0.0	G42, G92	2	1	1.3407216264894628
44	G77 & G96	14	2	0.0	G77, G96	2	1	1.4409267018972556
45	~G92	14	1	0.5	G92	1	1	1.1685523148342831
46	G47 & G92	7	2	0.0	G47, G92	2	1	1.214148605519817
47	~G80 & (G42 | G77 | G99)	7	4	0.5	G42, G77, G80, G99	4	1	0.8785288027752752
48	G75 & G92	6	2	0.0	G75, G92	2	1	1.3391783504901693
49	G92	6	1	0.5	G92	1	1	1.1685523148342831
50	G4 | G47	2	2	0.0	G4, G47	2	1	1.2589111765441972
