generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.06	1.58	7	13	0.350	0.0	1.0	1.3651	0.4333	1.6230
1	10.74	1.29	8	13	0.230	0.0	1.0	1.3045	0.5240	1.6230
2	10.62	1.61	7	13	0.230	0.0	0.5	1.2995	0.6772	1.6230
3	10.58	1.55	7	13	0.180	0.0	1.0	1.2783	0.6772	1.6230
4	10.92	1.34	8	13	0.210	0.0	0.5	1.1921	0.2821	1.6119
5	10.80	1.65	7	13	0.130	0.0	0.5	1.2886	0.5739	1.6119
6	10.86	1.40	7	13	0.160	0.0	0.5	1.3160	0.4995	1.6120
7	10.66	1.44	8	13	0.090	0.0	0.5	1.2195	0.3630	1.6120
8	10.98	1.50	8	13	0.160	0.0	1.0	1.2076	0.6883	1.6353
9	11.20	1.60	7	13	0.210	0.0	1.0	1.2576	0.2548	1.6119
10	10.84	1.78	7	13	0.180	0.0	1.0	1.2695	0.2548	1.5987
11	10.98	1.73	8	13	0.200	0.0	1.0	1.2521	0.2548	1.6355
12	11.32	1.54	7	13	0.180	0.0	0.5	1.2827	0.2548	1.6119
13	10.74	1.75	7	13	0.200	0.0	1.0	1.2072	0.2548	1.6119
14	10.68	1.71	7	13	0.240	0.0	0.5	1.1787	0.2548	1.6119
15	10.86	1.70	7	13	0.260	0.0	0.5	1.1787	0.2433	1.6221
16	10.90	1.71	7	13	0.240	0.0	1.0	1.2237	0.2548	1.6119
17	11.00	1.48	8	13	0.160	0.0	0.5	1.2116	0.2548	1.6353
18	10.68	1.61	8	13	0.200	0.0	1.0	1.1861	0.2548	1.6119
19	11.06	1.53	7	13	0.200	0.0	0.5	1.1403	0.0656	1.6119
20	10.90	1.66	7	13	0.110	0.0	1.0	1.2243	0.2548	1.6230
21	10.98	1.69	8	13	0.190	0.0	1.0	1.2292	0.2001	1.6119
22	10.72	1.76	7	13	0.140	0.0	0.5	1.2719	0.2548	1.6230
23	10.98	1.64	8	13	0.180	0.0	0.5	1.2235	0.2548	1.6230
24	10.96	1.84	7	13	0.180	0.0	0.5	1.1122	0.2548	1.6156
25	10.80	1.52	8	13	0.270	0.0	1.0	1.0913	0.2548	1.6120
26	11.06	1.82	7	13	0.230	0.0	0.5	1.0543	0.2548	1.6119
27	10.70	1.73	7	13	0.160	0.0	1.0	1.0895	0.2548	1.6119
28	10.94	1.65	8	13	0.140	0.0	0.5	0.9253	0.2548	1.6230
29	11.10	1.53	8	13	0.180	0.0	0.5	0.9577	0.2548	1.6230
30	10.74	1.81	7	13	0.140	0.0	0.5	0.8749	0.2548	1.5761
31	10.92	1.75	7	13	0.120	0.0	0.5	1.0137	0.2548	1.6353
32	11.00	1.64	8	13	0.160	0.0	0.5	0.9711	0.2548	1.6119
33	10.98	1.75	7	13	0.200	0.0	0.5	1.0228	0.2548	1.6119
34	10.94	1.77	7	13	0.150	0.0	1.0	0.9545	0.2548	1.6353
35	11.18	1.60	7	13	0.160	0.0	0.5	1.0015	0.2548	1.6353
36	10.80	1.78	7	13	0.120	0.0	0.5	0.9088	0.2548	1.5761
37	10.62	1.68	8	13	0.150	0.0	0.5	1.0281	0.2548	1.6353
38	10.42	1.95	7	13	0.200	0.0	1.0	1.0015	0.2548	1.6353
39	10.62	1.80	7	13	0.170	0.0	0.5	0.9668	0.2548	1.5761
40	10.82	1.55	8	13	0.130	0.0	0.5	0.9849	0.2548	1.6353
41	10.90	1.71	7	13	0.140	0.0	0.5	0.9540	0.2548	1.5974
42	11.06	1.64	8	13	0.150	0.0	0.5	0.9308	0.2548	1.5761
43	10.50	1.84	7	13	0.190	0.0	0.5	1.0262	0.2548	1.5947
44	11.04	1.62	7	13	0.140	0.0	0.5	0.9585	0.2548	1.5761
45	10.98	1.54	8	13	0.180	0.0	1.0	0.9310	0.2548	1.5761
46	11.04	1.57	7	13	0.120	0.0	0.5	0.9726	0.2548	1.6353
47	10.68	1.80	7	13	0.130	0.0	0.5	0.9614	0.2548	1.5761
48	10.74	1.96	7	13	0.180	0.0	1.0	1.0284	0.2548	1.5761
49	11.04	1.73	7	13	0.100	0.0	0.5	0.8902	0.2548	1.5761
50	11.04	1.61	7	13	0.120	0.0	0.5	1.0066	0.2548	1.5947
