Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G1	1	G6 & (G3 | G5)	2.5289	0.250656	16	0	3	1	5	0	0	0	0.555555555555556	0.8	20	4	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G1	2	G5 & (G3 | G6)	2.5289	0.250656	16	0	3	1	5	0	0	0	0.555555555555556	0.8	20	4	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G2	1	G3 & G7 & ~G5	2.5402	0.23945	16	1	2	1	5	0.333333333333333	0.5	0.4	0.666666666666667	0.8	20	4	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G2	2	G7 & (~G3 | ~G5)	2.5402	0.23945	16	1	2	1	5	0.333333333333333	0.5	0.4	0.666666666666667	0.8	20	4	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G3	1	G2 | ~G6	1.7796	1.044884	16	1	1	0	7	0.5	1	0.666666666666667	0.888888888888889	0.8	20	4	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G4	1	G5 | G6	2.4627	0.369503	17	0	2	4	3	0	0	0	0.333333333333333	0.85	20	3	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G4	2	G6 | (G3 & G5)	2.4627	0.369503	17	1	2	3	3	0.333333333333333	0.25	0.285714285714286	0.444444444444444	0.85	20	3	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G5	1	G1 | G6	2.8847	0.052818	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G6	1	G6 & (G9 | ~G8)	1.9375	1.194699	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G7	1	~G6 & (G7 | G8)	2.7131	0.22443	19	1	1	3	4	0.5	0.25	0.333333333333333	0.555555555555556	0.95	20	1	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G7	2	G7 | (G8 & ~G6)	2.7131	0.22443	19	1	1	3	4	0.5	0.25	0.333333333333333	0.555555555555556	0.95	20	1	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G8	1	G10 & G5 & G8 & G9	2.0382	0.188811	15	0	3	1	5	0	0	0	0.555555555555556	0.75	20	5	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G9	1	G1 & G4 & G9	1.8322	1.103216	17	0	2	0	7	0	0	0	0.777777777777778	0.85	20	3	2
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G9	2	G1 & G9	1.8322	1.782264	17	0	1	0	8	0	0	0	0.888888888888889	0.85	20	3	1
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G10	1	G3 | G5 | G7	2.6538	0.178453	17	0	3	0	6	0	0	0	0.666666666666667	0.85	20	3	3
10	size10_3	rules_WCSS_size10_3_3	WCSS	3	rules_by_gene.tsv	G10	2	G7 | ~G3 | ~G5	2.6538	0.178453	17	0	3	0	6	0	0	0	0.666666666666667	0.85	20	3	3
