rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G14 & G23 & ~G81	19	3	0.0	G14, G23, G81	3	1	0.45461113986422214
2	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
3	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
4	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
5	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
6	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
7	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
8	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
9	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
10	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
11	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
12	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
13	G43 & G94 & ~G81	19	3	0.0	G43, G81, G94	3	1	0.7450983370704933
14	G43 & G94	18	2	0.0	G43, G94	2	1	1.5752497961341079
15	G43 & ~G81	18	2	0.0	G43, G81	2	1	1.7224214784494758
16	G94	18	1	0.5	G94	1	1	1.4890298657363557
17	G94	18	1	0.5	G94	1	1	1.4890298657363557
18	G94	18	1	0.5	G94	1	1	1.4890298657363557
19	G94 | (G29 & G43)	17	3	0.0	G29, G43, G94	3	1	1.4530816817236056
20	~G13	14	1	0.5	G13	1	1	2.1548665126659814
21	~G81	14	1	0.5	G81	1	1	2.3837499128942268
22	G77	14	1	0.5	G77	1	1	2.401640340155621
23	G68 & G94	13	2	0.0	G68, G94	2	1	1.4345263494692897
24	G92 | ~G43 | ~G81	12	3	0.0	G43, G81, G92	3	1	1.2615402757793275
25	G13 & G43 & G92 & ~G81	11	4	0.5	G13, G43, G81, G92	4	1	1.1606500419106567
26	G43 & G81 & G92	10	3	0.0	G43, G81, G92	3	1	1.2615402757793275
27	False	10	1	0.5	False	1	1	1.2723550298511475
28	False	10	1	0.5	False	1	1	2.3174445480939876
29	~G45 | ~G75 | ~G78 | ~G92	10	4	0.5	G45, G75, G78, G92	4	1	0.6937955947217678
30	G13 & G29 & G92 & ~G81	10	4	0.5	G13, G29, G81, G92	4	1	1.134987931129288
31	G29 & G43 & G63 & G79	10	4	0.5	G29, G43, G63, G79	4	1	1.2772781969575235
32	G13 & G24 & G75 & G92 & ~G81	10	5	1.0	G13, G24, G75, G81, G92	5	1	0.24274624662732192
33	G13 & G81 & G92 & G94 & ~G75	10	5	1.0	G13, G75, G81, G92, G94	5	1	0.5954557570425245
34	G13 & G81 & G92 & G94 & ~G28	10	5	1.0	G13, G28, G81, G92, G94	5	1	0.8609794383675186
35	G26 & (~G63 | ~G81)	9	3	0.0	G26, G63, G81	3	1	1.0306458412877035
36	G43 & G81 & ~G94	9	3	0.0	G43, G81, G94	3	1	1.1561665687005638
37	G43 & G81 & G94	9	3	0.0	G43, G81, G94	3	1	1.1640409927487667
38	G81 & G94	9	2	0.0	G81, G94	2	1	1.2723550298511475
39	G81 & G94	9	2	0.0	G81, G94	2	1	1.2723550298511475
40	G13 & G28	9	2	0.0	G13, G28	2	1	2.1396889927634355
41	G13 & G92	9	2	0.0	G13, G92	2	1	2.1553407666081275
42	G13 & G24 & G81 & G92 & ~G75	9	5	1.0	G13, G24, G75, G81, G92	5	1	0.24274624662732192
43	G6 & G81	8	2	0.0	G6, G81	2	1	2.135717727168468
44	G75 & G81	8	2	0.0	G75, G81	2	1	2.2575972943575073
45	G45 & G92	8	2	0.0	G45, G92	2	1	2.5501614988679226
46	G81 & G92	7	2	0.0	G81, G92	2	1	2.3174445480939876
47	G81 & G92	7	2	0.0	G81, G92	2	1	2.3174445480939876
48	G57	6	1	0.5	G57	1	1	2.258648234283449
49	~G43 | (G81 & G92)	4	3	0.0	G43, G81, G92	3	1	1.2615402757793275
50	~G43	4	1	0.5	G43	1	1	1.7877330479378433
