generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.54	4.27	1	16	0.400	0.0	1.0	0.8700	0.0428	1.7456
1	12.06	3.50	4	19	0.310	0.0	1.0	0.8491	0.0853	1.7343
2	12.10	4.78	3	19	0.270	0.0	1.0	0.7691	0.0937	1.6902
3	13.94	4.06	3	19	0.200	0.0	0.5	0.6949	0.1027	1.5170
4	14.06	5.17	2	19	0.270	0.0	1.0	0.7782	0.1757	1.7118
5	15.32	4.85	2	20	0.210	0.0	1.0	0.6313	0.0790	1.4377
6	15.86	4.30	2	20	0.180	0.0	1.5	0.5639	0.0986	1.5134
7	15.94	4.12	2	20	0.110	0.0	1.0	0.5565	0.1188	1.7356
8	16.26	4.33	2	20	0.100	0.0	1.0	0.4383	0.1051	1.2808
9	17.34	3.51	4	20	0.080	0.0	0.5	0.4219	0.1218	0.8721
10	17.06	3.83	6	20	0.160	0.0	1.5	0.4692	0.1151	1.5349
11	15.66	5.16	1	20	0.130	0.0	1.5	0.4413	0.1711	1.1506
12	17.34	3.94	5	20	0.150	0.0	1.5	0.3766	0.1051	1.4634
13	15.98	4.57	4	20	0.200	0.0	1.5	0.3881	0.0657	1.3211
14	16.42	3.56	7	20	0.190	0.0	1.0	0.3823	0.1051	0.9387
15	16.72	4.04	4	20	0.180	0.0	1.5	0.4326	0.0549	1.5326
16	16.70	4.13	5	20	0.080	0.0	0.5	0.4774	0.1218	1.5799
17	17.54	3.37	5	20	0.130	0.0	1.0	0.4351	0.1051	1.5268
18	17.68	3.06	8	20	0.090	0.0	1.0	0.4213	0.1051	1.2949
19	17.26	3.20	8	20	0.150	0.0	1.5	0.3612	0.1051	0.8721
20	16.98	3.66	5	20	0.190	0.0	1.0	0.3827	0.0533	1.3211
21	17.44	3.18	8	20	0.090	0.0	1.0	0.3538	0.1104	0.8721
22	16.02	4.13	2	20	0.120	0.0	0.5	0.4845	0.2034	1.5170
23	16.56	3.87	5	20	0.150	0.0	1.0	0.4408	0.0967	1.7338
24	15.98	3.74	8	20	0.160	0.0	1.0	0.3955	0.0650	1.1162
25	15.58	4.08	4	20	0.250	0.0	1.5	0.5089	0.0638	1.7456
26	16.52	4.11	2	20	0.190	0.0	1.0	0.4526	0.1051	1.6183
27	17.00	3.80	2	20	0.120	0.0	1.0	0.4624	0.2090	1.7157
28	17.00	3.70	4	20	0.140	0.0	1.0	0.4160	0.1968	1.4177
29	16.90	4.17	6	20	0.130	0.0	1.0	0.3823	0.0515	1.4634
30	17.56	3.60	2	20	0.150	0.0	1.0	0.3720	0.1211	0.9338
31	17.32	3.79	3	20	0.130	0.0	1.0	0.4216	0.1051	1.1208
32	17.38	4.06	2	20	0.130	0.0	1.0	0.4125	0.0495	1.5326
33	17.00	3.55	6	20	0.150	0.0	1.0	0.4002	0.1051	1.4634
34	16.24	3.59	8	20	0.160	0.0	1.0	0.4702	0.0529	1.3785
35	16.80	4.16	4	20	0.080	0.0	0.5	0.4261	0.1200	1.1422
36	16.24	4.17	8	20	0.120	0.0	1.0	0.4355	0.1051	0.8721
37	16.66	4.00	4	20	0.090	0.0	1.0	0.4831	0.0707	1.6902
38	15.44	4.00	5	20	0.110	0.0	1.0	0.5320	0.1825	1.3576
39	16.34	3.88	7	20	0.210	0.0	1.5	0.3923	0.0835	1.5134
40	15.82	4.42	2	20	0.160	0.0	1.0	0.4207	0.0486	1.5478
41	15.84	4.46	4	20	0.100	0.0	0.5	0.4609	0.1462	1.7343
42	16.24	4.49	2	20	0.130	0.0	1.0	0.4244	0.1051	1.4634
43	16.12	4.19	4	20	0.160	0.0	1.0	0.4626	0.0894	1.3300
44	15.84	4.69	4	20	0.170	0.0	1.0	0.4546	0.0710	1.4634
45	16.40	3.78	8	20	0.180	0.0	1.0	0.4123	0.0973	1.5349
46	16.62	3.81	6	20	0.120	0.0	1.5	0.4177	0.0787	1.5763
47	15.78	4.41	6	20	0.100	0.0	0.5	0.4789	0.2201	1.7343
48	16.28	4.12	4	20	0.090	0.0	0.5	0.5089	0.1707	1.4634
49	15.50	4.81	2	20	0.170	0.0	1.0	0.4598	0.0791	1.4634
50	15.68	4.53	4	20	0.100	0.0	1.0	0.5076	0.0977	1.4634
