generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.92	6.04	1	19	0.380	0.0	1.0	0.7920	0.0389	1.6319
1	10.94	7.01	1	19	0.270	0.0	0.5	0.8363	0.1996	1.6378
2	13.76	6.70	1	19	0.260	0.0	1.0	0.6022	0.0984	1.6319
3	15.42	5.46	1	19	0.210	0.0	1.0	0.5744	0.0984	1.5675
4	15.28	5.44	2	19	0.120	0.0	0.5	0.4790	0.1303	1.3671
5	16.36	4.74	1	19	0.100	0.0	1.0	0.3987	0.0879	1.3653
6	16.46	4.42	2	19	0.140	0.0	1.0	0.4095	0.0478	1.3671
7	15.72	5.49	1	19	0.100	0.0	1.0	0.4421	0.0988	1.5675
8	16.38	4.33	2	19	0.130	0.0	1.0	0.4642	0.0639	1.5675
9	17.18	3.19	8	19	0.100	0.0	0.5	0.4373	0.0998	1.3671
10	15.76	5.68	1	19	0.230	0.0	1.0	0.4041	0.0727	1.6378
11	16.42	4.35	2	19	0.180	0.0	1.0	0.3199	0.0254	1.6378
12	17.08	4.38	2	19	0.100	0.0	1.0	0.3862	0.0478	1.5675
13	17.12	3.87	2	19	0.120	0.0	0.5	0.3816	0.0988	1.3671
14	17.68	3.40	2	19	0.160	0.0	0.5	0.5329	0.0936	1.5675
15	18.06	2.49	9	19	0.110	0.0	1.5	0.3879	0.0792	1.6378
16	17.12	4.28	2	19	0.110	0.0	0.5	0.4526	0.0895	1.5675
17	17.78	3.33	2	19	0.150	0.0	1.0	0.3163	0.0402	1.6319
18	16.74	4.98	1	19	0.120	0.0	0.5	0.3305	0.0824	1.5675
19	17.26	4.07	2	19	0.080	0.0	0.5	0.4181	0.0918	1.3924
20	17.42	3.39	7	19	0.100	0.0	1.0	0.3486	0.0936	1.3671
21	18.38	1.44	10	19	0.110	0.0	0.5	0.3204	0.0895	0.9005
22	16.78	4.27	2	19	0.210	0.0	1.0	0.3197	0.0987	1.3671
23	17.72	3.37	2	19	0.100	0.0	1.0	0.3229	0.0998	1.3671
24	17.76	3.23	2	19	0.170	0.0	1.0	0.2849	0.0331	0.9369
25	16.26	5.17	1	19	0.180	0.0	1.0	0.3862	0.0639	1.3671
26	18.06	2.11	10	19	0.100	0.0	0.5	0.3484	0.0440	1.3671
27	16.82	4.33	2	19	0.170	0.0	0.5	0.4364	0.0895	1.6319
28	16.96	4.07	2	19	0.150	0.0	1.0	0.3562	0.0987	1.3671
29	17.48	4.26	2	19	0.090	0.0	0.5	0.3150	0.0998	0.9369
30	18.08	2.28	10	19	0.090	0.0	0.5	0.3698	0.0998	1.3671
31	17.90	3.17	2	19	0.140	0.0	0.5	0.3198	0.0936	1.6319
32	18.14	2.20	9	19	0.100	0.0	1.0	0.3493	0.0865	1.3671
33	17.02	3.60	7	19	0.130	0.0	0.5	0.3963	0.0998	1.3671
34	18.22	2.20	9	19	0.090	0.0	0.5	0.2960	0.0936	1.3671
35	17.22	4.31	2	19	0.100	0.0	0.5	0.3157	0.0476	1.5675
36	18.14	2.11	10	19	0.130	0.0	0.5	0.3497	0.0824	1.5675
37	17.54	3.81	2	19	0.130	0.0	0.5	0.3343	0.0581	1.6319
38	16.68	4.90	2	19	0.130	0.0	1.0	0.3591	0.0518	1.6319
39	17.98	2.47	9	19	0.190	0.0	1.0	0.3693	0.0518	1.3671
40	17.64	3.24	2	19	0.140	0.0	1.0	0.3317	0.0518	1.3671
41	18.36	1.37	13	19	0.060	0.0	0.5	0.2365	0.0936	0.7262
42	17.44	3.49	2	19	0.170	0.0	1.0	0.3338	0.0440	1.3671
43	18.08	2.52	7	19	0.090	0.0	0.5	0.3011	0.0895	1.3924
44	18.06	2.18	9	19	0.110	0.0	1.0	0.3612	0.0440	1.3671
45	17.88	2.99	2	19	0.110	0.0	1.0	0.3841	0.0440	1.5675
46	18.18	2.20	7	19	0.110	0.0	0.5	0.3546	0.0440	1.5675
47	16.44	4.65	2	19	0.130	0.0	0.5	0.4216	0.0440	1.3924
48	18.42	1.89	8	19	0.060	0.0	1.0	0.2422	0.0998	0.7262
49	16.78	4.32	2	19	0.160	0.0	0.5	0.3866	0.0998	1.3671
50	17.60	3.55	3	19	0.120	0.0	1.0	0.3749	0.0440	1.5675
