generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.22	6.93	0	20	0.410	0.0	0.5	0.8385	0.2025	1.4764
1	14.94	6.08	1	20	0.290	0.0	0.5	0.7864	0.2025	1.4764
2	14.44	7.50	0	20	0.260	0.0	0.5	0.6647	0.1903	1.4764
3	18.22	3.83	1	20	0.100	0.0	0.5	0.7481	0.2878	1.4764
4	16.96	5.21	1	20	0.150	0.0	0.5	0.6325	0.1355	1.4587
5	16.36	6.16	0	20	0.160	0.0	0.5	0.6833	0.2760	1.4764
6	16.62	5.53	0	20	0.100	0.0	0.5	0.6419	0.2641	1.4764
7	18.48	4.19	0	20	0.130	0.0	1.0	0.6508	0.0815	1.4764
8	16.64	6.16	0	20	0.180	0.0	1.0	0.6742	0.0410	1.4764
9	17.02	5.07	1	20	0.100	0.0	0.5	0.5966	0.1456	1.4764
10	18.34	3.99	1	20	0.110	0.0	0.5	0.5913	0.1456	1.4764
11	17.16	4.90	1	20	0.130	0.0	1.0	0.5625	0.0410	1.4764
12	18.18	4.53	1	20	0.110	0.0	1.0	0.5000	0.1456	1.4764
13	18.80	3.81	1	20	0.150	0.0	1.0	0.5022	0.0566	1.4764
14	17.40	5.62	0	20	0.130	0.0	1.0	0.5404	0.1456	1.4764
15	18.34	3.99	0	20	0.120	0.0	1.0	0.5009	0.1118	1.4764
16	17.54	5.61	0	20	0.130	0.0	0.5	0.5806	0.1456	1.4764
17	18.02	4.19	1	20	0.110	0.0	0.5	0.5338	0.1456	1.4764
18	17.98	4.56	1	20	0.120	0.0	0.5	0.4907	0.1456	1.4764
19	19.26	2.86	1	20	0.100	0.0	1.0	0.4737	0.0989	1.4764
20	17.30	5.20	0	20	0.180	0.0	1.0	0.4983	0.1248	1.4764
21	17.20	5.71	0	20	0.160	0.0	1.0	0.5776	0.1432	1.4764
22	17.86	5.70	0	20	0.110	0.0	1.0	0.5326	0.0410	1.4764
23	16.58	6.43	0	20	0.110	0.0	1.0	0.4615	0.1432	1.4764
24	16.40	6.61	0	20	0.150	0.0	1.5	0.6017	0.0511	1.4764
25	17.74	4.18	1	20	0.100	0.0	0.5	0.5565	0.1456	1.4764
26	17.70	5.08	0	20	0.180	0.0	1.0	0.5233	0.0462	1.4764
27	17.90	4.71	1	20	0.190	0.0	1.0	0.5796	0.1358	1.4764
28	16.80	5.74	1	20	0.120	0.0	0.5	0.5043	0.1456	1.4764
29	17.66	5.44	1	20	0.130	0.0	0.5	0.5330	0.1456	1.4764
30	17.10	5.72	0	20	0.140	0.0	0.5	0.5485	0.1456	1.4764
31	19.70	0.67	16	20	0.100	0.0	1.0	0.5247	0.0471	1.4764
32	18.12	4.43	0	20	0.140	0.0	0.5	0.5197	0.1456	1.4764
33	18.06	4.10	0	20	0.140	0.0	1.5	0.4966	0.0446	1.4764
34	18.58	2.90	10	20	0.200	0.0	1.0	0.6156	0.1456	1.4764
35	18.10	4.13	1	20	0.140	0.0	1.0	0.4906	0.0566	1.4764
36	16.46	6.42	0	20	0.160	0.0	1.0	0.4921	0.1432	1.4764
37	18.86	3.27	1	20	0.140	0.0	1.0	0.4610	0.0867	1.4764
38	17.58	4.83	0	20	0.110	0.0	0.5	0.4827	0.1456	1.4764
39	18.24	4.69	0	20	0.100	0.0	0.5	0.5750	0.1456	1.4764
40	18.64	2.90	9	20	0.090	0.0	0.5	0.5533	0.1456	1.4764
41	18.42	3.77	1	20	0.090	0.0	0.5	0.5727	0.1456	1.4764
42	18.34	3.51	8	20	0.190	0.0	1.5	0.4997	0.1432	1.4764
43	18.80	3.26	1	20	0.110	0.0	1.0	0.5519	0.1456	1.4764
44	17.90	4.17	1	20	0.110	0.0	0.5	0.4306	0.1456	1.4764
45	17.94	4.16	1	20	0.100	0.0	1.0	0.5425	0.1432	1.4764
46	18.88	3.39	1	20	0.140	0.0	1.0	0.5249	0.1248	1.4764
47	17.70	5.36	0	20	0.140	0.0	0.5	0.5774	0.1456	1.4764
48	18.34	3.90	1	20	0.150	0.0	1.0	0.5119	0.1432	1.4764
49	17.66	5.05	0	20	0.110	0.0	1.0	0.4876	0.0462	1.4764
50	18.78	3.46	1	20	0.140	0.0	1.0	0.5251	0.0483	1.4764
