generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.20	2.71	4	18	0.320	0.0	0.5	1.3263	0.2141	2.2264
1	12.70	3.77	2	18	0.230	0.0	0.5	0.8790	0.2141	1.7069
2	13.98	3.89	4	18	0.220	0.0	0.5	0.8593	0.2141	2.2264
3	14.36	3.94	5	18	0.260	0.0	1.0	0.9676	0.2141	2.2264
4	14.68	4.38	4	18	0.170	0.0	0.5	0.8393	0.1070	2.2264
5	14.96	4.33	1	18	0.190	0.0	1.0	0.8227	0.1070	2.2264
6	15.60	3.63	7	18	0.130	0.0	0.5	0.8686	0.1070	2.2264
7	15.26	3.62	9	19	0.110	0.0	0.5	0.8263	0.1070	2.2264
8	14.22	4.60	2	19	0.150	0.0	1.0	0.8902	0.1656	2.2264
9	15.60	3.57	8	19	0.110	0.0	0.5	0.7457	0.1070	1.9378
10	15.38	4.07	7	19	0.170	0.0	1.5	0.8182	0.1063	2.2264
11	15.76	4.19	2	19	0.210	0.0	1.0	0.8214	0.0982	2.2881
12	15.20	4.45	4	19	0.160	0.0	0.5	0.8760	0.1706	2.2264
13	14.78	4.63	3	19	0.110	0.0	0.5	0.8371	0.1771	2.2264
14	15.48	5.16	1	19	0.110	0.0	0.5	0.7395	0.0890	1.7473
15	16.62	3.85	2	19	0.110	0.0	0.5	0.7386	0.1771	2.2264
16	15.14	4.74	1	19	0.120	0.0	0.5	0.7388	0.1771	1.9378
17	14.62	4.55	4	19	0.110	0.0	1.5	0.7041	0.1145	1.9378
18	14.26	5.13	2	20	0.180	0.0	0.5	0.7497	0.1771	1.9378
19	15.18	4.98	2	20	0.130	0.0	0.5	0.8141	0.1771	1.9378
20	14.48	5.11	2	20	0.150	0.0	0.5	0.7996	0.0890	1.9378
21	15.84	4.13	7	20	0.120	0.0	1.0	0.8422	0.1771	2.2264
22	14.50	4.73	2	20	0.170	0.0	1.5	0.8012	0.0935	1.9378
23	14.08	4.64	7	20	0.190	0.0	1.0	0.9285	0.0886	2.2264
24	14.96	4.54	8	20	0.140	0.0	1.0	0.8112	0.1771	1.9378
25	14.80	4.50	7	20	0.140	0.0	1.0	0.7054	0.1771	1.9504
26	15.30	4.43	3	20	0.090	0.0	0.5	0.6821	0.1771	1.9504
27	14.24	5.19	2	20	0.110	0.0	0.5	0.7763	0.1771	1.9378
28	13.32	5.25	2	20	0.200	0.0	1.0	0.8756	0.1771	1.9378
29	15.56	4.10	8	20	0.160	0.0	1.5	0.7527	0.1771	2.2264
30	14.02	5.03	2	20	0.190	0.0	1.0	0.7754	0.1771	1.9378
31	13.86	5.03	2	20	0.140	0.0	0.5	0.8905	0.1771	1.9378
32	14.94	4.51	7	20	0.150	0.0	0.5	0.8226	0.1771	1.9504
33	12.62	5.71	1	20	0.160	0.0	0.5	0.8024	0.1771	1.9378
34	13.02	5.91	1	20	0.160	0.0	1.0	0.7120	0.0935	1.9378
35	14.00	5.11	2	20	0.130	0.0	0.5	0.7504	0.1771	2.2264
36	13.14	5.55	1	20	0.190	0.0	1.0	0.8271	0.0763	2.2264
37	13.82	6.10	1	20	0.170	0.0	1.0	0.6887	0.0763	1.7473
38	13.22	6.26	0	20	0.150	0.0	0.5	0.7109	0.2354	1.9378
39	13.68	5.56	2	20	0.140	0.0	0.5	0.6879	0.2354	1.9504
40	13.44	5.85	0	20	0.170	0.0	1.0	0.7687	0.2078	1.7473
41	14.42	5.48	1	20	0.180	0.0	1.0	0.7835	0.2354	1.9378
42	13.22	5.32	1	20	0.230	0.0	1.0	0.8320	0.2354	1.9378
43	13.62	4.85	2	20	0.200	0.0	1.0	0.8343	0.2354	1.9504
44	13.02	5.52	2	20	0.210	0.0	1.5	0.7871	0.0890	1.9504
45	12.20	6.37	0	20	0.240	0.0	1.5	0.8617	0.2354	1.9504
46	13.64	5.83	1	20	0.210	0.0	1.0	0.8001	0.2354	2.2264
47	13.02	6.06	1	20	0.190	0.0	0.5	0.8015	0.2354	1.9504
48	13.00	5.90	1	20	0.220	0.0	0.5	0.9403	0.0890	1.9504
49	13.30	5.30	2	20	0.140	0.0	0.5	0.8934	0.2354	1.9504
50	12.70	5.63	1	20	0.130	0.0	0.5	0.8225	0.2354	1.9378
