generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	8.14	6.81	0	20	0.330	0.0	0.5	0.7778	0.1040	1.4764
1	13.86	5.91	1	20	0.300	0.0	0.5	0.8412	0.1456	1.4764
2	15.94	5.76	0	20	0.130	0.0	0.5	0.7399	0.1456	1.4764
3	17.28	5.57	0	20	0.130	0.0	0.5	0.6578	0.1456	1.4764
4	17.92	4.31	1	20	0.090	0.0	1.5	0.6248	0.1456	1.0021
5	18.28	4.63	1	20	0.130	0.0	0.5	0.6489	0.1456	1.4764
6	17.36	5.41	1	20	0.140	0.0	0.5	0.6632	0.1456	1.4764
7	17.80	5.37	0	20	0.090	0.0	1.0	0.5832	0.1456	1.0021
8	18.12	4.75	0	20	0.170	0.0	1.0	0.5822	0.0989	1.4764
9	18.16	4.69	1	20	0.150	0.0	0.5	0.6367	0.0989	1.4764
10	17.88	4.58	0	20	0.140	0.0	1.0	0.5266	0.0989	1.4764
11	18.16	3.89	1	20	0.190	0.0	1.0	0.6287	0.0877	1.4764
12	18.28	4.52	0	20	0.140	0.0	0.5	0.6863	0.1456	1.4764
13	18.04	4.44	0	20	0.090	0.0	0.5	0.5308	0.1456	1.4764
14	17.18	5.92	0	20	0.100	0.0	0.5	0.5357	0.1456	1.4764
15	18.48	4.03	1	20	0.070	0.0	0.5	0.5788	0.1456	1.4764
16	17.36	5.15	0	20	0.210	0.0	1.0	0.5975	0.1456	1.4764
17	18.20	4.45	0	20	0.140	0.0	0.5	0.5926	0.1456	1.4764
18	17.76	4.93	1	20	0.160	0.0	1.0	0.5510	0.1231	1.4764
19	17.20	5.40	1	20	0.120	0.0	1.0	0.5243	0.1456	1.4764
20	17.80	5.33	1	20	0.150	0.0	1.0	0.6661	0.0989	1.4764
21	17.38	5.04	0	20	0.140	0.0	0.5	0.7202	0.0928	1.4764
22	17.18	5.24	0	20	0.100	0.0	0.5	0.6792	0.1456	1.4764
23	17.22	4.57	1	20	0.090	0.0	0.5	0.5551	0.0928	1.4602
24	15.64	6.30	1	20	0.190	0.0	1.0	0.5298	0.0868	1.4764
25	17.26	5.24	0	20	0.170	0.0	1.0	0.5000	0.0915	1.4764
26	16.68	5.64	0	20	0.120	0.0	0.5	0.5274	0.1456	1.4764
27	17.00	5.15	1	20	0.150	0.0	1.0	0.5965	0.1456	1.4764
28	16.14	5.59	0	20	0.150	0.0	1.0	0.5241	0.0877	1.4764
29	16.56	4.78	1	20	0.120	0.0	0.5	0.5861	0.1456	1.4764
30	16.16	5.70	1	20	0.170	0.0	0.5	0.5972	0.0877	1.4764
31	15.94	6.46	0	20	0.150	0.0	0.5	0.6058	0.1456	1.4764
32	17.70	4.18	1	20	0.110	0.0	0.5	0.5888	0.1456	1.4764
33	16.40	5.99	1	20	0.130	0.0	0.5	0.6498	0.1456	1.4764
34	16.14	6.38	0	20	0.160	0.0	0.5	0.6353	0.1456	1.4764
35	15.62	6.32	1	20	0.120	0.0	0.5	0.6217	0.1456	1.4764
36	17.38	4.59	1	20	0.090	0.0	0.5	0.5740	0.0928	1.4764
37	17.58	5.04	1	20	0.140	0.0	0.5	0.6208	0.1456	1.4764
38	15.28	6.97	0	20	0.160	0.0	1.0	0.5409	0.0668	1.4764
39	17.50	4.64	1	20	0.140	0.0	1.0	0.5209	0.1456	1.4764
40	16.74	4.72	1	20	0.130	0.0	0.5	0.5583	0.1456	1.4764
41	17.74	4.61	0	20	0.080	0.0	0.5	0.5344	0.0928	1.4764
42	17.86	3.94	0	20	0.130	0.0	0.5	0.5987	0.0877	1.4764
43	17.56	4.82	1	20	0.170	0.0	1.0	0.6347	0.1456	1.4764
44	15.84	6.15	0	20	0.110	0.0	0.5	0.5757	0.1456	1.4764
45	16.40	6.37	0	20	0.100	0.0	0.5	0.5765	0.1456	1.4764
46	16.42	6.01	0	20	0.090	0.0	0.5	0.5572	0.1248	1.4764
47	17.18	4.64	1	20	0.090	0.0	0.5	0.5470	0.1456	1.4764
48	16.74	5.51	1	20	0.120	0.0	0.5	0.5759	0.0874	1.4764
49	16.26	5.64	1	20	0.120	0.0	0.5	0.5613	0.0874	1.4764
50	17.96	3.96	1	20	0.120	0.0	0.5	0.5608	0.0874	1.4764
