rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF3 | DREB2A	3	2	0.0	ABF3, DREB2A	2	9
2	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
3	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	9
4	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	9
5	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	9
6	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	9
7	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	9
8	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
9	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	9
10	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	9
11	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	9
12	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	9
13	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
14	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	9
15	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
16	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	9
17	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
18	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
19	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	9
20	ABA4 & ABF3 & CYP707A3	3	3	0.3	ABA4, ABF3, CYP707A3	3	9
21	ABF3	3	1	0.3	ABF3	1	9
22	ABF3	3	1	0.3	ABF3	1	9
23	ABF3	3	1	0.3	ABF3	1	9
24	ABF3	3	1	0.3	ABF3	1	9
25	ABF3	3	1	0.3	ABF3	1	9
26	ABA4 & ABF4	2	2	0.0	ABA4, ABF4	2	9
27	HB6 | MYB44	2	2	0.0	HB6, MYB44	2	9
28	CYP707A3 | DREB2A	2	2	0.0	CYP707A3, DREB2A	2	9
29	ABF3 & FBH3	2	2	0.0	ABF3, FBH3	2	9
30	CYP707A3 & DREB2A	2	2	0.0	CYP707A3, DREB2A	2	9
31	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	9
32	ABF4 & CYP707A3	2	2	0.0	ABF4, CYP707A3	2	9
33	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	9
34	CYP707A3 & HB5	2	2	0.0	CYP707A3, HB5	2	9
35	CYP707A3	2	1	0.3	CYP707A3	1	9
36	ZAT6	2	1	0.3	ZAT6	1	9
37	FBH3	2	1	0.3	FBH3	1	9
38	~ABCG31	2	1	0.3	ABCG31	1	9
39	ABA4 | FBH3 | MYB44	2	3	0.3	ABA4, FBH3, MYB44	3	9
40	ZAT6	2	1	0.3	ZAT6	1	9
41	ZAT6	2	1	0.3	ZAT6	1	9
42	HB5 | MYB44	1	2	0.0	HB5, MYB44	2	9
43	ABCG31 | DREB2A	1	2	0.0	ABCG31, DREB2A	2	9
44	ABCG31 & CYP707A3	1	2	0.0	ABCG31, CYP707A3	2	9
45	HB5 | ~ABCG31	1	2	0.0	ABCG31, HB5	2	9
46	ABF3 | HB5 | MYB44	1	3	0.3	ABF3, HB5, MYB44	3	9
47	HB7 | MYB44 | ZAT6	1	3	0.3	HB7, MYB44, ZAT6	3	9
48	HB5	1	1	0.3	HB5	1	9
49	HB5	1	1	0.3	HB5	1	9
50	~ABF4	1	1	0.3	ABF4	1	9
