rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	FBH3 | HB5	3	2	0.0	FBH3, HB5	2	29
2	HB7 | ~CYP707A3	3	2	0.0	CYP707A3, HB7	2	29
3	ABF3 | ~MYB44	3	2	0.0	ABF3, MYB44	2	29
4	FBH3 | HB5	3	2	0.0	FBH3, HB5	2	29
5	HB7 | ~HB6	3	2	0.0	HB6, HB7	2	29
6	HB6 | HB7	3	2	0.0	HB6, HB7	2	29
7	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	29
8	ABF4 | HB7	3	2	0.0	ABF4, HB7	2	29
9	ABF3 | ~MYB44	3	2	0.0	ABF3, MYB44	2	29
10	HB5 | ZAT6	3	2	0.0	HB5, ZAT6	2	29
11	CYP707A3 | HB5	3	2	0.0	CYP707A3, HB5	2	29
12	ABF4 | HB7	3	2	0.0	ABF4, HB7	2	29
13	ABF3 | HB5	3	2	0.0	ABF3, HB5	2	29
14	FBH3 | HB5	3	2	0.0	FBH3, HB5	2	29
15	ABA4 | ABCG31	3	2	0.0	ABA4, ABCG31	2	29
16	FBH3 | HB7	3	2	0.0	FBH3, HB7	2	29
17	HB6 | HB7	3	2	0.0	HB6, HB7	2	29
18	FBH3 | HB7	3	2	0.0	FBH3, HB7	2	29
19	HB5 | PP2C5	3	2	0.0	HB5, PP2C5	2	29
20	HB5 | HB7	3	2	0.0	HB5, HB7	2	29
21	HB5 | HB6	3	2	0.0	HB5, HB6	2	29
22	ABF3 | HB5	3	2	0.0	ABF3, HB5	2	29
23	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	29
24	DREB2A | HB7	3	2	0.0	DREB2A, HB7	2	29
25	ABF3 | ~MYB44	3	2	0.0	ABF3, MYB44	2	29
26	ABA4 | CYP707A3 | HB5	3	3	0.3	ABA4, CYP707A3, HB5	3	29
27	HB5 | (~ABF3 & ~ABF4)	3	3	0.3	ABF3, ABF4, HB5	3	29
28	HB7	3	1	0.3	HB7	1	29
29	HB5	3	1	0.3	HB5	1	29
30	HB5	3	1	0.3	HB5	1	29
31	DREB2A | HB5 | HB6	3	3	0.3	DREB2A, HB5, HB6	3	29
32	HB7	3	1	0.3	HB7	1	29
33	HB5	3	1	0.3	HB5	1	29
34	ABF3 | DREB2A | HB6 | ~FBH3	3	4	0.6	ABF3, DREB2A, FBH3, HB6	4	29
35	HB6 | ZAT6	2	2	0.0	HB6, ZAT6	2	29
36	ABA4 & HB7	2	2	0.0	ABA4, HB7	2	29
37	CYP707A3 | PP2C5	2	2	0.0	CYP707A3, PP2C5	2	29
38	~DREB2A & ~MYB44	2	2	0.0	DREB2A, MYB44	2	29
39	ABF3 | FBH3 | ~HB6	2	3	0.3	ABF3, FBH3, HB6	3	29
40	CYP707A3	2	1	0.3	CYP707A3	1	29
41	HB6	2	1	0.3	HB6	1	29
42	ABF3 | FBH3	1	2	0.0	ABF3, FBH3	2	29
43	ABF3 & HB6	1	2	0.0	ABF3, HB6	2	29
44	ABCG31	1	1	0.3	ABCG31	1	29
45	PP2C5	1	1	0.3	PP2C5	1	29
46	ABF3	1	1	0.3	ABF3	1	29
47	~CYP707A3	1	1	0.3	CYP707A3	1	29
48	ABF3	1	1	0.3	ABF3	1	29
49	~HB7	0	1	0.3	HB7	1	29
50	(ABCG31 | CYP707A3) & (ABCG31 | PP2C5) & (ABF3 | FBH3)	0	5	0.8999999999999999	ABCG31, ABF3, CYP707A3, FBH3, PP2C5	5	29
