rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
2	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	41
3	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	41
4	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	41
5	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
6	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
7	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
8	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
9	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
10	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	41
11	ABF3 | ZAT6	3	2	0.0	ABF3, ZAT6	2	41
12	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
13	HB6 & MYB44	3	2	0.0	HB6, MYB44	2	41
14	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	41
15	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	41
16	ABF3	3	1	0.3	ABF3	1	41
17	ABF3	3	1	0.3	ABF3	1	41
18	ABA4 & ABF3 & HB6	3	3	0.3	ABA4, ABF3, HB6	3	41
19	ABA4 & (ABF3 | ABF4)	3	3	0.3	ABA4, ABF3, ABF4	3	41
20	MYB44	3	1	0.3	MYB44	1	41
21	MYB44	3	1	0.3	MYB44	1	41
22	MYB44	3	1	0.3	MYB44	1	41
23	ABCG31 | MYB44	2	2	0.0	ABCG31, MYB44	2	41
24	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	41
25	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	41
26	ABCG31 & MYB44	2	2	0.0	ABCG31, MYB44	2	41
27	HB6 & HB7	2	2	0.0	HB6, HB7	2	41
28	ABF4 | FBH3	2	2	0.0	ABF4, FBH3	2	41
29	ABF4 | ZAT6	2	2	0.0	ABF4, ZAT6	2	41
30	ABF4	2	1	0.3	ABF4	1	41
31	HB6	2	1	0.3	HB6	1	41
32	FBH3	2	1	0.3	FBH3	1	41
33	HB6	2	1	0.3	HB6	1	41
34	ABF3 & ~ABCG31 & ~CYP707A3	2	3	0.3	ABCG31, ABF3, CYP707A3	3	41
35	ABF4 | FBH3 | HB6 | ~ABCG31	2	4	0.6	ABCG31, ABF4, FBH3, HB6	4	41
36	ABF3 | ~ZAT6	1	2	0.0	ABF3, ZAT6	2	41
37	ABCG31 | HB6	1	2	0.0	ABCG31, HB6	2	41
38	HB6 | HB7	1	2	0.0	HB6, HB7	2	41
39	~FBH3	1	1	0.3	FBH3	1	41
40	HB5	1	1	0.3	HB5	1	41
41	~ZAT6	1	1	0.3	ZAT6	1	41
42	HB7	1	1	0.3	HB7	1	41
43	HB7	1	1	0.3	HB7	1	41
44	~ABF4	1	1	0.3	ABF4	1	41
45	~ABF4	1	1	0.3	ABF4	1	41
46	~ABF4	1	1	0.3	ABF4	1	41
47	~CYP707A3	1	1	0.3	CYP707A3	1	41
48	ABCG31 | ABF3 | HB5 | HB6	1	4	0.6	ABCG31, ABF3, HB5, HB6	4	41
49	ZAT6 | ~ABF3	0	2	0.0	ABF3, ZAT6	2	41
50	~MYB44	0	1	0.3	MYB44	1	41
