rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	HB6 & ~MYB44	3	2	0.0	HB6, MYB44	2	29
2	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
3	HB6 & ~MYB44	3	2	0.0	HB6, MYB44	2	29
4	HB6 & ~MYB44	3	2	0.0	HB6, MYB44	2	29
5	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
6	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
7	HB6 & ~MYB44	3	2	0.0	HB6, MYB44	2	29
8	~CYP707A3 & ~ZAT6	3	2	0.0	CYP707A3, ZAT6	2	29
9	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
10	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
11	FBH3 | ~CYP707A3	3	2	0.0	CYP707A3, FBH3	2	29
12	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
13	ZAT6 | ~CYP707A3	3	2	0.0	CYP707A3, ZAT6	2	29
14	~CYP707A3	3	1	0.3	CYP707A3	1	29
15	~CYP707A3	3	1	0.3	CYP707A3	1	29
16	HB6 & HB7	2	2	0.0	HB6, HB7	2	29
17	ZAT6 | ~HB7	2	2	0.0	HB7, ZAT6	2	29
18	HB6 | ZAT6	2	2	0.0	HB6, ZAT6	2	29
19	~HB7 & ~ZAT6	2	2	0.0	HB7, ZAT6	2	29
20	HB6 & HB7	2	2	0.0	HB6, HB7	2	29
21	HB6	2	1	0.3	HB6	1	29
22	HB6 | ~ABCG31	2	2	0.0	ABCG31, HB6	2	29
23	HB6 & ~FBH3	2	2	0.0	FBH3, HB6	2	29
24	ABA4 | ZAT6	2	2	0.0	ABA4, ZAT6	2	29
25	HB6 & ZAT6	2	2	0.0	HB6, ZAT6	2	29
26	MYB44 & ~HB7	2	2	0.0	HB7, MYB44	2	29
27	HB5 & HB6 & ZAT6	2	3	0.3	HB5, HB6, ZAT6	3	29
28	HB6 & HB7 & PP2C5	2	3	0.3	HB6, HB7, PP2C5	3	29
29	HB6	2	1	0.3	HB6	1	29
30	HB6 & (CYP707A3 | HB7)	2	3	0.3	CYP707A3, HB6, HB7	3	29
31	ZAT6	2	1	0.3	ZAT6	1	29
32	CYP707A3 & HB6	1	2	0.0	CYP707A3, HB6	2	29
33	CYP707A3 | ~ZAT6	1	2	0.0	CYP707A3, ZAT6	2	29
34	True	1	1	0.3	True	1	29
35	HB5 & MYB44	1	2	0.0	HB5, MYB44	2	29
36	HB6 & MYB44	1	2	0.0	HB6, MYB44	2	29
37	HB5 & HB7	1	2	0.0	HB5, HB7	2	29
38	HB6 | ~FBH3	1	2	0.0	FBH3, HB6	2	29
39	HB6 & MYB44	1	2	0.0	HB6, MYB44	2	29
40	ABF3	1	1	0.3	ABF3	1	29
41	~ZAT6	1	1	0.3	ZAT6	1	29
42	~ZAT6	1	1	0.3	ZAT6	1	29
43	CYP707A3 | HB6 | HB7	1	3	0.3	CYP707A3, HB6, HB7	3	29
44	~ZAT6	1	1	0.3	ZAT6	1	29
45	ZAT6 | (CYP707A3 & HB6)	1	3	0.3	CYP707A3, HB6, ZAT6	3	29
46	CYP707A3 | ZAT6	0	2	0.0	CYP707A3, ZAT6	2	29
47	CYP707A3	0	1	0.3	CYP707A3	1	29
48	CYP707A3	0	1	0.3	CYP707A3	1	29
49	CYP707A3	0	1	0.3	CYP707A3	1	29
50	CYP707A3	0	1	0.3	CYP707A3	1	29
