rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	HB6 & MYB44	3	2	0.0	HB6, MYB44	2	26
2	HB6 & MYB44	3	2	0.0	HB6, MYB44	2	26
3	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	26
4	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	26
5	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	26
6	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	26
7	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	26
8	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	26
9	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	26
10	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	26
11	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	26
12	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	26
13	ABF3 | ZAT6	3	2	0.0	ABF3, ZAT6	2	26
14	MYB44	3	1	0.3	MYB44	1	26
15	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	26
16	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	26
17	MYB44	3	1	0.3	MYB44	1	26
18	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	26
19	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	26
20	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	26
21	HB6 & MYB44	3	2	0.0	HB6, MYB44	2	26
22	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	26
23	ABA4 & ABF3	3	2	0.0	ABA4, ABF3	2	26
24	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	26
25	MYB44	3	1	0.3	MYB44	1	26
26	ABF4 | FBH3 | MYB44 | ZAT6	3	4	0.6	ABF4, FBH3, MYB44, ZAT6	4	26
27	ABCG31 & ZAT6	2	2	0.0	ABCG31, ZAT6	2	26
28	FBH3 | ZAT6	2	2	0.0	FBH3, ZAT6	2	26
29	ABCG31 | MYB44	2	2	0.0	ABCG31, MYB44	2	26
30	ABA4 | MYB44	2	2	0.0	ABA4, MYB44	2	26
31	ABCG31 & ZAT6	2	2	0.0	ABCG31, ZAT6	2	26
32	ABF4 & PP2C5	2	2	0.0	ABF4, PP2C5	2	26
33	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	26
34	PP2C5 & ZAT6	2	2	0.0	PP2C5, ZAT6	2	26
35	DREB2A & PP2C5	2	2	0.0	DREB2A, PP2C5	2	26
36	ABA4 & HB5	2	2	0.0	ABA4, HB5	2	26
37	MYB44 | PP2C5	2	2	0.0	MYB44, PP2C5	2	26
38	ZAT6	2	1	0.3	ZAT6	1	26
39	ABA4 | ABF3 | MYB44	2	3	0.3	ABA4, ABF3, MYB44	3	26
40	ABF3 | (ABA4 & HB5)	2	3	0.3	ABA4, ABF3, HB5	3	26
41	ABA4	2	1	0.3	ABA4	1	26
42	PP2C5 | ZAT6	1	2	0.0	PP2C5, ZAT6	2	26
43	ABCG31 | ZAT6	1	2	0.0	ABCG31, ZAT6	2	26
44	ABF4 | ~CYP707A3	1	2	0.0	ABF4, CYP707A3	2	26
45	ABF3 | HB5	1	2	0.0	ABF3, HB5	2	26
46	ABA4 | HB5	1	2	0.0	ABA4, HB5	2	26
47	ABCG31	1	1	0.3	ABCG31	1	26
48	HB7	1	1	0.3	HB7	1	26
49	PP2C5 & (ABF3 | HB5 | ZAT6)	1	4	0.6	ABF3, HB5, PP2C5, ZAT6	4	26
50	~MYB44	0	1	0.3	MYB44	1	26
