rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
2	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	40
3	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	40
4	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	40
5	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
6	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	40
7	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
8	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
9	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	40
10	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
11	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	40
12	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
13	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	40
14	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	40
15	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	40
16	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	40
17	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
18	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
19	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	40
20	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	40
21	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
22	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
23	MYB44	3	1	0.3	MYB44	1	40
24	ABF3	3	1	0.3	ABF3	1	40
25	MYB44	3	1	0.3	MYB44	1	40
26	ABF3	3	1	0.3	ABF3	1	40
27	ABF3	3	1	0.3	ABF3	1	40
28	ABF3 | FBH3 | ZAT6	3	3	0.3	ABF3, FBH3, ZAT6	3	40
29	ABF3	3	1	0.3	ABF3	1	40
30	DREB2A & HB6	2	2	0.0	DREB2A, HB6	2	40
31	ABF4 | ZAT6	2	2	0.0	ABF4, ZAT6	2	40
32	ABF4 | CYP707A3	2	2	0.0	ABF4, CYP707A3	2	40
33	ABA4 & FBH3	2	2	0.0	ABA4, FBH3	2	40
34	FBH3 | HB6	2	2	0.0	FBH3, HB6	2	40
35	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	40
36	ABF3 & ZAT6	2	2	0.0	ABF3, ZAT6	2	40
37	ABF3 & FBH3	2	2	0.0	ABF3, FBH3	2	40
38	ABF4	2	1	0.3	ABF4	1	40
39	FBH3	2	1	0.3	FBH3	1	40
40	ABF4	2	1	0.3	ABF4	1	40
41	ABF4	2	1	0.3	ABF4	1	40
42	ZAT6	2	1	0.3	ZAT6	1	40
43	ABA4	2	1	0.3	ABA4	1	40
44	FBH3	2	1	0.3	FBH3	1	40
45	ABF3 & ~FBH3 & ~MYB44 & ~PP2C5	2	4	0.6	ABF3, FBH3, MYB44, PP2C5	4	40
46	ABF3 | HB5	1	2	0.0	ABF3, HB5	2	40
47	ABCG31 | HB6	1	2	0.0	ABCG31, HB6	2	40
48	HB5	1	1	0.3	HB5	1	40
49	~ZAT6	1	1	0.3	ZAT6	1	40
50	ZAT6 | ~ABF3	0	2	0.0	ABF3, ZAT6	2	40
