rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	DREB2A | FBH3	3	2	0.0	DREB2A, FBH3	2	24
2	ABF4 & DREB2A	3	2	0.0	ABF4, DREB2A	2	24
3	ABCG31 & MYB44	3	2	0.0	ABCG31, MYB44	2	24
4	ABCG31 & ABF4	3	2	0.0	ABCG31, ABF4	2	24
5	ABCG31 & HB6	3	2	0.0	ABCG31, HB6	2	24
6	FBH3 & ~DREB2A	3	2	0.0	DREB2A, FBH3	2	24
7	ABF4	3	1	0.3	ABF4	1	24
8	PP2C5 & ZAT6	3	2	0.0	PP2C5, ZAT6	2	24
9	ABF3 & ABF4	3	2	0.0	ABF3, ABF4	2	24
10	DREB2A | ZAT6	3	2	0.0	DREB2A, ZAT6	2	24
11	DREB2A & ZAT6	3	2	0.0	DREB2A, ZAT6	2	24
12	ABCG31 & ABF4	3	2	0.0	ABCG31, ABF4	2	24
13	ABCG31 & DREB2A	3	2	0.0	ABCG31, DREB2A	2	24
14	FBH3 & PP2C5	3	2	0.0	FBH3, PP2C5	2	24
15	DREB2A | FBH3	3	2	0.0	DREB2A, FBH3	2	24
16	ABA4 & ABF4	3	2	0.0	ABA4, ABF4	2	24
17	ABCG31 & DREB2A	3	2	0.0	ABCG31, DREB2A	2	24
18	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	24
19	FBH3 & MYB44	3	2	0.0	FBH3, MYB44	2	24
20	PP2C5 & ZAT6	3	2	0.0	PP2C5, ZAT6	2	24
21	FBH3 & HB6	3	2	0.0	FBH3, HB6	2	24
22	ABF3 & ZAT6	3	2	0.0	ABF3, ZAT6	2	24
23	ABF3 & ABF4	3	2	0.0	ABF3, ABF4	2	24
24	DREB2A & PP2C5	3	2	0.0	DREB2A, PP2C5	2	24
25	ABF4 & ZAT6	3	2	0.0	ABF4, ZAT6	2	24
26	HB5 & ZAT6	3	2	0.0	HB5, ZAT6	2	24
27	ABF3 & ZAT6	3	2	0.0	ABF3, ZAT6	2	24
28	DREB2A	3	1	0.3	DREB2A	1	24
29	ZAT6	3	1	0.3	ZAT6	1	24
30	ZAT6	3	1	0.3	ZAT6	1	24
31	ABF4	3	1	0.3	ABF4	1	24
32	ZAT6	3	1	0.3	ZAT6	1	24
33	ABF4	3	1	0.3	ABF4	1	24
34	False	3	1	0.3	False	1	24
35	ABA4 & ABF3 & FBH3 & ZAT6	3	4	0.6	ABA4, ABF3, FBH3, ZAT6	4	24
36	ABCG31 & HB7	2	2	0.0	ABCG31, HB7	2	24
37	ABCG31 & CYP707A3	2	2	0.0	ABCG31, CYP707A3	2	24
38	HB6 & ~ABF3	2	2	0.0	ABF3, HB6	2	24
39	ABF3	2	1	0.3	ABF3	1	24
40	ABCG31	2	1	0.3	ABCG31	1	24
41	ABCG31	2	1	0.3	ABCG31	1	24
42	~ABCG31	1	1	0.3	ABCG31	1	24
43	DREB2A | ZAT6 | ~ABF3	1	3	0.3	ABF3, DREB2A, ZAT6	3	24
44	HB6 | (FBH3 & HB5)	1	3	0.3	FBH3, HB5, HB6	3	24
45	HB6 | (PP2C5 & ZAT6)	1	3	0.3	HB6, PP2C5, ZAT6	3	24
46	ABF4 | DREB2A | FBH3 | ~ABF3	1	4	0.6	ABF3, ABF4, DREB2A, FBH3	4	24
47	~DREB2A	0	1	0.3	DREB2A	1	24
48	HB7	0	1	0.3	HB7	1	24
49	~ABF4	0	1	0.3	ABF4	1	24
50	~ABF4	0	1	0.3	ABF4	1	24
