rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	MYB44 & ~FBH3	3	2	0.0	FBH3, MYB44	2	10
2	ABA4 & ABF3	3	2	0.0	ABA4, ABF3	2	10
3	ABF3 & ~FBH3	3	2	0.0	ABF3, FBH3	2	10
4	ABF3 & ~FBH3	3	2	0.0	ABF3, FBH3	2	10
5	MYB44 & ~FBH3	3	2	0.0	FBH3, MYB44	2	10
6	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	10
7	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	10
8	MYB44 & ~FBH3	3	2	0.0	FBH3, MYB44	2	10
9	ABF3 & HB6	3	2	0.0	ABF3, HB6	2	10
10	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	10
11	HB6 & MYB44	3	2	0.0	HB6, MYB44	2	10
12	MYB44 & ~FBH3	3	2	0.0	FBH3, MYB44	2	10
13	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	10
14	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	10
15	ABF3	3	1	0.3	ABF3	1	10
16	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	10
17	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	10
18	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	10
19	ABF3 & ~FBH3	3	2	0.0	ABF3, FBH3	2	10
20	ABA4 & ABF3 & HB5	3	3	0.3	ABA4, ABF3, HB5	3	10
21	ABA4 & CYP707A3 & MYB44	3	3	0.3	ABA4, CYP707A3, MYB44	3	10
22	MYB44 & (ZAT6 | ~PP2C5)	3	3	0.3	MYB44, PP2C5, ZAT6	3	10
23	False	2	1	0.3	False	1	10
24	DREB2A & HB6	2	2	0.0	DREB2A, HB6	2	10
25	ABA4 & HB6	2	2	0.0	ABA4, HB6	2	10
26	ABA4 & ABCG31	2	2	0.0	ABA4, ABCG31	2	10
27	ABCG31 & HB6	2	2	0.0	ABCG31, HB6	2	10
28	ABF4 & MYB44	2	2	0.0	ABF4, MYB44	2	10
29	FBH3 & MYB44	2	2	0.0	FBH3, MYB44	2	10
30	CYP707A3 & HB7	2	2	0.0	CYP707A3, HB7	2	10
31	PP2C5 & ZAT6	2	2	0.0	PP2C5, ZAT6	2	10
32	ABF3 & FBH3	2	2	0.0	ABF3, FBH3	2	10
33	FBH3 & PP2C5 & ZAT6	2	3	0.3	FBH3, PP2C5, ZAT6	3	10
34	MYB44 & PP2C5 & ZAT6	2	3	0.3	MYB44, PP2C5, ZAT6	3	10
35	FBH3	2	1	0.3	FBH3	1	10
36	ZAT6	2	1	0.3	ZAT6	1	10
37	HB6	2	1	0.3	HB6	1	10
38	ABF3 | (CYP707A3 & PP2C5)	2	3	0.3	ABF3, CYP707A3, PP2C5	3	10
39	False	2	1	0.3	False	1	10
40	CYP707A3	2	1	0.3	CYP707A3	1	10
41	ABA4 & FBH3 & HB6 & ~ZAT6	2	4	0.6	ABA4, FBH3, HB6, ZAT6	4	10
42	HB6 & (ABCG31 | ~PP2C5) & (ZAT6 | ~PP2C5)	2	4	0.6	ABCG31, HB6, PP2C5, ZAT6	4	10
43	~FBH3 | ~MYB44	1	2	0.0	FBH3, MYB44	2	10
44	ABF3 | HB5	1	2	0.0	ABF3, HB5	2	10
45	ABCG31	1	1	0.3	ABCG31	1	10
46	HB7	1	1	0.3	HB7	1	10
47	PP2C5 | (ABA4 & ZAT6)	1	3	0.3	ABA4, PP2C5, ZAT6	3	10
48	~ABF3	0	1	0.3	ABF3	1	10
49	~ABF3	0	1	0.3	ABF3	1	10
50	~MYB44	0	1	0.3	MYB44	1	10
