rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF4 | ~ABCG31	3	2	0.0	ABCG31, ABF4	2	10
2	ABF4 | ~ABCG31	3	2	0.0	ABCG31, ABF4	2	10
3	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
4	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
5	HB6	3	1	0.3	HB6	1	10
6	~ABCG31 & ~ABF4	3	2	0.0	ABCG31, ABF4	2	10
7	ABF3 | HB6	3	2	0.0	ABF3, HB6	2	10
8	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
9	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	10
10	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
11	ABA4 | MYB44	3	2	0.0	ABA4, MYB44	2	10
12	ABF3 | HB6	3	2	0.0	ABF3, HB6	2	10
13	HB6	3	1	0.3	HB6	1	10
14	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	10
15	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
16	ABA4 | ABF3	3	2	0.0	ABA4, ABF3	2	10
17	ABF3 | HB6	3	2	0.0	ABF3, HB6	2	10
18	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
19	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
20	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	10
21	ABA4 | HB6	3	2	0.0	ABA4, HB6	2	10
22	ABA4 | ABF4	3	2	0.0	ABA4, ABF4	2	10
23	~ABCG31 & ~ABF4	3	2	0.0	ABCG31, ABF4	2	10
24	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
25	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	10
26	HB6	3	1	0.3	HB6	1	10
27	~PP2C5	3	1	0.3	PP2C5	1	10
28	HB6	3	1	0.3	HB6	1	10
29	HB6	3	1	0.3	HB6	1	10
30	HB6	3	1	0.3	HB6	1	10
31	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	10
32	ABCG31 | HB6	2	2	0.0	ABCG31, HB6	2	10
33	HB5 | MYB44	2	2	0.0	HB5, MYB44	2	10
34	ABCG31 | HB5	2	2	0.0	ABCG31, HB5	2	10
35	ABF4 | HB5	2	2	0.0	ABF4, HB5	2	10
36	DREB2A | MYB44	2	2	0.0	DREB2A, MYB44	2	10
37	ABF3	2	1	0.3	ABF3	1	10
38	ABF3	2	1	0.3	ABF3	1	10
39	~ZAT6	2	1	0.3	ZAT6	1	10
40	CYP707A3 | ZAT6	1	2	0.0	CYP707A3, ZAT6	2	10
41	ABF4 & HB6	1	2	0.0	ABF4, HB6	2	10
42	ABF4 | CYP707A3	1	2	0.0	ABF4, CYP707A3	2	10
43	PP2C5 & ZAT6	1	2	0.0	PP2C5, ZAT6	2	10
44	ABF4	1	1	0.3	ABF4	1	10
45	ABF4	1	1	0.3	ABF4	1	10
46	~ABF3	1	1	0.3	ABF3	1	10
47	ZAT6 & (ABF4 | CYP707A3 | PP2C5)	1	4	0.6	ABF4, CYP707A3, PP2C5, ZAT6	4	10
48	ABCG31 | ABF4	0	2	0.0	ABCG31, ABF4	2	10
49	ABCG31 | ZAT6	0	2	0.0	ABCG31, ZAT6	2	10
50	ABCG31 | PP2C5 | ZAT6	0	3	0.3	ABCG31, PP2C5, ZAT6	3	10
