rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	DREB2A | HB7	3	2	0.0	DREB2A, HB7	2	4
2	ABA4 | ~MYB44	3	2	0.0	ABA4, MYB44	2	4
3	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	4
4	ABA4 | HB5	3	2	0.0	ABA4, HB5	2	4
5	HB5	3	1	0.3	HB5	1	4
6	HB7 | ~ABCG31	3	2	0.0	ABCG31, HB7	2	4
7	HB5 | ~ABCG31	3	2	0.0	ABCG31, HB5	2	4
8	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	4
9	HB5 & HB7	3	2	0.0	HB5, HB7	2	4
10	HB5 | ~ABCG31	3	2	0.0	ABCG31, HB5	2	4
11	HB5 | HB7	3	2	0.0	HB5, HB7	2	4
12	HB5	3	1	0.3	HB5	1	4
13	HB6 | HB7	3	2	0.0	HB6, HB7	2	4
14	ABA4 | HB5	3	2	0.0	ABA4, HB5	2	4
15	ABF4 | HB5	3	2	0.0	ABF4, HB5	2	4
16	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	4
17	HB5 | PP2C5	3	2	0.0	HB5, PP2C5	2	4
18	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	4
19	ABA4 | HB5	3	2	0.0	ABA4, HB5	2	4
20	CYP707A3 | HB7	3	2	0.0	CYP707A3, HB7	2	4
21	HB5 | ~ABCG31	3	2	0.0	ABCG31, HB5	2	4
22	ABF4 | HB5	3	2	0.0	ABF4, HB5	2	4
23	HB6 | ~FBH3	3	2	0.0	FBH3, HB6	2	4
24	CYP707A3 | HB6	3	2	0.0	CYP707A3, HB6	2	4
25	HB5 | (DREB2A & ~CYP707A3)	3	3	0.3	CYP707A3, DREB2A, HB5	3	4
26	HB5	3	1	0.3	HB5	1	4
27	ABA4 | HB7 | PP2C5	3	3	0.3	ABA4, HB7, PP2C5	3	4
28	HB5	3	1	0.3	HB5	1	4
29	ABCG31 | HB5 | HB7	3	3	0.3	ABCG31, HB5, HB7	3	4
30	HB5	3	1	0.3	HB5	1	4
31	CYP707A3 | DREB2A	2	2	0.0	CYP707A3, DREB2A	2	4
32	HB6 | MYB44	2	2	0.0	HB6, MYB44	2	4
33	DREB2A | ~PP2C5	2	2	0.0	DREB2A, PP2C5	2	4
34	CYP707A3 | DREB2A	2	2	0.0	CYP707A3, DREB2A	2	4
35	CYP707A3	2	1	0.3	CYP707A3	1	4
36	CYP707A3	2	1	0.3	CYP707A3	1	4
37	~ABCG31	2	1	0.3	ABCG31	1	4
38	ABA4	2	1	0.3	ABA4	1	4
39	ABCG31 | MYB44 | ZAT6	2	3	0.3	ABCG31, MYB44, ZAT6	3	4
40	ABCG31 | DREB2A	1	2	0.0	ABCG31, DREB2A	2	4
41	ABCG31 | ZAT6	1	2	0.0	ABCG31, ZAT6	2	4
42	MYB44	1	1	0.3	MYB44	1	4
43	ABF3	1	1	0.3	ABF3	1	4
44	PP2C5	1	1	0.3	PP2C5	1	4
45	~HB7	0	1	0.3	HB7	1	4
46	~HB7	0	1	0.3	HB7	1	4
47	~HB5	0	1	0.3	HB5	1	4
48	PP2C5 & ~FBH3 & ~HB5	0	3	0.3	FBH3, HB5, PP2C5	3	4
49	DREB2A	0	1	0.3	DREB2A	1	4
50	FBH3 & ~ABF4 & ~HB5 & ~MYB44	0	4	0.6	ABF4, FBH3, HB5, MYB44	4	4
