rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABF3 & ~MYB44	3	2	0.0	ABF3, MYB44	2	5
2	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
3	~FBH3 & ~MYB44	3	2	0.0	FBH3, MYB44	2	5
4	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
5	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
6	~ABF3 & ~MYB44	3	2	0.0	ABF3, MYB44	2	5
7	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
8	~ABF3 & ~MYB44	3	2	0.0	ABF3, MYB44	2	5
9	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
10	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
11	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
12	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
13	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
14	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	5
15	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
16	ZAT6 | ~MYB44	3	2	0.0	MYB44, ZAT6	2	5
17	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	5
18	~MYB44	3	1	0.3	MYB44	1	5
19	~MYB44	3	1	0.3	MYB44	1	5
20	~ABF3	3	1	0.3	ABF3	1	5
21	~MYB44	3	1	0.3	MYB44	1	5
22	ABCG31 | DREB2A	2	2	0.0	ABCG31, DREB2A	2	5
23	HB7 | ZAT6	2	2	0.0	HB7, ZAT6	2	5
24	ABF3 | ~ABF4	2	2	0.0	ABF3, ABF4	2	5
25	~ABCG31 & ~CYP707A3	2	2	0.0	ABCG31, CYP707A3	2	5
26	True	2	1	0.3	True	1	5
27	ABCG31 | ABF4	2	2	0.0	ABCG31, ABF4	2	5
28	ABCG31 | HB5	2	2	0.0	ABCG31, HB5	2	5
29	~MYB44 & (HB6 | ZAT6)	2	3	0.3	HB6, MYB44, ZAT6	3	5
30	HB7 | (~ABCG31 & ~MYB44)	2	3	0.3	ABCG31, HB7, MYB44	3	5
31	PP2C5	2	1	0.3	PP2C5	1	5
32	~FBH3 & (ABCG31 | HB6)	2	3	0.3	ABCG31, FBH3, HB6	3	5
33	True	2	1	0.3	True	1	5
34	~ZAT6	2	1	0.3	ZAT6	1	5
35	ABCG31 | MYB44	1	2	0.0	ABCG31, MYB44	2	5
36	HB6 | MYB44	1	2	0.0	HB6, MYB44	2	5
37	CYP707A3 | MYB44	1	2	0.0	CYP707A3, MYB44	2	5
38	ABF4 & ~ABF3	1	2	0.0	ABF3, ABF4	2	5
39	~ABCG31 & ~HB6	1	2	0.0	ABCG31, HB6	2	5
40	~HB7	1	1	0.3	HB7	1	5
41	ABF3 | MYB44	0	2	0.0	ABF3, MYB44	2	5
42	ABF3 | MYB44	0	2	0.0	ABF3, MYB44	2	5
43	ABF3 | ~HB7	0	2	0.0	ABF3, HB7	2	5
44	FBH3 | MYB44	0	2	0.0	FBH3, MYB44	2	5
45	ABF3 | MYB44	0	2	0.0	ABF3, MYB44	2	5
46	MYB44	0	1	0.3	MYB44	1	5
47	ABF3	0	1	0.3	ABF3	1	5
48	ABF3	0	1	0.3	ABF3	1	5
49	MYB44	0	1	0.3	MYB44	1	5
50	ABF3 | (FBH3 & MYB44)	0	3	0.3	ABF3, FBH3, MYB44	3	5
