rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
2	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
3	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
4	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
5	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
6	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
7	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
8	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	40
9	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
10	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
11	ABA4 & ABF3	3	2	0.0	ABA4, ABF3	2	40
12	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	40
13	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
14	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
15	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	40
16	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
17	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	40
18	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	40
19	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	40
20	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	40
21	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	40
22	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	40
23	MYB44	3	1	0.3	MYB44	1	40
24	MYB44	3	1	0.3	MYB44	1	40
25	ABF3	3	1	0.3	ABF3	1	40
26	MYB44	3	1	0.3	MYB44	1	40
27	ABA4 & FBH3	2	2	0.0	ABA4, FBH3	2	40
28	ABF4 & MYB44	2	2	0.0	ABF4, MYB44	2	40
29	HB6 & ZAT6	2	2	0.0	HB6, ZAT6	2	40
30	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	40
31	CYP707A3 & HB7	2	2	0.0	CYP707A3, HB7	2	40
32	CYP707A3 & DREB2A	2	2	0.0	CYP707A3, DREB2A	2	40
33	DREB2A & MYB44	2	2	0.0	DREB2A, MYB44	2	40
34	ABA4 & PP2C5	2	2	0.0	ABA4, PP2C5	2	40
35	ABF4 & MYB44	2	2	0.0	ABF4, MYB44	2	40
36	False	2	1	0.3	False	1	40
37	ABA4	2	1	0.3	ABA4	1	40
38	ABA4	2	1	0.3	ABA4	1	40
39	CYP707A3	2	1	0.3	CYP707A3	1	40
40	ABA4 & ABCG31 & MYB44	2	3	0.3	ABA4, ABCG31, MYB44	3	40
41	CYP707A3	2	1	0.3	CYP707A3	1	40
42	CYP707A3	2	1	0.3	CYP707A3	1	40
43	ABF4 & HB5 & MYB44	2	3	0.3	ABF4, HB5, MYB44	3	40
44	ABA4 & CYP707A3 & DREB2A & (HB7 | PP2C5)	2	5	0.8999999999999999	ABA4, CYP707A3, DREB2A, HB7, PP2C5	5	40
45	CYP707A3 & PP2C5	1	2	0.0	CYP707A3, PP2C5	2	40
46	CYP707A3 | HB5	1	2	0.0	CYP707A3, HB5	2	40
47	CYP707A3 & PP2C5	1	2	0.0	CYP707A3, PP2C5	2	40
48	~ABA4	1	1	0.3	ABA4	1	40
49	HB7	1	1	0.3	HB7	1	40
50	~MYB44	0	1	0.3	MYB44	1	40
