rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABA4 & ABF4	3	2	0.0	ABA4, ABF4	2	34
2	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	34
3	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	34
4	FBH3 & PP2C5	3	2	0.0	FBH3, PP2C5	2	34
5	ABF4 | FBH3	3	2	0.0	ABF4, FBH3	2	34
6	DREB2A & MYB44	3	2	0.0	DREB2A, MYB44	2	34
7	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	34
8	FBH3 & HB5	3	2	0.0	FBH3, HB5	2	34
9	ABF4 & CYP707A3	3	2	0.0	ABF4, CYP707A3	2	34
10	ABA4 & ABF4	3	2	0.0	ABA4, ABF4	2	34
11	FBH3 & ZAT6	3	2	0.0	FBH3, ZAT6	2	34
12	FBH3 & PP2C5	3	2	0.0	FBH3, PP2C5	2	34
13	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	34
14	MYB44 & ZAT6	3	2	0.0	MYB44, ZAT6	2	34
15	ABF4 | FBH3	3	2	0.0	ABF4, FBH3	2	34
16	ABF4 | FBH3	3	2	0.0	ABF4, FBH3	2	34
17	FBH3 & MYB44	3	2	0.0	FBH3, MYB44	2	34
18	ABA4 & ABF4	3	2	0.0	ABA4, ABF4	2	34
19	ABF3 & FBH3	3	2	0.0	ABF3, FBH3	2	34
20	DREB2A & ZAT6	3	2	0.0	DREB2A, ZAT6	2	34
21	FBH3 & PP2C5	3	2	0.0	FBH3, PP2C5	2	34
22	FBH3 & HB5	3	2	0.0	FBH3, HB5	2	34
23	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	34
24	FBH3 & PP2C5	3	2	0.0	FBH3, PP2C5	2	34
25	DREB2A & PP2C5	3	2	0.0	DREB2A, PP2C5	2	34
26	DREB2A	3	1	0.3	DREB2A	1	34
27	ABF3 & ABF4 & FBH3	3	3	0.3	ABF3, ABF4, FBH3	3	34
28	ZAT6	3	1	0.3	ZAT6	1	34
29	ABF3 & (DREB2A | PP2C5)	3	3	0.3	ABF3, DREB2A, PP2C5	3	34
30	ZAT6	3	1	0.3	ZAT6	1	34
31	DREB2A	3	1	0.3	DREB2A	1	34
32	ABA4 & DREB2A & FBH3	3	3	0.3	ABA4, DREB2A, FBH3	3	34
33	ABCG31 & FBH3 & PP2C5	3	3	0.3	ABCG31, FBH3, PP2C5	3	34
34	FBH3	3	1	0.3	FBH3	1	34
35	ABCG31 & HB6 & MYB44 & ZAT6	3	4	0.6	ABCG31, HB6, MYB44, ZAT6	4	34
36	ABF4 & DREB2A & (ABA4 | ABF3)	3	4	0.6	ABA4, ABF3, ABF4, DREB2A	4	34
37	FBH3 & PP2C5 & (HB5 | ZAT6)	3	4	0.6	FBH3, HB5, PP2C5, ZAT6	4	34
38	ABA4 & DREB2A & FBH3 & PP2C5	3	4	0.6	ABA4, DREB2A, FBH3, PP2C5	4	34
39	HB5 & MYB44	2	2	0.0	HB5, MYB44	2	34
40	ABCG31 & CYP707A3	2	2	0.0	ABCG31, CYP707A3	2	34
41	PP2C5	2	1	0.3	PP2C5	1	34
42	ABA4 & MYB44	2	2	0.0	ABA4, MYB44	2	34
43	HB5 & PP2C5	2	2	0.0	HB5, PP2C5	2	34
44	ABF3 | MYB44	2	2	0.0	ABF3, MYB44	2	34
45	ABCG31	2	1	0.3	ABCG31	1	34
46	ABCG31	2	1	0.3	ABCG31	1	34
47	ABF4 | CYP707A3	1	2	0.0	ABF4, CYP707A3	2	34
48	CYP707A3 | HB5	0	2	0.0	CYP707A3, HB5	2	34
49	HB5 & ~FBH3	0	2	0.0	FBH3, HB5	2	34
50	ABF4 | CYP707A3 | HB5	0	3	0.3	ABF4, CYP707A3, HB5	3	34
