rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
2	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
3	ABF3 | DREB2A	3	2	0.0	ABF3, DREB2A	2	8
4	ABF3 | ZAT6	3	2	0.0	ABF3, ZAT6	2	8
5	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	8
6	ABF3 & ~PP2C5	3	2	0.0	ABF3, PP2C5	2	8
7	MYB44 & ~ABF4	3	2	0.0	ABF4, MYB44	2	8
8	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
9	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	8
10	ABF3 | DREB2A	3	2	0.0	ABF3, DREB2A	2	8
11	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
12	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	8
13	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	8
14	ABF3 | DREB2A	3	2	0.0	ABF3, DREB2A	2	8
15	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
16	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
17	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	8
18	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	8
19	ABF3 | ZAT6	3	2	0.0	ABF3, ZAT6	2	8
20	ABF3 | DREB2A	3	2	0.0	ABF3, DREB2A	2	8
21	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	8
22	ABF3	3	1	0.3	ABF3	1	8
23	MYB44	3	1	0.3	MYB44	1	8
24	MYB44	3	1	0.3	MYB44	1	8
25	ABF3 | FBH3 | ZAT6	3	3	0.3	ABF3, FBH3, ZAT6	3	8
26	MYB44	3	1	0.3	MYB44	1	8
27	MYB44	3	1	0.3	MYB44	1	8
28	MYB44	3	1	0.3	MYB44	1	8
29	MYB44 | PP2C5	2	2	0.0	MYB44, PP2C5	2	8
30	DREB2A | ZAT6	2	2	0.0	DREB2A, ZAT6	2	8
31	ABA4 & HB6	2	2	0.0	ABA4, HB6	2	8
32	ABA4 & ZAT6	2	2	0.0	ABA4, ZAT6	2	8
33	ABF3 | CYP707A3	2	2	0.0	ABF3, CYP707A3	2	8
34	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	8
35	HB6 & PP2C5	2	2	0.0	HB6, PP2C5	2	8
36	ABF4 | CYP707A3	2	2	0.0	ABF4, CYP707A3	2	8
37	DREB2A	2	1	0.3	DREB2A	1	8
38	HB6	2	1	0.3	HB6	1	8
39	ZAT6	2	1	0.3	ZAT6	1	8
40	CYP707A3	2	1	0.3	CYP707A3	1	8
41	CYP707A3	2	1	0.3	CYP707A3	1	8
42	CYP707A3 & MYB44 & PP2C5 & ZAT6	2	4	0.6	CYP707A3, MYB44, PP2C5, ZAT6	4	8
43	CYP707A3 & PP2C5	1	2	0.0	CYP707A3, PP2C5	2	8
44	HB6 | PP2C5	1	2	0.0	HB6, PP2C5	2	8
45	PP2C5 | ZAT6	1	2	0.0	PP2C5, ZAT6	2	8
46	ABCG31 | ABF4	1	2	0.0	ABCG31, ABF4	2	8
47	ABF4 | HB7 | PP2C5	1	3	0.3	ABF4, HB7, PP2C5	3	8
48	PP2C5 & ~HB6	1	2	0.0	HB6, PP2C5	2	8
49	ABCG31	1	1	0.3	ABCG31	1	8
50	ABF4 | HB6 | PP2C5	1	3	0.3	ABF4, HB6, PP2C5	3	8
