rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABA4 | ~ABF3	3	2	0.0	ABA4, ABF3	2	24
2	PP2C5 | ~ABF3	3	2	0.0	ABF3, PP2C5	2	24
3	~ABA4 | ~ABF3	3	2	0.0	ABA4, ABF3	2	24
4	~ABA4 | ~ABF3	3	2	0.0	ABA4, ABF3	2	24
5	~ABF3 & ~DREB2A	3	2	0.0	ABF3, DREB2A	2	24
6	PP2C5 | ~ABF3	3	2	0.0	ABF3, PP2C5	2	24
7	PP2C5 | ~ABF3	3	2	0.0	ABF3, PP2C5	2	24
8	PP2C5 | ~ABF3	3	2	0.0	ABF3, PP2C5	2	24
9	PP2C5 | ~CYP707A3	3	2	0.0	CYP707A3, PP2C5	2	24
10	PP2C5 | ~ABF3	3	2	0.0	ABF3, PP2C5	2	24
11	~ABA4 | ~ABF3	3	2	0.0	ABA4, ABF3	2	24
12	~ABA4 | ~ABF3	3	2	0.0	ABA4, ABF3	2	24
13	~ABF3	3	1	0.3	ABF3	1	24
14	~ABF3	3	1	0.3	ABF3	1	24
15	~MYB44	3	1	0.3	MYB44	1	24
16	~ABF3	3	1	0.3	ABF3	1	24
17	~MYB44	3	1	0.3	MYB44	1	24
18	~ABF3	3	1	0.3	ABF3	1	24
19	HB7 | PP2C5	2	2	0.0	HB7, PP2C5	2	24
20	HB5 & ~ABA4	2	2	0.0	ABA4, HB5	2	24
21	True	2	1	0.3	True	1	24
22	~ABA4 & ~ABF3	2	2	0.0	ABA4, ABF3	2	24
23	~ABF3 & ~PP2C5	2	2	0.0	ABF3, PP2C5	2	24
24	~ZAT6	2	1	0.3	ZAT6	1	24
25	~ZAT6	2	1	0.3	ZAT6	1	24
26	~CYP707A3	2	1	0.3	CYP707A3	1	24
27	~ABA4	2	1	0.3	ABA4	1	24
28	~ABA4	2	1	0.3	ABA4	1	24
29	~ABA4	2	1	0.3	ABA4	1	24
30	HB7	2	1	0.3	HB7	1	24
31	HB5	2	1	0.3	HB5	1	24
32	ABCG31 | ABF3 | HB6 | PP2C5	2	4	0.6	ABCG31, ABF3, HB6, PP2C5	4	24
33	ABCG31 | CYP707A3	1	2	0.0	ABCG31, CYP707A3	2	24
34	DREB2A & HB7	1	2	0.0	DREB2A, HB7	2	24
35	ABCG31 | ABF3	1	2	0.0	ABCG31, ABF3	2	24
36	HB6 | ZAT6	1	2	0.0	HB6, ZAT6	2	24
37	CYP707A3 | PP2C5	1	2	0.0	CYP707A3, PP2C5	2	24
38	FBH3 & HB7	1	2	0.0	FBH3, HB7	2	24
39	ABF3 & ~ABA4	1	2	0.0	ABA4, ABF3	2	24
40	ABA4	1	1	0.3	ABA4	1	24
41	ZAT6	1	1	0.3	ZAT6	1	24
42	~PP2C5	1	1	0.3	PP2C5	1	24
43	~ABCG31	1	1	0.3	ABCG31	1	24
44	~PP2C5	1	1	0.3	PP2C5	1	24
45	ABA4	1	1	0.3	ABA4	1	24
46	~PP2C5	1	1	0.3	PP2C5	1	24
47	ABA4 | ZAT6 | (ABF3 & HB5 & MYB44)	1	5	0.8999999999999999	ABA4, ABF3, HB5, MYB44, ZAT6	5	24
48	MYB44	0	1	0.3	MYB44	1	24
49	ABF3	0	1	0.3	ABF3	1	24
50	ABF3 | (ABA4 & DREB2A)	0	3	0.3	ABA4, ABF3, DREB2A	3	24
