generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.74	2.78	4	17	0.330	0.0	0.5	1.0158	0.2337	1.2423
1	11.38	3.08	3	17	0.260	0.0	0.5	1.1107	0.8046	1.2397
2	12.76	2.90	6	17	0.180	0.0	0.5	1.1042	0.6779	1.2410
3	13.06	2.82	6	17	0.160	0.0	1.0	1.1108	0.3914	1.2411
4	13.08	3.18	5	17	0.170	0.0	1.0	1.1171	0.8046	1.2411
5	13.40	2.68	7	17	0.130	0.0	0.5	1.1076	0.2685	1.2410
6	13.76	3.01	6	17	0.120	0.0	1.0	1.0556	0.3894	1.2411
7	13.58	3.17	4	18	0.160	0.0	1.5	1.0555	0.2004	1.2397
8	14.50	2.96	5	18	0.210	0.0	1.0	0.9794	0.2130	1.2410
9	13.06	4.01	3	18	0.140	0.0	0.5	1.0612	0.5354	1.2393
10	14.18	3.21	6	18	0.120	0.0	1.0	1.0409	0.0801	1.2397
11	14.56	3.08	5	18	0.180	0.0	1.0	0.9974	0.4128	1.2346
12	14.26	3.38	5	18	0.220	0.0	1.0	0.9818	0.3244	1.2301
13	14.16	3.87	4	18	0.150	0.0	1.0	0.9759	0.0801	1.2264
14	13.48	4.25	3	18	0.160	0.0	1.0	0.9732	0.2315	1.2397
15	14.00	3.49	4	18	0.120	0.0	0.5	0.9953	0.3364	1.2417
16	13.70	4.16	5	18	0.180	0.0	1.0	0.9518	0.3364	1.2397
17	14.34	3.28	7	18	0.140	0.0	1.0	1.0188	0.0472	1.2397
18	14.32	3.67	5	18	0.190	0.0	1.0	0.9762	0.3235	1.2397
19	15.10	2.93	8	18	0.210	0.0	1.5	0.9630	0.0575	1.2397
20	14.84	3.06	5	18	0.200	0.0	1.0	0.9997	0.3571	1.2397
21	13.96	3.36	5	18	0.170	0.0	0.5	0.9737	0.3571	1.2397
22	13.66	4.26	4	18	0.150	0.0	0.5	1.0169	0.4443	1.2346
23	13.56	4.19	5	18	0.220	0.0	1.0	1.0029	0.4135	1.2328
24	13.62	4.19	5	18	0.180	0.0	0.5	1.0303	0.4135	1.2397
25	13.72	4.30	4	18	0.180	0.0	1.5	0.9880	0.1969	1.2397
26	14.00	4.34	4	18	0.130	0.0	0.5	0.9894	0.1056	1.2397
27	14.24	3.72	4	18	0.060	0.0	1.5	1.0520	0.5537	1.2397
28	14.42	3.52	4	18	0.190	0.0	1.5	0.9443	0.0283	1.2400
29	13.96	3.65	5	18	0.230	0.0	1.0	0.9825	0.3372	1.2397
30	13.34	3.93	4	18	0.130	0.0	0.5	1.0606	0.6066	1.2397
31	13.06	4.18	4	18	0.130	0.0	1.0	0.9984	0.3223	1.2401
32	12.76	4.36	5	18	0.180	0.0	1.0	0.9942	0.4338	1.2397
33	13.80	3.93	4	18	0.180	0.0	1.0	0.9683	0.3444	1.2397
34	13.86	3.74	5	18	0.190	0.0	1.0	0.9749	0.3347	1.2423
35	13.74	4.17	2	18	0.130	0.0	1.0	0.9646	0.3086	1.2397
36	13.42	3.72	5	18	0.180	0.0	1.0	0.9725	0.4338	1.2367
37	14.42	3.90	3	18	0.110	0.0	0.5	0.9247	0.2297	1.2418
38	13.92	3.53	5	18	0.140	0.0	1.0	0.9617	0.4777	1.2328
39	14.06	3.71	5	18	0.210	0.0	1.0	0.9161	0.4027	1.2397
40	13.46	4.10	4	18	0.180	0.0	1.0	0.8729	0.0879	1.2328
41	14.20	3.12	5	18	0.140	0.0	0.5	0.9570	0.4992	1.2390
42	13.66	4.29	5	18	0.130	0.0	1.0	0.9233	0.5449	1.2413
43	14.30	3.63	4	18	0.150	0.0	1.0	0.8758	0.2794	1.2328
44	13.62	3.65	5	18	0.140	0.0	0.5	0.9184	0.4135	1.2362
45	13.50	3.49	7	18	0.140	0.0	0.5	0.9501	0.6066	1.2423
46	13.30	3.95	5	18	0.160	0.0	0.5	0.9491	0.6066	1.2328
47	12.80	3.89	5	18	0.250	0.0	1.5	0.9320	0.1874	1.2367
48	12.44	4.53	4	18	0.180	0.0	0.5	0.9470	0.1798	1.2328
49	12.88	4.18	5	18	0.150	0.0	0.5	0.9581	0.6066	1.2369
50	13.12	4.41	3	18	0.180	0.0	0.5	0.9476	0.4878	1.2423
