Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G3 | (~G10 & ~G4)	17	3	0.354145	2.4334
G1	2	G3 | ~G4	16	2	0.354145	2.3834
G1	3	(G3 & G4) | (~G10 & ~G3)	16	3	0.354145	2.3834
G1	4	G3 | (~G4 & ~G7)	16	3	0.715945	2.0216
G1	5	~G10 | ~G7 | (G3 & G6)	16	4	0.373281	1.8642
G1	6	G3 | ~G10	17	2	1.151702	1.7875
G1	7	G3 | (~G4 & ~G6) | (~G4 & ~G9)	17	4	0.623382	1.6641
G2	1	G5 | (~G10 & ~G7)	15	3	0.812498	1.8750
G2	2	G5 | G7 | ~G10	15	3	0.812498	1.8750
G2	3	G5 | ~G10	15	2	1.929460	1.6875
G2	4	G5 | (G6 & ~G10)	15	3	1.011473	1.6875
G2	5	G5 | (~G10 & ~G3)	15	3	1.230217	1.6875
G2	6	G5 & (G3 | G6)	15	3	1.241985	1.6875
G2	7	G9 | (~G10 & ~G4)	15	3	1.055233	1.6875
G2	8	G6 | (G3 & G5)	15	3	1.241985	1.6875
G2	9	G6 | (G3 & G9)	15	3	1.494012	1.6875
G2	10	~G10 | (G5 & G9)	15	3	1.346395	1.6875
G2	11	G9 | ~G10	15	2	1.929145	1.6875
G2	12	(G1 | G10) & (G1 | G5) & (G10 | G6) & (G5 | G6)	15	4	0.840436	1.3471
G2	13	(G1 | G3) & (G1 | G5) & (G3 | G6) & (G5 | G6)	16	4	1.806460	1.2375
G2	14	G5 | (~G10 & ~G3 & ~G9)	15	4	1.262962	1.1875
G3	1	G10 & (G7 | G8)	18	3	0.436467	2.4010
G3	2	G10 & (G8 | G9)	17	3	0.467430	2.3201
G3	3	G10 & (G7 | G8) & (G8 | G9)	18	4	0.304466	2.0330
G3	4	G10 & (G5 | G8) & (G7 | G8)	18	4	0.342622	1.9949
G4	1	G10 & (G8 | G9)	19	3	0.139962	2.7475
G4	2	G9 & (G10 | G8)	18	3	0.139962	2.6975
G4	3	G10 | (G8 & G9)	18	3	0.139962	2.6975
G4	4	G7 | (G2 & G4)	18	3	0.181559	2.6559
G4	5	G10 | (G4 & G9)	18	3	0.239943	2.5976
G4	6	G9 & (G10 | G4)	18	3	0.239943	2.5976
G4	7	G10 | (G4 & G7)	18	3	0.260107	2.5774
G4	8	G10 | (G6 & G9)	18	3	0.267833	2.5697
G4	9	G10 & (G6 | G9)	18	3	0.267833	2.5697
G4	10	G10 | (G3 & G5)	18	3	0.284480	2.5530
G4	11	G10 & (G7 | G8)	18	3	0.290098	2.5474
G4	12	G10 & (G9 | ~G3)	19	3	0.360001	2.5275
G4	13	G10 & (G2 | G9)	19	3	0.399808	2.4877
G4	14	G10 & (G2 | G5)	19	3	0.402422	2.4851
