generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.72	0.76	0	3	0.340	0.0	0.5
1	1.95	0.80	0	3	0.240	0.0	0.5
2	2.28	0.75	0	3	0.190	0.0	1.0
3	2.40	0.79	0	3	0.160	0.0	1.0
4	2.42	0.68	0	3	0.145	0.0	0.5
5	2.40	0.72	0	3	0.155	0.0	1.0
6	2.36	0.73	0	3	0.155	0.0	1.0
7	2.30	0.75	0	3	0.200	0.0	1.5
8	2.32	0.66	0	3	0.125	0.0	1.0
9	2.38	0.72	0	3	0.165	0.0	1.0
10	2.28	0.86	0	3	0.100	0.0	0.5
11	2.46	0.67	1	3	0.090	0.0	0.5
12	2.37	0.77	0	3	0.160	0.0	0.5
13	2.42	0.72	0	3	0.155	0.0	1.0
14	2.38	0.70	1	3	0.110	0.0	1.0
15	2.39	0.79	0	3	0.165	0.0	1.0
16	2.37	0.76	0	3	0.105	0.0	1.0
17	2.34	0.80	1	3	0.145	0.0	1.0
18	2.40	0.75	0	3	0.125	0.0	1.5
19	2.46	0.75	0	3	0.160	0.0	1.0
20	2.38	0.85	0	3	0.170	0.0	1.0
21	2.39	0.79	0	3	0.150	0.0	1.0
22	2.22	0.81	0	3	0.145	0.0	0.5
23	2.29	0.68	1	3	0.160	0.0	1.0
24	2.31	0.80	0	3	0.165	0.0	0.5
25	2.36	0.73	0	3	0.135	0.0	0.5
26	2.27	0.69	0	3	0.110	0.0	1.0
27	2.27	0.73	0	3	0.150	0.0	1.0
28	2.33	0.68	0	3	0.155	0.0	1.5
29	2.31	0.74	0	3	0.150	0.0	1.0
30	2.40	0.71	0	3	0.145	0.0	1.0
31	2.33	0.71	0	3	0.220	0.0	1.5
32	2.27	0.81	0	3	0.220	0.0	1.0
33	2.37	0.76	1	3	0.160	0.0	0.5
34	2.45	0.64	0	3	0.190	0.0	1.0
35	2.38	0.77	0	3	0.170	0.0	1.0
36	2.27	0.81	0	3	0.150	0.0	1.0
37	2.32	0.81	0	3	0.175	0.0	1.0
38	2.49	0.64	1	3	0.160	0.0	0.5
39	2.56	0.65	1	3	0.180	0.0	1.0
40	2.46	0.70	1	3	0.190	0.0	1.5
41	2.30	0.78	0	3	0.140	0.0	1.0
42	2.36	0.78	0	3	0.165	0.0	1.5
43	2.37	0.77	0	3	0.165	0.0	1.0
44	2.31	0.84	0	3	0.165	0.0	0.5
45	2.30	0.77	0	3	0.165	0.0	1.0
46	2.52	0.64	1	3	0.175	0.0	0.5
47	2.47	0.62	1	3	0.165	0.0	1.0
48	2.33	0.80	0	3	0.140	0.0	0.5
49	2.32	0.80	0	3	0.150	0.0	0.5
50	2.25	0.78	0	3	0.165	0.0	1.5
51	2.19	0.82	0	3	0.145	0.0	1.0
52	2.34	0.78	0	3	0.125	0.0	1.0
53	2.38	0.78	0	3	0.135	0.0	0.5
54	2.41	0.75	0	3	0.140	0.0	1.0
55	2.44	0.79	0	3	0.135	0.0	0.5
56	2.32	0.86	0	3	0.170	0.0	0.5
57	2.46	0.68	1	3	0.165	0.0	0.5
58	2.36	0.76	0	3	0.130	0.0	1.0
59	2.43	0.72	0	3	0.125	0.0	1.0
60	2.26	0.81	0	3	0.160	0.0	1.0
61	2.42	0.70	0	3	0.140	0.0	0.5
62	2.36	0.82	0	3	0.145	0.0	1.0
63	2.42	0.76	0	3	0.120	0.0	1.0
64	2.40	0.75	0	3	0.160	0.0	0.5
65	2.32	0.85	0	3	0.155	0.0	1.0
66	2.41	0.74	0	3	0.165	0.0	1.0
67	2.45	0.74	0	3	0.150	0.0	1.0
68	2.38	0.73	1	3	0.170	0.0	1.0
69	2.34	0.85	0	3	0.110	0.0	0.5
70	2.41	0.76	0	3	0.165	0.0	1.0
71	2.38	0.78	0	3	0.150	0.0	1.0
72	2.45	0.75	0	3	0.105	0.0	1.0
73	2.39	0.71	0	3	0.120	0.0	1.0
74	2.32	0.82	0	3	0.140	0.0	0.5
75	2.34	0.74	1	3	0.150	0.0	0.5
76	2.34	0.65	0	3	0.170	0.0	1.0
77	2.41	0.75	0	3	0.170	0.0	1.5
78	2.50	0.71	0	3	0.195	0.0	1.0
79	2.45	0.74	0	3	0.170	0.0	1.5
80	2.52	0.59	1	3	0.150	0.0	0.5
81	2.39	0.69	0	3	0.180	0.0	1.5
82	2.21	0.82	0	3	0.170	0.0	1.0
83	2.11	0.90	0	3	0.215	0.0	1.0
84	2.34	0.78	0	3	0.140	0.0	1.0
85	2.36	0.69	1	3	0.145	0.0	1.0
86	2.30	0.78	0	3	0.170	0.0	1.0
87	2.29	0.77	0	3	0.195	0.0	1.0
88	2.20	0.84	0	3	0.160	0.0	1.0
89	2.32	0.77	0	3	0.160	0.0	1.0
90	2.29	0.71	0	3	0.165	0.0	1.0
91	2.45	0.78	0	3	0.125	0.0	0.5
92	2.46	0.73	0	3	0.170	0.0	1.0
93	2.42	0.78	0	3	0.155	0.0	1.5
94	2.43	0.65	0	3	0.120	0.0	1.0
95	2.20	0.77	0	3	0.145	0.0	1.0
96	2.40	0.77	0	3	0.185	0.0	1.0
97	2.28	0.84	0	3	0.130	0.0	0.5
98	2.27	0.80	0	3	0.170	0.0	0.5
99	2.22	0.76	1	3	0.175	0.0	1.0
100	2.25	0.79	0	3	0.195	0.0	1.0
