generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.26	0.70	0	3	0.410	0.0	1.5
1	1.64	0.67	0	3	0.225	0.0	1.0
2	1.69	0.84	0	3	0.260	0.0	0.5
3	1.66	0.90	0	3	0.235	0.0	1.0
4	1.86	0.96	0	3	0.300	0.0	1.0
5	2.07	0.87	0	3	0.260	0.0	1.0
6	1.79	1.01	0	3	0.235	0.0	0.5
7	1.90	0.96	0	3	0.270	0.0	0.5
8	1.78	1.07	0	3	0.245	0.0	1.0
9	1.85	1.05	0	3	0.235	0.0	0.5
10	1.98	0.98	0	3	0.295	0.0	0.5
11	1.97	1.00	0	3	0.285	0.0	0.5
12	1.73	1.06	0	3	0.270	0.0	0.5
13	1.92	1.04	0	3	0.305	0.0	1.0
14	1.79	1.00	0	3	0.245	0.0	0.5
15	1.71	0.99	0	3	0.250	0.0	0.5
16	1.90	0.96	0	3	0.255	0.0	0.5
17	1.96	0.97	0	3	0.260	0.0	0.5
18	1.86	1.02	0	3	0.285	0.0	1.0
19	1.81	1.05	0	3	0.255	0.0	1.0
20	1.78	1.12	0	3	0.275	0.0	0.5
21	1.83	0.98	0	3	0.270	0.0	1.0
22	1.84	1.01	0	3	0.290	0.0	0.5
23	1.74	1.00	0	3	0.250	0.0	0.5
24	2.02	0.96	0	3	0.285	0.0	0.5
25	1.79	1.02	0	3	0.275	0.0	1.0
26	1.72	1.03	0	3	0.245	0.0	1.0
27	1.99	0.93	0	3	0.255	0.0	0.5
28	1.99	0.92	0	3	0.290	0.0	0.5
29	1.92	1.06	0	3	0.265	0.0	0.5
30	1.84	0.95	0	3	0.255	0.0	0.5
31	1.86	1.02	0	3	0.270	0.0	0.5
32	1.97	0.97	0	3	0.265	0.0	1.0
33	1.84	1.10	0	3	0.235	0.0	0.5
34	1.87	1.03	0	3	0.260	0.0	0.5
35	2.00	0.97	0	3	0.265	0.0	0.5
36	1.87	1.04	0	3	0.270	0.0	1.0
37	1.84	0.95	0	3	0.260	0.0	0.5
38	2.00	0.84	0	3	0.250	0.0	0.5
39	1.89	0.92	0	3	0.240	0.0	0.5
40	1.98	0.96	0	3	0.205	0.0	1.0
41	1.95	1.08	0	3	0.245	0.0	0.5
42	2.01	1.06	0	3	0.275	0.0	0.5
43	1.93	1.12	0	3	0.265	0.0	0.5
44	1.85	1.03	0	3	0.280	0.0	0.5
45	2.07	1.00	0	3	0.255	0.0	0.5
46	1.96	1.01	0	3	0.265	0.0	0.5
47	1.99	1.05	0	3	0.275	0.0	1.0
48	1.79	1.09	0	3	0.295	0.0	1.0
49	1.76	1.00	0	3	0.250	0.0	0.5
50	1.95	0.97	0	3	0.260	0.0	0.5
51	1.88	1.01	0	3	0.235	0.0	1.0
52	1.89	1.11	0	3	0.290	0.0	1.0
53	1.94	1.03	0	3	0.255	0.0	0.5
54	1.93	1.02	0	3	0.270	0.0	0.5
55	1.96	0.97	0	3	0.315	0.0	0.5
56	1.89	1.17	0	3	0.300	0.0	0.5
57	2.00	1.02	0	3	0.300	0.0	0.5
58	1.96	1.01	0	3	0.315	0.0	1.0
59	1.96	0.99	0	3	0.320	0.0	1.0
60	1.85	1.07	0	3	0.320	0.0	0.5
61	2.09	1.01	0	3	0.265	0.0	0.5
62	1.86	1.07	0	3	0.285	0.0	0.5
63	2.03	0.99	0	3	0.305	0.0	0.5
64	1.92	1.00	0	3	0.310	0.0	1.0
65	1.97	0.96	0	3	0.265	0.0	0.5
66	1.79	1.04	0	3	0.275	0.0	0.5
67	1.81	1.14	0	3	0.300	0.0	0.5
68	2.09	1.05	0	3	0.300	0.0	1.0
69	2.03	1.02	0	3	0.280	0.0	0.5
70	2.01	1.03	0	3	0.280	0.0	1.0
71	1.90	0.97	0	3	0.290	0.0	1.0
72	1.92	1.03	0	3	0.270	0.0	0.5
73	1.89	1.04	0	3	0.250	0.0	1.0
74	1.92	0.93	0	3	0.255	0.0	1.0
75	1.88	1.08	0	3	0.220	0.0	0.5
76	1.90	1.00	0	3	0.245	0.0	0.5
77	1.81	1.05	0	3	0.325	0.0	1.0
78	1.81	0.95	0	3	0.270	0.0	0.5
79	1.78	1.02	0	3	0.315	0.0	1.0
80	1.72	1.04	0	3	0.285	0.0	1.0
81	1.81	1.03	0	3	0.305	0.0	0.5
82	1.97	1.02	0	3	0.235	0.0	0.5
83	1.84	1.11	0	3	0.250	0.0	1.0
84	1.84	1.01	0	3	0.270	0.0	1.0
85	1.98	0.96	0	3	0.285	0.0	0.5
86	1.79	1.11	0	3	0.275	0.0	0.5
87	1.96	1.00	0	3	0.250	0.0	0.5
88	1.89	1.06	0	3	0.245	0.0	0.5
89	2.05	1.00	0	3	0.250	0.0	0.5
90	1.87	0.99	0	3	0.230	0.0	1.0
91	1.88	0.90	0	3	0.255	0.0	0.5
92	1.85	0.92	0	3	0.280	0.0	1.0
93	2.03	0.96	0	3	0.285	0.0	0.5
94	1.79	1.03	0	3	0.270	0.0	0.5
95	1.86	1.05	0	3	0.300	0.0	1.0
96	1.83	1.06	0	3	0.295	0.0	0.5
97	1.76	1.05	0	3	0.300	0.0	1.0
98	1.93	0.95	0	3	0.295	0.0	0.5
99	1.74	1.03	0	3	0.270	0.0	0.5
100	1.75	1.05	0	3	0.255	0.0	0.5
