rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4	18	1	0.5	G4	1	6	0.1979143949396472
2	G4	18	1	0.5	G4	1	6	0.1979143949396472
3	G4	18	1	0.5	G4	1	6	0.1979143949396472
4	G4	18	1	0.5	G4	1	6	0.1979143949396472
5	G4	18	1	0.5	G4	1	6	0.1979143949396472
6	G4	18	1	0.5	G4	1	6	0.1979143949396472
7	G4	18	1	0.5	G4	1	6	0.1979143949396472
8	G4	18	1	0.5	G4	1	6	0.1979143949396472
9	G4	18	1	0.5	G4	1	6	0.1979143949396472
10	G4	18	1	0.5	G4	1	6	0.1979143949396472
11	G4	18	1	0.5	G4	1	6	0.1979143949396472
12	G4	18	1	0.5	G4	1	6	0.1979143949396472
13	G4	18	1	0.5	G4	1	6	0.1979143949396472
14	G4	18	1	0.5	G4	1	6	0.1979143949396472
15	G4	18	1	0.5	G4	1	6	0.599604838073716
16	G4	18	1	0.5	G4	1	6	0.599604838073716
17	G4	18	1	0.5	G4	1	6	0.599604838073716
18	G4	18	1	0.5	G4	1	6	0.599604838073716
19	G4	18	1	0.5	G4	1	6	0.599604838073716
20	G4	18	1	0.5	G4	1	6	0.599604838073716
21	G4	18	1	0.5	G4	1	6	0.599604838073716
22	G4 | (~G6 & ~G9)	16	3	0.0	G4, G6, G9	3	6	0.1979143949396472
23	G4 & G9	16	2	0.0	G4, G9	2	6	0.5869178715617938
24	G4 & G9	16	2	0.0	G4, G9	2	6	0.5869178715617938
25	G4 & G9	16	2	0.0	G4, G9	2	6	0.5869178715617938
26	G4 & G9	16	2	0.0	G4, G9	2	6	0.5869178715617938
27	G4 & (G6 | G8)	15	3	0.0	G4, G6, G8	3	6	0.46875288022599504
28	G4 | G8	15	2	0.0	G4, G8	2	6	0.498120601904798
29	G4 | (G6 & G9)	14	3	0.0	G4, G6, G9	3	6	0.1979143949396472
30	G4 & G6	14	2	0.0	G4, G6	2	6	0.1979143949396472
31	G4 & G6	14	2	0.0	G4, G6	2	6	0.51638085549977
32	G4 & ~G6	14	2	0.0	G4, G6	2	6	0.51638085549977
33	G4 & G6	14	2	0.0	G4, G6	2	6	0.51638085549977
34	G4 & G6	14	2	0.0	G4, G6	2	6	0.51638085549977
35	G1 & G6	14	2	0.0	G1, G6	2	6	1.136574781372191
36	G4 & G6 & G9	13	3	0.0	G4, G6, G9	3	6	0.1979143949396472
37	G4 & G8	13	2	0.0	G4, G8	2	6	0.498120601904798
38	G4 | G6 | G9	12	3	0.0	G4, G6, G9	3	6	0.1979143949396472
39	G4 & ~G9	12	2	0.0	G4, G9	2	6	0.5869178715617938
40	G6 | G9	11	2	0.0	G6, G9	2	6	2.015303468502357
41	G3 & G9	11	2	0.0	G3, G9	2	6	2.077127740170716
42	G4 & G6 & G8 & G9	11	4	0.5	G4, G6, G8, G9	4	6	0.3272280946193338
43	G9	11	1	0.5	G9	1	6	1.9671885248020824
44	G6 & (G5 | G9)	10	3	0.0	G5, G6, G9	3	6	0.8736158615999092
45	G8	10	1	0.5	G8	1	6	1.9761812562145593
46	G6	9	1	0.5	G6	1	6	0.51638085549977
47	G6 & G9	9	2	0.0	G6, G9	2	6	2.015303468502357
48	G6 & G9	9	2	0.0	G6, G9	2	6	2.015303468502357
49	G6 & G9	9	2	0.0	G6, G9	2	6	2.015303468502357
50	G10 & G6 & G9	7	3	0.0	G10, G6, G9	3	6	1.3179813900332222
