rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
2	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
3	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
4	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
5	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
6	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
7	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
8	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
9	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
10	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
11	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
12	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
13	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
14	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
15	G3 & ~G8	16	2	0.0	G3, G8	2	2	0.8602924386331914
16	G5 & G7	14	2	0.0	G5, G7	2	2	0.9237491827180245
17	G2 & G3 & G7	13	3	0.0	G2, G3, G7	3	2	0.4743736829120188
18	G3 & G5	13	2	0.0	G3, G5	2	2	0.8429272817855502
19	G3 & G5	13	2	0.0	G3, G5	2	2	0.8429272817855502
20	G7 & ~G2	13	2	0.0	G2, G7	2	2	0.9175290703682876
21	G4 & G6	13	2	0.0	G4, G6	2	2	0.9310657765662256
22	G3 | (G10 & G7 & ~G2)	13	4	0.5	G10, G2, G3, G7	4	2	0.33667834343640446
23	False	13	1	0.5	False	1	2	0.8728997836286858
24	G3	13	1	0.5	G3	1	2	0.8728997836286858
25	G3	13	1	0.5	G3	1	2	0.8728997836286858
26	G2 & G7 & G8	12	3	0.0	G2, G7, G8	3	2	0.22895871304546517
27	G5 & G7 & G8	12	3	0.0	G5, G7, G8	3	2	0.7213801034523069
28	G5 & G7 & G8	12	3	0.0	G5, G7, G8	3	2	0.7213801034523069
29	G10 & G3	12	2	0.0	G10, G3	2	2	0.8400390138989731
30	G3 & G6	12	2	0.0	G3, G6	2	2	0.8635674471989331
31	G1 & G3 & G7 & G8	12	4	0.5	G1, G3, G7, G8	4	2	0.7415414722797098
32	G3 & G8 & ~G7	11	3	0.0	G3, G7, G8	3	2	0.714800419862506
33	G3 & G8 & ~G7	11	3	0.0	G3, G7, G8	3	2	0.714800419862506
34	G3 & G8 & ~G7	11	3	0.0	G3, G7, G8	3	2	0.714800419862506
35	G3 & ~G2	11	2	0.0	G2, G3	2	2	0.8461989787335576
36	G7 & G8	11	2	0.0	G7, G8	2	2	0.9143751719418212
37	~G6 | ~G8	11	2	0.0	G6, G8	2	2	0.9205357223330526
38	~G8	11	1	0.5	G8	1	2	0.9285688981236012
39	G2	11	1	0.5	G2	1	2	0.9446333662050754
40	G3 & G6 & G8	10	3	0.0	G3, G6, G8	3	2	0.48072153303246723
41	G3 & G8	10	2	0.0	G3, G8	2	2	0.8602924386331914
42	G6 & G7	10	2	0.0	G6, G7	2	2	0.9178227791352522
43	G6	10	1	0.5	G6	1	2	0.8149095744108924
44	G6 & G8	9	2	0.0	G6, G8	2	2	0.9205357223330526
45	G6 & G8	9	2	0.0	G6, G8	2	2	0.9205357223330526
46	G6 & G8	9	2	0.0	G6, G8	2	2	0.9205357223330526
47	G8	9	1	0.5	G8	1	2	0.9285688981236012
48	G2 | G8	8	2	0.0	G2, G8	2	2	0.9462617990684096
49	~G3	7	1	0.5	G3	1	2	0.8728997836286858
50	~G3	7	1	0.5	G3	1	2	0.8728997836286858
