rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
2	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
3	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
4	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
5	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
6	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
7	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
8	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
9	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
10	G3 | ~G10	17	2	0.0	G10, G3	2	6	1.1517016108592188
11	G3 | (~G4 & ~G7)	16	3	0.0	G3, G4, G7	3	6	0.7159448622273281
12	G3 | ~G4	16	2	0.0	G3, G4	2	6	1.2269207714621355
13	G3 | ~G9	15	2	0.0	G3, G9	2	6	1.305700782248658
14	G3 | ~G7	15	2	0.0	G3, G7	2	6	1.4116102145897496
15	G3 | ~G7	15	2	0.0	G3, G7	2	6	1.4116102145897496
16	~G7	14	1	0.5	G7	1	6	1.3637157387128935
17	~G7	14	1	0.5	G7	1	6	1.3637157387128935
18	G1 | G2	13	2	0.0	G1, G2	2	6	1.3190758479648705
19	~G9	13	1	0.5	G9	1	6	1.2115646585194944
20	True	13	1	0.5	True	1	6	1.3637157387128935
21	G10 | G3 | ~G7	12	3	0.0	G10, G3, G7	3	6	0.8045167610846717
22	G2 | G6	12	2	0.0	G2, G6	2	6	1.1172047913918628
23	G7 | ~G5	12	2	0.0	G5, G7	2	6	1.1882482197727386
24	~G4 & ~G7	12	2	0.0	G4, G7	2	6	1.2796025273222131
25	G1 | G7	12	2	0.0	G1, G7	2	6	1.3640060399470806
26	~G10	12	1	0.5	G10	1	6	0.9326554888397832
27	~G10	12	1	0.5	G10	1	6	0.9326554888397832
28	~G10	12	1	0.5	G10	1	6	0.9326554888397832
29	G3	12	1	0.5	G3	1	6	1.4188618007414613
30	G3	12	1	0.5	G3	1	6	1.4188618007414613
31	G3	12	1	0.5	G3	1	6	1.4188618007414613
32	G3 | G6	11	2	0.0	G3, G6	2	6	1.3645985101453408
33	G3 | G7 | G9	10	3	0.0	G3, G7, G9	3	6	0.5654881029884287
34	G10 | G6	10	2	0.0	G10, G6	2	6	1.2183011722476285
35	G3 | G9	10	2	0.0	G3, G9	2	6	1.305700782248658
36	G3 | G5	10	2	0.0	G3, G5	2	6	1.3521278127597383
37	G3 | G4 | G7	9	3	0.0	G3, G4, G7	3	6	0.7159448622273281
38	G10 | G7	9	2	0.0	G10, G7	2	6	1.2079888897178461
39	G3 | G4	9	2	0.0	G3, G4	2	6	1.2269207714621355
40	G2 & G3 & G4 & G7	9	4	0.5	G2, G3, G4, G7	4	6	0.3760570338219673
41	G10 | G3 | G4 | G7	9	4	0.5	G10, G3, G4, G7	4	6	0.832719720140046
42	G10 | G3	8	2	0.0	G10, G3	2	6	1.1517016108592188
43	G10 | G4	8	2	0.0	G10, G4	2	6	1.2574850075599748
44	G10	8	1	0.5	G10	1	6	0.9326554888397832
45	~G3	8	1	0.5	G3	1	6	1.4188618007414613
46	~G3	8	1	0.5	G3	1	6	1.4188618007414613
47	~G3	8	1	0.5	G3	1	6	1.4188618007414613
48	~G3	8	1	0.5	G3	1	6	1.4188618007414613
49	~G3	8	1	0.5	G3	1	6	1.4188618007414613
50	G7	6	1	0.5	G7	1	6	1.3637157387128935
