generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.28	2.86	4	14	0.390	0.0	1.0	1.3824	0.6091	1.8689
1	11.42	2.80	5	16	0.240	0.0	0.5	1.3381	0.6122	1.8689
2	11.60	2.86	6	16	0.230	0.0	0.5	1.3096	0.6411	1.8689
3	12.36	2.88	6	16	0.160	0.0	0.5	1.2896	0.4864	1.8027
4	12.72	3.23	5	17	0.310	0.0	1.0	1.2207	0.1547	1.8689
5	12.98	3.52	4	17	0.310	0.0	0.5	1.1593	0.4864	1.8733
6	13.14	3.33	6	17	0.270	0.0	0.5	1.2187	0.4864	1.8718
7	13.16	2.99	6	17	0.170	0.0	0.5	1.2721	0.7191	1.8228
8	14.08	2.48	6	17	0.150	0.0	0.5	1.1624	0.3713	1.7475
9	13.36	3.22	6	17	0.170	0.0	1.0	1.1043	0.5051	1.7952
10	13.98	2.40	6	17	0.100	0.0	0.5	1.1585	0.7191	1.7952
11	14.00	2.27	6	17	0.170	0.0	1.0	1.0861	0.2051	1.7952
12	13.58	2.60	8	17	0.170	0.0	1.0	1.1334	0.2051	1.8088
13	13.44	2.86	5	17	0.210	0.0	1.0	1.0905	0.4437	1.5371
14	13.82	2.76	6	17	0.150	0.0	1.0	1.0563	0.4687	1.6765
15	13.66	2.75	6	17	0.170	0.0	0.5	1.0866	0.4829	1.7796
16	14.26	2.34	7	17	0.140	0.0	0.5	1.0899	0.7191	1.8036
17	13.68	2.73	5	17	0.140	0.0	1.0	1.0455	0.5806	1.4759
18	13.92	2.33	8	17	0.140	0.0	1.0	1.0525	0.3684	1.7986
19	13.90	2.37	6	17	0.190	0.0	1.0	1.0374	0.2600	1.6666
20	13.80	2.57	6	17	0.140	0.0	1.5	1.0988	0.1169	1.5283
21	14.22	2.31	6	17	0.290	0.0	1.0	0.9986	0.0848	1.7937
22	13.94	2.90	6	17	0.270	0.0	1.0	1.0440	0.0897	1.5742
23	13.58	3.07	5	17	0.300	0.0	1.5	1.0806	0.2387	1.7103
24	13.14	3.17	5	17	0.230	0.0	1.0	1.0184	0.2059	1.8595
25	13.06	3.76	4	17	0.330	0.0	1.0	0.9972	0.4129	1.7424
26	13.46	3.02	5	17	0.290	0.0	1.0	0.9551	0.5801	1.6282
27	13.48	3.55	5	17	0.320	0.0	1.0	0.9955	0.6369	1.8362
28	12.76	3.32	6	17	0.350	0.0	1.5	0.9973	0.4233	1.8522
29	13.66	3.19	5	17	0.330	0.0	1.5	1.0114	0.5155	1.7542
30	13.12	3.51	5	17	0.270	0.0	1.0	1.0260	0.4476	1.7542
31	14.06	2.57	8	17	0.270	0.0	1.5	1.0503	0.1284	1.7067
32	13.62	3.09	7	17	0.310	0.0	1.0	0.9983	0.3799	1.6315
33	13.46	3.15	7	17	0.270	0.0	1.0	1.0221	0.3031	1.8189
34	13.34	2.93	7	17	0.230	0.0	1.0	1.1362	0.4378	1.8646
35	14.04	2.51	8	17	0.180	0.0	1.0	1.1214	0.5680	1.6716
36	13.84	2.60	7	17	0.210	0.0	1.0	1.0396	0.3214	1.7542
37	14.34	2.41	8	17	0.260	0.0	1.0	1.0466	0.5740	1.7542
38	12.90	3.65	5	17	0.280	0.0	1.0	1.1433	0.2474	1.7655
39	13.76	3.17	6	17	0.210	0.0	1.5	1.1381	0.0178	1.8687
40	14.00	2.97	6	17	0.200	0.0	1.5	1.1187	0.2388	1.7067
41	13.60	3.05	6	17	0.180	0.0	1.0	1.1172	0.2388	1.7542
42	13.70	3.00	5	17	0.280	0.0	1.0	1.0994	0.0541	1.8275
43	14.64	2.22	8	17	0.170	0.0	1.0	1.1722	0.2785	1.7085
44	13.76	2.92	5	17	0.230	0.0	1.0	1.1508	0.2388	1.7475
45	14.38	2.39	9	17	0.180	0.0	1.0	1.1294	0.2063	1.6648
46	14.08	2.99	5	17	0.120	0.0	1.0	1.1714	0.2063	1.7532
47	13.50	2.97	8	17	0.120	0.0	1.0	1.2508	0.5298	1.8135
48	13.72	2.92	6	17	0.210	0.0	1.0	1.2379	0.3590	1.8594
49	13.50	3.12	5	17	0.240	0.0	1.0	1.1995	0.1301	1.8595
50	13.74	3.12	4	17	0.170	0.0	1.5	1.1256	0.1572	1.4722
