generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.94	2.56	4	16	0.440	0.0	1.0	0.7981	0.1122	1.0489
1	11.52	3.16	5	16	0.340	0.0	1.0	0.8138	0.3602	1.0295
2	11.90	3.07	4	16	0.290	0.0	1.0	0.7762	0.3980	1.0520
3	13.20	2.92	5	16	0.320	0.0	1.0	0.7459	0.2433	1.0520
4	12.92	3.33	6	16	0.290	0.0	1.0	0.7000	0.2587	1.0489
5	13.52	3.34	4	18	0.200	0.0	1.0	0.7462	0.1993	1.0520
6	14.20	2.84	5	18	0.130	0.0	1.0	0.7359	0.3231	1.0169
7	14.38	2.34	6	18	0.170	0.0	1.5	0.7318	0.0123	1.0485
8	14.24	3.08	4	18	0.120	0.0	1.5	0.7200	0.2486	1.0172
9	14.10	3.08	7	18	0.270	0.0	1.5	0.6920	0.1362	1.0363
10	14.78	2.63	6	18	0.110	0.0	1.0	0.7575	0.1557	1.0474
11	15.64	2.22	8	18	0.080	0.0	0.5	0.7300	0.4395	1.0171
12	14.96	2.71	6	18	0.150	0.0	1.5	0.7533	0.2486	1.0506
13	15.08	2.64	9	18	0.090	0.0	1.0	0.7287	0.0478	1.0224
14	14.86	3.23	5	18	0.130	0.0	1.0	0.7337	0.2136	1.0524
15	14.50	3.67	4	18	0.140	0.0	0.5	0.7175	0.1961	1.0208
16	14.56	3.57	4	18	0.150	0.0	0.5	0.7341	0.4628	1.0288
17	15.74	3.12	5	18	0.090	0.0	1.0	0.7286	0.2496	1.0125
18	15.26	2.85	4	18	0.110	0.0	0.5	0.7388	0.3893	1.0125
19	15.24	2.90	6	18	0.140	0.0	1.0	0.7207	0.3635	1.0169
20	15.84	2.45	6	18	0.100	0.0	1.0	0.7391	0.1069	1.0169
21	15.86	2.48	9	18	0.100	0.0	1.0	0.7241	0.2477	1.0489
22	15.24	3.09	6	18	0.140	0.0	1.5	0.6822	0.1576	1.0125
23	16.10	2.17	11	18	0.130	0.0	1.0	0.6475	0.2339	1.0125
24	15.34	2.45	7	18	0.130	0.0	1.5	0.6566	0.0266	1.0520
25	14.66	2.79	9	18	0.150	0.0	1.0	0.6893	0.1573	1.0520
26	15.22	2.77	6	18	0.110	0.0	0.5	0.7295	0.3635	1.0495
27	14.82	3.46	5	18	0.140	0.0	1.0	0.6582	0.2481	1.0520
28	14.30	3.41	6	18	0.160	0.0	1.0	0.6423	0.2088	1.0523
29	15.38	2.59	9	18	0.120	0.0	1.0	0.6138	0.2134	1.0061
30	14.10	3.75	5	18	0.150	0.0	0.5	0.6480	0.1640	1.0520
31	15.58	2.80	6	18	0.140	0.0	1.0	0.6450	0.1254	1.0125
32	14.30	3.74	5	18	0.150	0.0	1.0	0.6639	0.1433	1.0520
33	14.76	3.81	3	18	0.120	0.0	1.5	0.6008	0.3578	1.0125
34	15.02	3.32	6	18	0.140	0.0	1.0	0.6260	0.1186	1.0230
35	13.98	3.40	6	18	0.110	0.0	0.5	0.6692	0.0557	1.0364
36	15.04	3.22	4	18	0.170	0.0	1.5	0.6155	0.1540	1.0158
37	14.40	3.25	4	18	0.180	0.0	1.0	0.6689	0.1496	1.0341
38	14.82	3.64	4	18	0.120	0.0	0.5	0.6590	0.1782	1.0363
39	14.62	3.23	6	18	0.180	0.0	1.0	0.5992	0.1311	1.0489
40	15.00	2.67	7	18	0.170	0.0	1.0	0.6202	0.1353	1.0125
41	15.10	2.82	8	18	0.120	0.0	1.0	0.6562	0.2651	1.0169
42	15.26	3.25	7	18	0.100	0.0	0.5	0.5831	0.1959	1.0338
43	15.10	2.89	6	18	0.140	0.0	1.5	0.6038	0.0749	1.0295
44	14.74	3.36	7	18	0.120	0.0	1.5	0.5834	0.0620	1.0520
45	14.22	3.38	7	18	0.130	0.0	1.0	0.6259	0.1671	1.0338
46	14.40	3.58	5	18	0.120	0.0	0.5	0.6386	0.3395	1.0169
47	13.82	3.58	4	18	0.080	0.0	0.5	0.7132	0.3789	1.0520
48	13.08	4.26	4	19	0.150	0.0	0.5	0.6775	0.0989	1.0338
49	13.52	4.12	4	19	0.110	0.0	0.5	0.6976	0.3460	1.0520
50	14.34	3.69	4	19	0.150	0.0	1.0	0.6338	0.3967	1.0181
