rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G8	18	1	0.5	G8	1	2	0.14272966539130238
2	~G8	18	1	0.5	G8	1	2	0.14272966539130238
3	~G8 & (G7 | ~G2)	18	3	0.0	G2, G7, G8	3	2	0.4238862295851007
4	~G8 & (G5 | G6)	18	3	0.0	G5, G6, G8	3	2	0.4489425044928247
5	~G8	18	1	0.5	G8	1	2	0.4576737237244014
6	G1 & (G7 | ~G8)	18	3	0.0	G1, G7, G8	3	2	0.5035797842496822
7	G1 & (G7 | ~G8)	18	3	0.0	G1, G7, G8	3	2	0.5035797842496822
8	~G8	18	1	0.5	G8	1	2	0.5098703523137353
9	~G8	18	1	0.5	G8	1	2	0.5098703523137353
10	~G8	18	1	0.5	G8	1	2	0.5098703523137353
11	G1 & ~G8	18	2	0.0	G1, G8	2	2	0.5265868859851517
12	G1 & ~G8	18	2	0.0	G1, G8	2	2	0.5265868859851517
13	~G8	18	1	0.5	G8	1	2	0.5266386156909906
14	~G8	18	1	0.5	G8	1	2	0.5266386156909906
15	~G8	18	1	0.5	G8	1	2	0.5266386156909906
16	~G8	18	1	0.5	G8	1	2	0.5266386156909906
17	~G8	18	1	0.5	G8	1	2	0.5266386156909906
18	~G8	18	1	0.5	G8	1	2	0.5266386156909906
19	~G8	18	1	0.5	G8	1	2	0.5266386156909906
20	G7 | ~G8	17	2	0.0	G7, G8	2	2	0.5098703523137353
21	G7 & ~G8	17	2	0.0	G7, G8	2	2	0.5098703523137353
22	~G8 & (G10 | G5 | ~G2)	17	4	0.5	G10, G2, G5, G8	4	2	0.3177979755386702
23	~G8 & (G10 | ~G5)	16	3	0.0	G10, G5, G8	3	2	0.14272966539130238
24	G7	16	1	0.5	G7	1	2	0.6580242347268156
25	G7	16	1	0.5	G7	1	2	0.6580242347268156
26	G10 & (G7 | ~G9)	13	3	0.0	G10, G7, G9	3	2	0.5477340045326845
27	False	12	1	0.5	False	1	2	0.14272966539130238
28	False	12	1	0.5	False	1	2	0.4238862295851007
29	False	12	1	0.5	False	1	2	0.5098703523137353
30	False	12	1	0.5	False	1	2	0.5233136858820308
31	G7 & G9	12	2	0.0	G7, G9	2	2	0.7793374315287322
32	False	12	1	0.5	False	1	2	0.5266386156909906
33	G7 & G8	11	2	0.0	G7, G8	2	2	0.5098703523137353
34	G7 & G8	11	2	0.0	G7, G8	2	2	0.5098703523137353
35	~G8 | ~G9	11	2	0.0	G8, G9	2	2	0.5190341086111222
36	G5	11	1	0.5	G5	1	2	1.208195516730346
37	~G2	11	1	0.5	G2	1	2	1.2291330507672649
38	~G2	11	1	0.5	G2	1	2	1.2291330507672649
39	~G2	11	1	0.5	G2	1	2	1.2291330507672649
40	G2 & G8	8	2	0.0	G2, G8	2	2	0.5253024055557526
41	G10 | ~G2 | ~G5 | ~G8	8	4	0.5	G10, G2, G5, G8	4	2	0.3177979755386702
42	G7 | G8	7	2	0.0	G7, G8	2	2	0.5098703523137353
43	~G5 & ~G6	7	2	0.0	G5, G6	2	2	0.7862641000492048
44	~G10	7	1	0.5	G10	1	2	1.285206357576529
45	G8 & ~G5	6	2	0.0	G5, G8	2	2	0.4576737237244014
46	~G1 | ~G5	6	2	0.0	G1, G5	2	2	1.2337667137334416
47	G8 & (G2 | G5)	5	3	0.0	G2, G5, G8	3	2	0.4576737237244014
48	G10 | G8	5	2	0.0	G10, G8	2	2	0.5233136858820308
49	~G7	4	1	0.5	G7	1	2	0.6580242347268156
50	G8 | G9	3	2	0.0	G8, G9	2	2	0.5190341086111222
