generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.30	4.46	2	18	0.370	0.0	1.0	0.9112	0.2666	1.6135
1	13.30	4.56	5	18	0.290	0.0	0.5	0.7717	0.1238	1.6135
2	13.66	5.07	2	18	0.290	0.0	0.5	0.7534	0.1669	1.6135
3	15.24	4.47	2	19	0.300	0.0	1.0	0.5384	0.0595	1.6000
4	14.70	4.50	5	19	0.260	0.0	1.0	0.6276	0.0634	1.6135
5	14.86	4.07	6	19	0.170	0.0	0.5	0.5889	0.0634	1.6135
6	14.92	3.58	6	19	0.130	0.0	0.5	0.5552	0.0634	1.6017
7	15.88	3.29	9	19	0.190	0.0	1.0	0.5512	0.0634	1.6071
8	15.66	3.91	6	19	0.120	0.0	1.0	0.6172	0.0854	1.6071
9	16.18	4.15	2	19	0.120	0.0	0.5	0.6467	0.1443	1.6071
10	15.80	4.13	6	19	0.120	0.0	0.5	0.6406	0.0854	1.6000
11	15.56	4.56	2	19	0.060	0.0	0.5	0.5884	0.0854	1.3588
12	14.58	4.77	2	19	0.150	0.0	0.5	0.6693	0.0595	1.6135
13	14.20	4.50	2	19	0.160	0.0	1.0	0.6915	0.0595	1.6017
14	14.88	4.35	6	19	0.120	0.0	1.0	0.6843	0.0595	1.6071
15	15.54	3.84	6	19	0.120	0.0	0.5	0.6410	0.1081	1.6135
16	15.84	4.33	2	19	0.170	0.0	0.5	0.6188	0.1619	1.6017
17	15.32	3.73	7	19	0.130	0.0	0.5	0.6564	0.0595	1.6135
18	15.98	3.70	7	19	0.110	0.0	0.5	0.6243	0.0595	1.6000
19	15.62	4.45	2	19	0.120	0.0	0.5	0.5846	0.0595	1.3588
20	15.72	3.44	8	19	0.140	0.0	0.5	0.5610	0.0595	1.1007
21	16.26	3.44	6	19	0.120	0.0	0.5	0.5934	0.1215	1.5290
22	16.10	3.86	2	19	0.190	0.0	1.0	0.6028	0.0854	1.6017
23	14.48	4.54	6	19	0.230	0.0	1.0	0.7113	0.1926	1.6017
24	15.42	3.96	7	19	0.110	0.0	0.5	0.6047	0.1773	1.6000
25	16.68	3.32	7	19	0.070	0.0	0.5	0.6045	0.1262	1.3906
26	15.64	4.13	2	19	0.130	0.0	0.5	0.5926	0.0595	1.1007
27	15.16	4.65	2	19	0.110	0.0	1.0	0.6534	0.0595	1.6000
28	14.28	4.41	6	19	0.120	0.0	0.5	0.6736	0.1773	1.6135
29	15.64	3.94	6	19	0.050	0.0	0.5	0.6592	0.2850	1.3906
30	15.74	3.58	9	19	0.080	0.0	0.5	0.5917	0.0595	1.4021
31	15.88	4.04	2	19	0.120	0.0	0.5	0.6053	0.0595	1.6000
32	15.60	4.02	7	19	0.080	0.0	0.5	0.6109	0.1262	1.3906
33	15.38	4.00	6	19	0.110	0.0	1.0	0.6899	0.2276	1.6793
34	15.66	3.82	2	19	0.130	0.0	1.0	0.5764	0.1215	1.6017
35	15.48	3.56	7	19	0.170	0.0	1.0	0.6013	0.1443	1.5403
36	15.32	4.93	2	19	0.170	0.0	0.5	0.6758	0.3482	1.6000
37	15.14	4.09	6	19	0.150	0.0	1.0	0.6634	0.0733	1.6071
38	16.04	3.77	7	19	0.150	0.0	1.0	0.6233	0.0514	1.6135
39	15.70	4.10	2	19	0.180	0.0	1.5	0.5911	0.0913	1.5290
40	16.28	2.97	7	19	0.170	0.0	0.5	0.5681	0.0913	1.4533
41	15.54	3.82	2	19	0.200	0.0	1.0	0.6161	0.0913	1.5403
42	15.84	3.60	6	19	0.240	0.0	1.0	0.6425	0.2437	1.6017
43	16.12	3.24	7	19	0.170	0.0	1.0	0.5810	0.0810	1.5403
44	15.54	4.90	2	19	0.220	0.0	1.0	0.5625	0.1443	1.5290
45	15.62	4.03	5	19	0.130	0.0	1.0	0.6882	0.0926	1.6793
46	15.72	3.97	6	19	0.130	0.0	0.5	0.6466	0.1323	1.6135
47	16.38	3.47	2	19	0.120	0.0	1.0	0.5332	0.1262	1.4533
48	16.76	3.37	5	19	0.060	0.0	0.5	0.5813	0.0913	1.4021
49	15.88	3.71	8	19	0.140	0.0	1.0	0.6921	0.1262	1.6793
50	15.46	3.88	6	19	0.180	0.0	0.5	0.6429	0.0854	1.6017
