rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	CYP707A3 | HB6	3	2	0.0	CYP707A3, HB6	2	1
2	ABA4 | ~ZAT6	3	2	0.0	ABA4, ZAT6	2	1
3	~ABF4 & (DREB2A | ~ZAT6)	3	3	0.0	ABF4, DREB2A, ZAT6	3	1
4	True	3	1	0.5	True	1	1
5	HB5 | HB7	3	2	0.0	HB5, HB7	2	1
6	True	3	1	0.5	True	1	1
7	FBH3 | HB7	3	2	0.0	FBH3, HB7	2	1
8	ABF4 | HB5	3	2	0.0	ABF4, HB5	2	1
9	MYB44 | PP2C5 | ~ABF4	3	3	0.0	ABF4, MYB44, PP2C5	3	1
10	HB7 & ~ABF4	3	2	0.0	ABF4, HB7	2	1
11	ABA4 | HB5 | ZAT6	3	3	0.0	ABA4, HB5, ZAT6	3	1
12	ABA4 | ABF4 | HB7	3	3	0.0	ABA4, ABF4, HB7	3	1
13	ABA4 | HB5 | ~ZAT6	3	3	0.0	ABA4, HB5, ZAT6	3	1
14	ABA4 | HB7	3	2	0.0	ABA4, HB7	2	1
15	HB7 | PP2C5	3	2	0.0	HB7, PP2C5	2	1
16	~ABF4 & (DREB2A | ~ZAT6)	3	3	0.0	ABF4, DREB2A, ZAT6	3	1
17	CYP707A3 | HB5	3	2	0.0	CYP707A3, HB5	2	1
18	HB5 | HB7	3	2	0.0	HB5, HB7	2	1
19	HB7 | ~ABF4	3	2	0.0	ABF4, HB7	2	1
20	ABA4 | ABF4 | HB7	3	3	0.0	ABA4, ABF4, HB7	3	1
21	True	3	1	0.5	True	1	1
22	HB5	3	1	0.5	HB5	1	1
23	ABF4 | CYP707A3 | HB6	3	3	0.0	ABF4, CYP707A3, HB6	3	1
24	HB5 & HB7	3	2	0.0	HB5, HB7	2	1
25	ABF4 | FBH3 | HB7	3	3	0.0	ABF4, FBH3, HB7	3	1
26	ABA4 | PP2C5	3	2	0.0	ABA4, PP2C5	2	1
27	ABF3 | HB5	3	2	0.0	ABF3, HB5	2	1
28	ABA4 | ABCG31 | PP2C5	3	3	0.0	ABA4, ABCG31, PP2C5	3	1
29	ABF4 | HB7 | PP2C5	3	3	0.0	ABF4, HB7, PP2C5	3	1
30	ABA4 | MYB44 | PP2C5	3	3	0.0	ABA4, MYB44, PP2C5	3	1
31	ABF4 | ~ZAT6	3	2	0.0	ABF4, ZAT6	2	1
32	ABA4 | HB7 | PP2C5	3	3	0.0	ABA4, HB7, PP2C5	3	1
33	CYP707A3 | (HB5 & HB6)	3	3	0.0	CYP707A3, HB5, HB6	3	1
34	ABF4 | HB5 | ZAT6	3	3	0.0	ABF4, HB5, ZAT6	3	1
35	~ABF4 & (DREB2A | ~ZAT6)	3	3	0.0	ABF4, DREB2A, ZAT6	3	1
36	ABA4 | HB5	3	2	0.0	ABA4, HB5	2	1
37	~FBH3 & (~MYB44 | ~PP2C5)	3	3	0.0	FBH3, MYB44, PP2C5	3	1
38	FBH3 | HB5 | PP2C5	3	3	0.0	FBH3, HB5, PP2C5	3	1
39	ABA4 | ABF4 | HB7	3	3	0.0	ABA4, ABF4, HB7	3	1
40	~ABA4 | ~ZAT6	3	2	0.0	ABA4, ZAT6	2	1
41	HB5 | HB7	3	2	0.0	HB5, HB7	2	1
42	FBH3 | HB5	3	2	0.0	FBH3, HB5	2	1
43	FBH3 | HB7	3	2	0.0	FBH3, HB7	2	1
44	HB5 | PP2C5	3	2	0.0	HB5, PP2C5	2	1
45	ABF4 | HB5	3	2	0.0	ABF4, HB5	2	1
46	ABA4 | ABF3 | HB5 | ZAT6	3	4	0.5	ABA4, ABF3, HB5, ZAT6	4	1
47	HB5	3	1	0.5	HB5	1	1
48	ABA4 | (ABF4 & ~HB6) | (HB5 & ~HB6)	3	4	0.5	ABA4, ABF4, HB5, HB6	4	1
49	HB5	3	1	0.5	HB5	1	1
50	HB5	3	1	0.5	HB5	1	1
51	True	3	1	0.5	True	1	1
52	HB7	3	1	0.5	HB7	1	1
53	HB5	3	1	0.5	HB5	1	1
54	HB5 | PP2C5 | (ABF4 & FBH3)	3	4	0.5	ABF4, FBH3, HB5, PP2C5	4	1
55	~DREB2A	3	1	0.5	DREB2A	1	1
56	HB5	3	1	0.5	HB5	1	1
57	HB5	3	1	0.5	HB5	1	1
58	HB7	3	1	0.5	HB7	1	1
59	HB5	3	1	0.5	HB5	1	1
60	HB5	3	1	0.5	HB5	1	1
61	~FBH3	3	1	0.5	FBH3	1	1
62	~ABF4	3	1	0.5	ABF4	1	1
63	FBH3 | HB6 | HB7 | ZAT6	3	4	0.5	FBH3, HB6, HB7, ZAT6	4	1
64	ABA4 | ABCG31 | ABF4 | HB5 | HB6	3	5	1.0	ABA4, ABCG31, ABF4, HB5, HB6	5	1
65	CYP707A3 | (HB7 & PP2C5)	2	3	0.0	CYP707A3, HB7, PP2C5	3	1
66	ABA4 & HB6	2	2	0.0	ABA4, HB6	2	1
67	HB5 & ~ABCG31	2	2	0.0	ABCG31, HB5	2	1
68	CYP707A3 | PP2C5	2	2	0.0	CYP707A3, PP2C5	2	1
69	ABF4 | CYP707A3	2	2	0.0	ABF4, CYP707A3	2	1
70	ABA4 | ABF3	2	2	0.0	ABA4, ABF3	2	1
71	ABF4 | HB6	2	2	0.0	ABF4, HB6	2	1
72	HB5 & (ABF4 | HB6)	2	3	0.0	ABF4, HB5, HB6	3	1
73	ABA4 | ZAT6	2	2	0.0	ABA4, ZAT6	2	1
74	ABF4 | FBH3 | ~MYB44	2	3	0.0	ABF4, FBH3, MYB44	3	1
75	~MYB44	2	1	0.5	MYB44	1	1
76	ABA4	2	1	0.5	ABA4	1	1
77	ABA4	2	1	0.5	ABA4	1	1
78	ABF4 | ~HB5 | ~HB6	1	3	0.0	ABF4, HB5, HB6	3	1
79	~ABA4	1	1	0.5	ABA4	1	1
80	FBH3 | PP2C5	1	2	0.0	FBH3, PP2C5	2	1
81	~MYB44 & (ABCG31 | FBH3) & (ABCG31 | PP2C5)	1	4	0.5	ABCG31, FBH3, MYB44, PP2C5	4	1
82	ABCG31	1	1	0.5	ABCG31	1	1
83	~CYP707A3	1	1	0.5	CYP707A3	1	1
84	ABF4 & HB5	0	2	0.0	ABF4, HB5	2	1
85	ABF4 & CYP707A3	0	2	0.0	ABF4, CYP707A3	2	1
86	FBH3 | ~HB5	0	2	0.0	FBH3, HB5	2	1
87	ABA4 & ZAT6	0	2	0.0	ABA4, ZAT6	2	1
88	ABF4 & ~HB5	0	2	0.0	ABF4, HB5	2	1
89	ZAT6 | (DREB2A & HB5)	0	3	0.0	DREB2A, HB5, ZAT6	3	1
90	ABF4 & ZAT6	0	2	0.0	ABF4, ZAT6	2	1
91	HB6 & PP2C5	0	2	0.0	HB6, PP2C5	2	1
92	~HB7	0	1	0.5	HB7	1	1
93	ZAT6	0	1	0.5	ZAT6	1	1
94	ZAT6	0	1	0.5	ZAT6	1	1
95	DREB2A	0	1	0.5	DREB2A	1	1
96	DREB2A & ~FBH3 & ~HB5 & ~HB7	0	4	0.5	DREB2A, FBH3, HB5, HB7	4	1
97	ABF4	0	1	0.5	ABF4	1	1
98	~HB5	0	1	0.5	HB5	1	1
99	DREB2A	0	1	0.5	DREB2A	1	1
100	FBH3	0	1	0.5	FBH3	1	1
