Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G1	1	G4 & G7	2.5354	0.302135	18	0	2	0	7	0	0	0	0.777777777777778	0.9	20	2	2
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G1	2	G7 & (G4 | G8)	2.5354	0.302135	18	0	3	0	6	0	0	0	0.666666666666667	0.9	20	2	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G2	1	~G4 & (G8 | ~G9)	1.9978	0.689653	15	1	2	2	4	0.333333333333333	0.333333333333333	0.333333333333333	0.555555555555556	0.75	20	5	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G3	1	G4 & G6 & G7	2.6689	0.218642	19	2	1	2	4	0.666666666666667	0.5	0.571428571428572	0.666666666666667	0.95	20	1	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G4	1	G3 | G4 | G7	2.7	0.1875	19	2	0	2	5	1	0.5	0.666666666666667	0.777777777777778	0.95	20	1	2
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G5	1	G10 & G2 & G6	2.0211	0.716396	16	0	3	1	5	0	0	0	0.555555555555556	0.8	20	4	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G6	1	G2 | G9 | ~G10	2.2064	0.531101	16	0	3	1	5	0	0	0	0.555555555555556	0.8	20	4	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G7	1	G7 | (G2 & G3)	2.4809	0.356594	18	1	1	0	7	0.5	1	0.666666666666667	0.888888888888889	0.9	20	2	2
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G8	1	G10 & G4 & G5	2.4809	0.306591	17	0	3	0	6	0	0	0	0.666666666666667	0.85	20	3	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G9	1	G5 & (G7 | ~G2)	1.7986	0.938868	16	0	3	0	6	0	0	0	0.666666666666667	0.8	20	4	3
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G10	1	G10 | G3 | G5	2.1137	0.573803	15	0	2	1	6	0	0	0	0.666666666666667	0.75	20	5	2
10	size10_1	rules_WCSS_size10_1_2	WCSS	2	rules_by_gene.tsv	G10	2	G10 | G3	2.1137	0.573803	15	0	1	1	7	0	0	0	0.777777777777778	0.75	20	5	1
