Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G2	1	~G4 & (~G10 | ~G5)	15	3	0.383835	2.3037
G2	2	~G3 & ~G6 & (G8 | ~G10)	15	4	0.112743	2.0748
G2	3	~G1 & ~G5 & ~G7	15	3	0.621857	2.0656
G2	4	~G4 & (G8 | ~G9)	15	3	0.689653	1.9978
G2	5	~G1 & ~G2 & ~G5	16	3	0.740621	1.9969
G2	6	~G4 & (G2 | G8)	15	3	0.710642	1.9769
G2	7	~G1 & (G4 | ~G5) & (G9 | ~G5)	15	4	0.286562	1.9009
G2	8	~G4 & (G2 | G9)	15	3	0.792623	1.8949
G2	9	~G1 & ~G5	15	2	0.795133	1.8924
G2	10	~G4 & (G1 | G2 | G8)	15	4	0.321242	1.8663
G2	11	~G1 & ~G2 & ~G5 & ~G7	15	4	0.338414	1.8491
G2	12	(G1 & ~G4) | (G1 & ~G7) | (~G4 & ~G5) | (~G5 & ~G7)	15	4	0.651524	1.5360
G2	13	~G4 & (~G5 | ~G6) & (~G5 | ~G9)	15	4	0.707800	1.4797
G2	14	~G4 & (~G10 | ~G5) & (~G2 | ~G9)	16	5	0.355219	1.4448
G2	15	~G1 & ~G2 & ~G3 & ~G5	15	4	0.783462	1.4040
G3	1	G4 & G6 & G7	19	3	0.218642	2.6689
G3	2	G1 & G6 & G7	19	3	0.313230	2.5743
G3	3	G6 & (G1 | G7)	19	3	0.313230	2.5743
G3	4	G6 & G7	19	2	0.601393	2.2861
G3	5	(G1 | G7) & (G1 | G8) & (G6 | G7) & (G6 | G8)	20	4	0.263886	2.1736
G3	6	G6 & G7 & (G1 | G8)	20	4	0.314836	2.1227
G3	7	G7 & (G1 | G8) & (G6 | G8)	20	4	0.314836	2.1227
G3	8	G6 & G7 & (G1 | G9)	20	4	0.319111	2.1184
G3	9	G1 & G4 & G6 & G7	19	4	0.313492	2.0740
G3	10	G1 & (G6 | G9) & (G7 | G9)	19	4	0.321394	2.0661
G3	11	G7 & (G6 | G8) & (G6 | G9)	19	4	0.401665	1.9858
G3	12	G6 & G7 & (G1 | G2)	20	4	0.454123	1.9834
G3	13	G1 & G4 & G6	19	3	0.917941	1.9696
G3	14	G1 & G6	19	2	0.926520	1.9610
G3	15	G1 & G6 & G7 & (G3 | G9)	19	5	0.488567	1.4614
G4	1	G7 | (G4 & G8)	19	3	0.085359	2.8021
G4	2	G7 | (G4 & G5)	20	3	0.144331	2.7932
G4	3	G4 | G7	19	2	0.151118	2.7364
G4	4	G4 | G7 | ~G10	19	3	0.151118	2.7364
G4	5	G1 | G4 | G7	19	3	0.506268	2.3812
G4	6	G7 | (G4 & G6)	19	3	0.537441	2.3501
G4	7	G3 | G4 | G7	19	3	0.538320	2.3492
G4	8	G3 | G7 | (G4 & G5)	20	4	0.134365	2.3031
G4	9	G4 | (G10 & G7) | (G2 & G7)	19	4	0.095766	2.2917
G4	10	G4 | G7 | (G3 & G8)	19	4	0.149337	2.2382
G4	11	G7 | (G4 & G6) | (G4 & G9)	19	4	0.165971	2.2215
G4	12	G7 | (G4 & G5) | (G4 & G8)	20	4	0.379858	2.0576
G5	1	G6 & ~G3 & ~G9	16	3	0.487552	2.2499
G5	2	G10 & G2 & ~G8	16	3	0.668164	2.0693
G5	3	G10 & (G2 | G8)	16	3	0.668164	2.0693
G5	4	G10 & G2 & G6	16	3	0.716396	2.0211
G5	5	G2 & ~G3 & ~G9	16	3	0.744576	1.9929
G5	6	G10 & ~G7 & ~G9	17	3	0.799436	1.9881
G5	7	G2 & G6 & ~G9	17	3	0.831553	1.9559
G5	8	G2 & (G1 | ~G7)	16	3	0.784484	1.9530
G5	9	G2 & G5 & G6	16	3	0.785397	1.9521
G5	10	G2 & (G1 | G10)	16	3	0.973923	1.7636
G5	11	G10 & G5 & G6	16	3	1.082620	1.7375
G5	12	G10 & G2	16	2	1.371659	1.7375
G5	13	G10 & G5	16	2	1.468776	1.7375
G5	14	G2 & ~G9	16	2	1.455783	1.7375
G5	15	G10 & (G2 | G5)	16	3	1.193608	1.7375
G5	16	G10 & G2 & G5	16	3	1.193608	1.7375
G5	17	G10 & G2 & G5 & G6	16	4	0.550414	1.6871
G5	18	G10 & G6 & (G2 | G8)	17	4	0.735388	1.5521
G5	19	(G10 & G2) | (G10 & G5) | (G2 & G3) | (G3 & G5)	16	4	0.816745	1.4208
G5	20	G10 & G5 & (G2 | G4)	17	4	1.243336	1.2875
G5	21	G10 & G6 & (G2 | G5 | G8)	17	5	0.586754	1.2632
G5	22	G10 & G6 & (G2 | G5) & (G2 | G7)	16	5	0.679965	1.1200
G6	1	G1 | ~G3 | ~G6	15	3	0.364930	2.3226
G6	2	G3 | G6 | ~G1	15	3	0.364930	2.3226
G6	3	~G3 | (G1 & ~G10)	16	3	0.437329	2.3002
G6	4	G10 | G3 | ~G1	15	3	0.437329	2.2502
G6	5	G2 | G9 | ~G10	16	3	0.531101	2.2064
G6	6	G2 | G8 | G9	15	3	0.485801	2.2017
G6	7	G1 | G9 | ~G3	15	3	0.591517	2.0960
G6	8	G8 | ~G10 | ~G3	16	3	0.648249	2.0893
G6	9	~G10 | ~G3 | ~G7	16	3	0.654288	2.0832
G6	10	~G3 | ~G6 | ~G7	15	3	0.650457	2.0370
G6	11	G9 | ~G10 | ~G3	16	3	0.764599	1.9729
G6	12	G2 | G4 | G8	15	3	0.750633	1.9369
G6	13	G2 | G5 | G9	15	3	0.810133	1.8774
G6	14	G2 | ~G10 | ~G3	16	3	0.886210	1.8513
G6	15	~G10 | ~G3	16	2	1.094981	1.7375
G6	16	~G3 | ~G6	15	2	1.057512	1.6875
G6	17	G9 | ~G10	15	2	1.018247	1.6875
G6	18	G2 | G5 | G8 | G9	15	4	0.531580	1.6559
G6	19	G2 | G3 | G6 | G8 | G9	15	5	0.103229	1.6468
G6	20	~G10 | ~G3 | (~G1 & ~G2)	15	4	0.622319	1.5652
G6	21	G1 | G2 | G5 | G9	15	4	0.690324	1.4972
G6	22	~G3 | (G1 & ~G10) | (G9 & ~G10)	16	4	0.808325	1.4292
G6	23	G10 | G3 | G9 | ~G1	15	4	0.808325	1.3792
G6	24	G1 | G2 | G5 | G8 | ~G7	15	5	0.385385	1.3646
G7	1	G7 | (G2 & G3)	18	3	0.356594	2.4809
G7	2	G7 | (~G10 & ~G8)	18	3	0.523197	2.3143
G7	3	G7 | (G1 & G8)	18	3	0.542426	2.2951
G7	4	G7 | (G3 & G8)	18	3	0.559913	2.2776
G7	5	G7 | (G1 & G6)	18	3	0.580054	2.2574
G7	6	G1 | (G6 & G7)	17	3	0.544364	2.2431
G7	7	G7 & (G1 | G6)	17	3	0.580054	2.2074
G7	8	G7 | (G3 & G5 & G6)	18	4	0.194544	2.1430
G7	9	G7 | (G3 & G5) | (G5 & G9)	18	4	0.276331	2.0612
G7	10	G1 | G3 | G7	18	3	0.802353	2.0351
G7	11	G1 | G7	18	2	0.974213	1.8633
G7	12	G3 | G7	18	2	1.022229	1.8375
G7	13	G7	18	1	0.505412	1.8321
G7	14	G4 & G7	17	2	1.037695	1.7875
G7	15	G7 | (G1 & G8) | (G4 & G8)	17	4	0.513677	1.7738
G7	16	G4 & (G1 | G7) & (G6 | G7)	17	4	0.564206	1.7233
G7	17	G7 | (G2 & G3 & G4 & G8)	18	5	0.340061	1.5599
G7	18	G7 | (G1 & G3 & G9)	18	4	0.855909	1.4816
G8	1	G5 & ~G1 & ~G2	17	3	0.212097	2.5754
G8	2	G2 & ~G1 & ~G6	17	3	0.277444	2.5101
G8	3	G10 & G4 & G5	17	3	0.306591	2.4809
G8	4	G5 & ~G3 & ~G6	17	3	0.308471	2.4790
G8	5	G5 & (G3 | ~G6)	17	3	0.308471	2.4790
G8	6	G7 & ~G1 & ~G6	17	3	0.315244	2.4723
G8	7	G5 & G7	17	2	0.345124	2.4424
G8	8	G5 & (G1 | G7)	17	3	0.345124	2.4424
G8	9	G5 & G7 & ~G1	17	3	0.345124	2.4424
G8	10	G2 & G5 & G7	17	3	0.362375	2.4251
G8	11	G10 & G5 & ~G2	18	3	0.415693	2.4218
G8	12	G5 & (~G10 | ~G2)	18	3	0.415693	2.4218
G8	13	G5 & (G10 | G2)	17	3	0.415693	2.3718
G8	14	G5 & G7 & ~G8	17	3	0.438698	2.3488
G8	15	G5 & (G9 | ~G2)	17	3	0.449956	2.3375
G8	16	G5 & ~G2 & ~G9	17	3	0.449956	2.3375
G8	17	G5 & (G4 | G7)	17	3	0.504230	2.2833
G8	18	G4 & G5 & ~G8	17	3	0.548899	2.2386
G8	19	G5 & ~G8	17	2	0.548899	2.2386
G8	20	G5 & (~G4 | ~G8)	17	3	0.548899	2.2386
G8	21	G5 & (~G2 | ~G6)	18	3	0.635576	2.2019
G8	22	G5 & G6 & ~G2	17	3	0.635576	2.1519
G8	23	G2 & G5 & ~G6	17	3	0.635576	2.1519
G8	24	G5 & ~G2 & ~G8	18	3	0.715071	2.1224
G8	25	G5 & ~G2	17	2	0.715692	2.0718
G8	26	G5 & ~G6	17	2	0.773588	2.0139
G8	27	G10 & G2 & G9	17	3	0.907334	1.8802
G8	28	G5 & (G1 | G2) & (G1 | G7) & (G10 | G2) & (G10 | G7)	17	5	0.055415	1.7946
G9	1	G5 & (G7 | G9)	15	3	0.443944	2.2436
G9	2	G5 & (G8 | G9)	15	3	0.638660	2.0488
G9	3	G5 & (~G10 | ~G2)	16	3	0.846461	1.8910
G9	4	G5 & (G7 | G8)	16	3	0.932913	1.8046
G9	5	G5 & (G1 | G7 | G8)	16	4	0.433892	1.8036
G9	6	G5 & (G7 | ~G2)	16	3	0.938868	1.7986
G9	7	G5 & (G4 | G7)	15	3	0.892083	1.7954
G9	8	G5 & ~G10	16	2	1.395724	1.7375
G9	9	G5 & ~G10 & ~G9	16	3	1.080251	1.7375
G9	10	G5 & (G8 | ~G10)	16	3	1.102517	1.7375
G9	11	G5 & (G3 | ~G10)	16	3	1.212684	1.7375
G9	12	G5 & ~G10 & ~G8	15	3	1.102517	1.6875
G9	13	G5 & G8	15	2	1.468361	1.6875
G9	14	G5 & G7	15	2	1.498878	1.6875
G9	15	~G10 & ~G9	15	2	1.477747	1.6875
G9	16	G7 & ~G4	15	2	1.502105	1.6875
G9	17	G8 & (G3 | G5)	15	3	1.400069	1.6875
G9	18	G5 & ~G6	15	2	1.519604	1.6875
G9	19	G5 & ~G2	15	2	1.541307	1.6875
G9	20	G10 & G9 & ~G8	15	3	1.188058	1.6875
G9	21	G2 & G5 & G7 & ~G9	15	4	0.890370	1.2971
G10	1	G10 | G3 | ~G7	16	3	0.349732	2.3878
G10	2	G10 | (G3 & G7)	15	3	0.349732	2.3378
G10	3	G3 | G6 | G9	15	3	0.507266	2.1802
G10	4	G10 | G3 | G5	15	3	0.573803	2.1137
G10	5	G10 | (G3 & G4)	15	3	0.576607	2.1109
G10	6	G10 | G3 | (G5 & G8)	16	4	0.314096	1.9234
G10	7	G10 | G3 | G6 | G9	15	4	0.394313	1.7932
G10	8	G10 | G3 | (G5 & G6)	16	4	0.448669	1.7888
G10	9	G3 | G6 | G8 | G9	15	4	0.404452	1.7830
G10	10	G10 | G3 | G6	15	3	1.238222	1.6875
G10	11	G10 | G3	15	2	1.248159	1.6875
G10	12	G3 | G6 | G8	15	3	1.101685	1.6875
G10	13	G10 | G3 | G8	15	3	1.233621	1.6875
G10	14	G6 | G9 | (G3 & G4)	15	4	1.000795	1.1875
