generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.24	0.79	0	3	0.320	0.0	0.5
1	1.84	0.83	0	3	0.240	0.0	0.5
2	1.98	1.05	0	3	0.200	0.0	0.5
3	2.00	1.02	0	3	0.130	0.0	0.5
4	2.04	1.00	0	3	0.120	0.0	0.5
5	2.16	0.92	0	3	0.150	0.0	0.5
6	2.20	1.02	0	3	0.190	0.0	1.0
7	2.24	0.86	1	3	0.110	0.0	0.5
8	2.20	0.98	0	3	0.200	0.0	1.0
9	2.28	0.92	0	3	0.160	0.0	0.5
10	2.08	0.98	0	3	0.160	0.0	0.5
11	2.14	0.94	0	3	0.230	0.0	1.0
12	2.22	0.92	0	3	0.160	0.0	0.5
13	2.40	0.80	1	3	0.090	0.0	0.5
14	2.24	0.86	0	3	0.180	0.0	1.0
15	2.34	0.84	0	3	0.250	0.0	1.0
16	2.38	0.87	0	3	0.220	0.0	1.0
17	2.14	0.98	0	3	0.170	0.0	0.5
18	2.04	0.96	0	3	0.180	0.0	1.0
19	2.26	0.74	1	3	0.160	0.0	0.5
20	2.00	0.98	0	3	0.150	0.0	0.5
21	2.18	0.99	0	3	0.160	0.0	1.5
22	2.20	0.92	0	3	0.170	0.0	0.5
23	2.16	0.95	0	3	0.110	0.0	0.5
24	2.48	0.78	1	3	0.150	0.0	1.0
25	2.24	0.97	0	3	0.130	0.0	0.5
26	2.28	0.90	0	3	0.180	0.0	0.5
27	2.38	0.94	0	3	0.090	0.0	0.5
28	2.10	1.00	0	3	0.120	0.0	0.5
29	2.30	0.85	1	3	0.150	0.0	0.5
30	2.12	1.05	0	3	0.130	0.0	1.5
31	2.34	0.86	0	3	0.160	0.0	1.0
32	2.32	0.88	0	3	0.090	0.0	0.5
33	2.26	0.93	0	3	0.200	0.0	1.0
34	2.50	0.73	0	3	0.130	0.0	1.0
35	2.40	0.85	0	3	0.160	0.0	1.0
36	2.30	0.94	0	3	0.190	0.0	1.0
37	2.06	0.99	0	3	0.180	0.0	0.5
38	2.02	1.07	0	3	0.120	0.0	1.0
39	2.10	0.92	0	3	0.170	0.0	0.5
40	2.12	1.03	0	3	0.170	0.0	1.0
41	2.18	1.01	0	3	0.150	0.0	0.5
42	2.36	0.84	0	3	0.130	0.0	0.5
43	2.10	0.94	0	3	0.170	0.0	1.5
44	1.96	1.02	0	3	0.100	0.0	0.5
45	2.18	0.97	0	3	0.160	0.0	1.5
46	2.12	0.84	0	3	0.100	0.0	0.5
47	2.24	0.84	1	3	0.150	0.0	0.5
48	2.32	0.84	0	3	0.160	0.0	1.0
49	2.46	0.83	0	3	0.160	0.0	0.5
50	2.36	0.84	0	3	0.170	0.0	0.5
