generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.94	0.81	0	3	0.360	0.0	1.0
1	2.00	0.92	0	3	0.300	0.0	1.5
2	2.18	0.84	0	3	0.230	0.0	1.5
3	2.42	0.72	1	3	0.150	0.0	1.0
4	2.38	0.69	1	3	0.130	0.0	1.0
5	2.54	0.61	1	3	0.090	0.0	0.5
6	2.48	0.70	1	3	0.130	0.0	1.0
7	2.48	0.70	0	3	0.170	0.0	1.5
8	2.24	0.74	1	3	0.120	0.0	0.5
9	2.38	0.63	1	3	0.100	0.0	0.5
10	2.38	0.75	0	3	0.110	0.0	1.0
11	2.30	0.73	1	3	0.120	0.0	1.0
12	2.48	0.57	1	3	0.090	0.0	0.5
13	2.50	0.54	1	3	0.190	0.0	1.5
14	2.42	0.67	1	3	0.170	0.0	0.5
15	2.32	0.76	1	3	0.200	0.0	1.0
16	2.42	0.78	0	3	0.140	0.0	0.5
17	2.50	0.64	1	3	0.140	0.0	1.0
18	2.48	0.70	1	3	0.120	0.0	1.0
19	2.44	0.67	1	3	0.140	0.0	0.5
20	2.42	0.72	1	3	0.120	0.0	0.5
21	2.40	0.66	1	3	0.110	0.0	0.5
22	2.32	0.81	0	3	0.190	0.0	1.0
23	2.38	0.77	1	3	0.150	0.0	1.0
24	2.26	0.82	0	3	0.100	0.0	0.5
25	2.34	0.71	1	3	0.140	0.0	1.0
26	2.38	0.69	1	3	0.120	0.0	1.0
27	2.42	0.60	1	3	0.140	0.0	1.0
28	2.20	0.82	1	3	0.150	0.0	0.5
29	2.52	0.61	1	3	0.170	0.0	1.0
30	2.48	0.70	0	3	0.120	0.0	0.5
31	2.46	0.75	0	3	0.160	0.0	1.0
32	2.50	0.67	1	3	0.170	0.0	0.5
33	2.26	0.84	0	3	0.220	0.0	1.0
34	2.30	0.70	0	3	0.130	0.0	0.5
35	2.40	0.63	1	3	0.160	0.0	1.0
36	2.40	0.72	1	3	0.180	0.0	1.0
37	2.44	0.67	1	3	0.100	0.0	1.0
38	2.52	0.67	1	3	0.140	0.0	1.0
39	2.40	0.72	0	3	0.120	0.0	1.0
40	2.22	0.86	0	3	0.180	0.0	1.0
41	2.32	0.86	0	3	0.150	0.0	0.5
42	2.44	0.75	1	3	0.140	0.0	0.5
43	2.36	0.82	0	3	0.180	0.0	0.5
44	2.32	0.73	1	3	0.190	0.0	1.0
45	2.46	0.70	1	3	0.160	0.0	1.0
46	2.48	0.81	0	3	0.120	0.0	0.5
47	2.44	0.75	0	3	0.140	0.0	1.0
48	2.62	0.52	1	3	0.130	0.0	1.0
49	2.48	0.61	1	3	0.160	0.0	0.5
50	2.44	0.70	1	3	0.160	0.0	0.5
