generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.54	0.64	0	3	0.340	0.0	0.5
1	1.70	0.64	0	3	0.240	0.0	0.5
2	1.86	0.66	0	3	0.190	0.0	0.5
3	1.64	0.79	0	3	0.240	0.0	0.5
4	1.76	0.79	0	3	0.280	0.0	1.0
5	2.10	0.73	0	3	0.270	0.0	0.5
6	1.86	1.04	0	3	0.370	0.0	0.5
7	2.06	0.93	0	3	0.340	0.0	0.5
8	2.20	0.94	0	3	0.240	0.0	0.5
9	2.06	1.07	0	3	0.250	0.0	0.5
10	1.98	1.10	0	3	0.250	0.0	0.5
11	2.08	0.91	0	3	0.280	0.0	1.0
12	1.96	1.02	0	3	0.260	0.0	0.5
13	1.74	1.05	0	3	0.280	0.0	0.5
14	2.00	0.87	0	3	0.260	0.0	1.0
15	2.20	0.89	0	3	0.210	0.0	0.5
16	1.52	1.19	0	3	0.190	0.0	1.0
17	2.00	1.06	0	3	0.190	0.0	0.5
18	1.88	1.03	0	3	0.230	0.0	0.5
19	2.00	0.92	0	3	0.180	0.0	1.0
20	1.96	1.02	0	3	0.180	0.0	0.5
21	1.78	1.10	0	3	0.160	0.0	0.5
22	1.88	1.09	0	3	0.170	0.0	0.5
23	2.04	0.89	0	3	0.260	0.0	0.5
24	1.86	1.02	0	3	0.180	0.0	0.5
25	1.80	1.00	0	3	0.190	0.0	0.5
26	1.96	1.02	0	3	0.220	0.0	0.5
27	1.74	1.11	0	3	0.230	0.0	0.5
28	1.78	1.04	0	3	0.250	0.0	0.5
29	2.16	0.97	0	3	0.290	0.0	0.5
30	2.12	0.95	0	3	0.280	0.0	1.0
31	2.00	0.92	0	3	0.250	0.0	0.5
32	1.84	1.12	0	3	0.230	0.0	1.0
33	1.92	1.11	0	3	0.230	0.0	1.0
34	2.06	1.07	0	3	0.200	0.0	0.5
35	1.98	1.05	0	3	0.200	0.0	0.5
36	1.84	1.14	0	3	0.220	0.0	0.5
37	2.06	0.95	0	3	0.270	0.0	1.0
38	2.12	0.89	0	3	0.250	0.0	1.0
39	1.94	1.12	0	3	0.250	0.0	1.0
40	2.24	0.91	0	3	0.290	0.0	1.0
41	1.88	0.97	0	3	0.290	0.0	1.0
42	2.20	0.87	0	3	0.230	0.0	1.0
43	2.16	0.95	0	3	0.270	0.0	0.5
44	1.88	0.97	0	3	0.310	0.0	0.5
45	1.94	1.01	0	3	0.260	0.0	1.0
46	1.88	1.03	0	3	0.170	0.0	1.0
47	1.78	1.14	0	3	0.190	0.0	0.5
48	2.02	0.84	0	3	0.210	0.0	0.5
49	1.86	1.04	0	3	0.280	0.0	0.5
50	2.16	0.92	0	3	0.250	0.0	0.5
