generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.22	0.78	0	3	0.380	0.0	1.0
1	1.74	0.82	0	3	0.390	0.0	1.0
2	1.88	0.82	0	3	0.360	0.0	1.0
3	2.08	0.91	0	3	0.360	0.0	0.5
4	1.96	0.98	0	3	0.350	0.0	0.5
5	2.10	1.02	0	3	0.380	0.0	1.0
6	2.02	0.95	0	3	0.330	0.0	0.5
7	1.66	1.05	0	3	0.340	0.0	0.5
8	2.12	0.89	0	3	0.340	0.0	0.5
9	2.08	0.96	0	3	0.340	0.0	1.0
10	2.34	0.82	0	3	0.270	0.0	0.5
11	1.90	0.98	0	3	0.180	0.0	0.5
12	1.98	1.01	0	3	0.220	0.0	0.5
13	1.88	0.89	0	3	0.150	0.0	1.0
14	1.96	0.85	0	3	0.190	0.0	0.5
15	1.88	0.95	0	3	0.130	0.0	0.5
16	1.80	1.06	0	3	0.110	0.0	0.5
17	1.94	0.97	0	3	0.120	0.0	0.5
18	1.98	0.91	0	3	0.120	0.0	1.0
19	1.86	0.98	0	3	0.130	0.0	0.5
20	1.90	0.90	0	3	0.130	0.0	0.5
21	1.80	0.96	0	3	0.110	0.0	0.5
22	1.82	0.86	0	3	0.160	0.0	0.5
23	1.82	0.95	0	3	0.130	0.0	0.5
24	1.88	0.97	0	3	0.180	0.0	0.5
25	1.78	0.97	0	3	0.170	0.0	0.5
26	1.90	0.85	0	3	0.140	0.0	0.5
27	1.58	0.98	0	3	0.140	0.0	0.5
28	1.68	0.95	0	3	0.210	0.0	0.5
29	1.86	0.96	0	3	0.190	0.0	0.5
30	1.96	0.82	0	3	0.150	0.0	1.0
31	1.78	0.99	0	3	0.100	0.0	0.5
32	1.82	0.97	0	3	0.210	0.0	1.0
33	1.82	0.89	0	3	0.170	0.0	1.0
34	1.80	1.06	0	3	0.150	0.0	1.0
35	1.70	0.92	0	3	0.130	0.0	0.5
36	1.74	0.89	0	3	0.110	0.0	0.5
37	1.86	0.98	0	3	0.120	0.0	0.5
38	1.90	0.90	0	3	0.140	0.0	1.0
39	1.96	0.87	0	3	0.150	0.0	1.0
40	1.80	0.94	0	3	0.110	0.0	0.5
41	1.78	0.90	0	3	0.130	0.0	1.0
42	1.72	0.98	0	3	0.180	0.0	0.5
43	1.94	0.83	0	3	0.160	0.0	0.5
44	1.98	0.86	0	3	0.110	0.0	1.0
45	1.62	0.98	0	3	0.140	0.0	1.0
46	1.84	0.97	0	3	0.080	0.0	0.5
47	1.98	0.86	0	3	0.140	0.0	0.5
48	1.86	0.92	0	3	0.140	0.0	0.5
49	1.88	0.82	0	3	0.140	0.0	0.5
50	1.88	0.91	0	3	0.140	0.0	0.5
