generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.44	0.64	0	2	0.390	0.0	1.0
1	1.68	0.51	0	2	0.250	0.0	0.5
2	1.58	0.53	0	2	0.220	0.0	0.5
3	1.60	0.63	0	3	0.160	0.0	0.5
4	1.48	0.73	0	3	0.180	0.0	0.5
5	1.68	0.65	0	3	0.200	0.0	1.0
6	1.74	0.66	0	3	0.150	0.0	0.5
7	1.74	0.66	0	3	0.250	0.0	0.5
8	1.76	0.79	0	3	0.220	0.0	0.5
9	2.04	0.82	0	3	0.330	0.0	1.0
10	2.10	0.94	0	3	0.390	0.0	0.5
11	2.06	1.01	0	3	0.450	0.0	0.5
12	2.12	0.93	0	3	0.460	0.0	0.5
13	2.20	0.89	0	3	0.470	0.0	0.5
14	2.26	0.91	0	3	0.450	0.0	0.5
15	2.18	0.97	0	3	0.450	0.0	0.5
16	2.36	0.84	0	3	0.440	0.0	0.5
17	2.32	0.86	0	3	0.420	0.0	0.5
18	2.18	0.95	0	3	0.390	0.0	0.5
19	2.22	0.90	0	3	0.410	0.0	0.5
20	2.42	0.78	0	3	0.420	0.0	0.5
21	2.06	1.03	0	3	0.380	0.0	0.5
22	2.02	0.99	0	3	0.390	0.0	0.5
23	2.14	0.96	0	3	0.300	0.0	0.5
24	1.96	1.00	0	3	0.260	0.0	0.5
25	1.86	1.04	0	3	0.250	0.0	0.5
26	1.82	0.93	0	3	0.250	0.0	0.5
27	1.96	1.00	0	3	0.220	0.0	0.5
28	2.12	0.95	0	3	0.190	0.0	0.5
29	1.86	0.96	0	3	0.180	0.0	0.5
30	1.70	0.98	0	3	0.260	0.0	0.5
31	1.94	0.97	0	3	0.170	0.0	0.5
32	1.72	0.96	0	3	0.170	0.0	0.5
33	1.96	0.94	0	3	0.180	0.0	0.5
34	2.00	1.02	0	3	0.210	0.0	0.5
35	1.96	1.00	0	3	0.140	0.0	0.5
36	1.94	0.97	0	3	0.180	0.0	0.5
37	2.00	0.92	0	3	0.210	0.0	0.5
38	1.68	1.05	0	3	0.230	0.0	0.5
39	2.00	0.92	0	3	0.210	0.0	1.0
40	2.14	0.94	0	3	0.160	0.0	0.5
41	1.82	1.09	0	3	0.160	0.0	0.5
42	2.16	0.90	0	3	0.180	0.0	0.5
43	2.00	0.87	0	3	0.210	0.0	0.5
44	1.80	0.92	0	3	0.190	0.0	0.5
45	2.00	0.89	0	3	0.190	0.0	0.5
46	1.90	1.04	0	3	0.140	0.0	0.5
47	1.78	0.97	0	3	0.170	0.0	1.0
48	1.94	0.97	0	3	0.190	0.0	0.5
49	1.78	1.06	0	3	0.230	0.0	1.0
50	1.88	0.99	0	3	0.260	0.0	0.5
