generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.44	1.06	0	3	0.310	0.0	1.0
1	2.24	0.93	0	3	0.210	0.0	0.5
2	2.38	0.98	0	3	0.090	0.0	0.5
3	2.42	1.04	0	3	0.160	0.0	1.0
4	2.38	1.02	0	3	0.120	0.0	0.5
5	2.58	0.78	0	3	0.130	0.0	1.0
6	2.58	0.78	0	3	0.140	0.0	0.5
7	2.46	0.96	0	3	0.110	0.0	0.5
8	2.38	1.06	0	3	0.150	0.0	0.5
9	2.52	0.88	0	3	0.130	0.0	1.0
10	2.58	0.87	0	3	0.180	0.0	1.0
11	2.50	1.00	0	3	0.160	0.0	0.5
12	2.44	1.04	0	3	0.130	0.0	0.5
13	2.60	0.85	0	3	0.160	0.0	1.0
14	2.38	1.02	0	3	0.170	0.0	1.0
15	2.30	1.10	0	3	0.160	0.0	0.5
16	2.42	0.94	0	3	0.120	0.0	0.5
17	2.86	0.49	1	3	0.150	0.0	1.0
18	2.52	0.92	0	3	0.150	0.0	0.5
19	2.44	0.85	1	3	0.160	0.0	0.5
20	2.34	1.07	0	3	0.130	0.0	0.5
21	2.48	1.00	0	3	0.090	0.0	0.5
22	2.72	0.66	0	3	0.180	0.0	0.5
23	2.58	0.94	0	3	0.160	0.0	0.5
24	2.50	0.96	0	3	0.140	0.0	0.5
25	2.24	1.16	0	3	0.140	0.0	1.0
26	2.44	0.96	0	3	0.130	0.0	0.5
27	2.56	0.90	0	3	0.160	0.0	1.0
28	2.34	1.03	0	3	0.150	0.0	0.5
29	2.58	0.96	0	3	0.080	0.0	0.5
30	2.56	0.85	0	3	0.110	0.0	1.0
31	2.70	0.75	0	3	0.130	0.0	0.5
32	2.56	0.85	0	3	0.120	0.0	1.0
33	2.30	1.10	0	3	0.140	0.0	1.0
34	2.50	0.94	0	3	0.130	0.0	1.0
35	2.24	1.05	0	3	0.150	0.0	1.0
36	2.52	0.85	0	3	0.140	0.0	0.5
37	2.72	0.72	0	3	0.120	0.0	1.0
38	2.46	1.04	0	3	0.090	0.0	0.5
39	2.46	1.02	0	3	0.120	0.0	0.5
40	2.54	0.90	0	3	0.130	0.0	0.5
41	2.40	1.02	0	3	0.140	0.0	1.0
42	2.54	1.04	0	3	0.080	0.0	0.5
43	2.50	0.92	0	3	0.160	0.0	1.0
44	2.40	1.08	0	3	0.160	0.0	0.5
45	2.44	0.96	0	3	0.080	0.0	0.5
46	2.52	0.96	0	3	0.100	0.0	0.5
47	2.66	0.76	0	3	0.150	0.0	0.5
48	2.46	1.04	0	3	0.090	0.0	0.5
49	2.56	0.83	0	3	0.100	0.0	0.5
50	2.40	1.04	0	3	0.140	0.0	0.5
