generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.76	0.68	0	3	0.320	0.0	0.5
1	1.90	0.75	0	3	0.250	0.0	1.5
2	2.20	0.66	0	3	0.250	0.0	0.5
3	2.22	0.81	1	3	0.190	0.0	0.5
4	2.32	0.79	0	3	0.170	0.0	1.0
5	2.20	0.72	0	3	0.150	0.0	1.0
6	2.22	0.70	1	3	0.150	0.0	0.5
7	1.96	0.98	0	3	0.090	0.0	0.5
8	2.42	0.67	1	3	0.110	0.0	0.5
9	2.38	0.82	0	3	0.180	0.0	0.5
10	2.42	0.80	0	3	0.120	0.0	0.5
11	2.52	0.61	1	3	0.100	0.0	1.0
12	2.22	0.83	0	3	0.150	0.0	0.5
13	2.46	0.64	1	3	0.130	0.0	0.5
14	2.56	0.61	1	3	0.040	0.0	0.5
15	2.40	0.66	1	3	0.150	0.0	1.0
16	2.30	0.73	0	3	0.120	0.0	0.5
17	2.28	0.85	0	3	0.130	0.0	0.5
18	2.54	0.70	0	3	0.170	0.0	1.0
19	2.32	0.79	0	3	0.110	0.0	0.5
20	2.24	0.79	0	3	0.120	0.0	0.5
21	2.28	0.83	0	3	0.120	0.0	0.5
22	2.36	0.79	0	3	0.180	0.0	1.0
23	2.40	0.77	1	3	0.120	0.0	0.5
24	2.40	0.80	0	3	0.160	0.0	0.5
25	2.44	0.75	0	3	0.150	0.0	0.5
26	2.28	0.98	0	3	0.180	0.0	0.5
27	2.46	0.70	1	3	0.160	0.0	0.5
28	2.28	0.94	0	3	0.200	0.0	0.5
29	2.26	0.93	0	3	0.120	0.0	0.5
30	2.38	0.82	0	3	0.180	0.0	0.5
31	2.34	0.79	0	3	0.150	0.0	0.5
32	2.40	0.72	0	3	0.140	0.0	1.0
33	2.20	0.87	0	3	0.140	0.0	1.5
34	2.34	0.76	0	3	0.130	0.0	0.5
35	2.48	0.73	0	3	0.120	0.0	0.5
36	2.40	0.63	0	3	0.150	0.0	1.0
37	2.16	0.88	0	3	0.130	0.0	0.5
38	2.36	0.71	0	3	0.150	0.0	0.5
39	2.28	0.78	1	3	0.140	0.0	0.5
40	2.16	0.88	0	3	0.140	0.0	1.0
41	2.08	0.91	0	3	0.140	0.0	1.0
42	2.36	0.66	0	3	0.080	0.0	0.5
43	2.36	0.74	1	3	0.100	0.0	0.5
44	2.42	0.67	1	3	0.110	0.0	1.0
45	2.36	0.84	0	3	0.120	0.0	0.5
46	2.52	0.67	1	3	0.140	0.0	0.5
47	2.38	0.82	0	3	0.160	0.0	0.5
48	2.36	0.79	0	3	0.150	0.0	0.5
49	2.28	0.85	0	3	0.120	0.0	1.0
50	2.42	0.67	0	3	0.120	0.0	1.0
