generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.32	0.65	0	3	0.380	0.0	1.0
1	1.48	0.64	0	3	0.290	0.0	1.0
2	1.64	0.52	1	3	0.250	0.0	1.0
3	1.64	0.59	0	3	0.160	0.0	0.5
4	1.72	0.60	0	3	0.160	0.0	0.5
5	1.68	0.76	0	3	0.200	0.0	0.5
6	1.76	0.84	0	3	0.230	0.0	0.5
7	1.90	0.88	0	3	0.280	0.0	1.0
8	1.82	1.01	0	3	0.300	0.0	0.5
9	2.06	0.90	0	3	0.310	0.0	0.5
10	2.26	1.02	0	3	0.350	0.0	0.5
11	2.00	1.06	0	3	0.320	0.0	0.5
12	1.92	1.06	0	3	0.240	0.0	1.0
13	1.94	1.07	0	3	0.200	0.0	0.5
14	2.12	0.91	0	3	0.160	0.0	0.5
15	1.82	1.07	0	3	0.160	0.0	1.0
16	1.72	1.10	0	3	0.230	0.0	0.5
17	1.72	1.08	0	3	0.180	0.0	0.5
18	2.10	0.92	0	3	0.220	0.0	1.0
19	2.10	0.88	0	3	0.260	0.0	1.0
20	2.00	0.92	0	3	0.290	0.0	0.5
21	1.84	1.10	0	3	0.210	0.0	0.5
22	2.04	1.00	0	3	0.190	0.0	0.5
23	1.72	1.18	0	3	0.210	0.0	0.5
24	1.92	0.98	0	3	0.200	0.0	0.5
25	2.08	0.87	0	3	0.250	0.0	0.5
26	2.04	1.00	0	3	0.220	0.0	0.5
27	1.94	0.95	0	3	0.220	0.0	1.0
28	1.86	1.06	0	3	0.180	0.0	0.5
29	1.92	0.96	0	3	0.190	0.0	0.5
30	1.94	0.79	0	3	0.240	0.0	0.5
31	1.90	0.94	0	3	0.230	0.0	1.0
32	2.04	0.89	0	3	0.240	0.0	1.0
33	1.90	0.96	0	3	0.230	0.0	1.0
34	2.02	0.97	0	3	0.180	0.0	1.0
35	1.78	1.08	0	3	0.220	0.0	1.0
36	1.70	1.06	0	3	0.250	0.0	1.0
37	1.92	0.98	0	3	0.290	0.0	1.0
38	1.92	0.98	0	3	0.270	0.0	1.0
39	1.86	1.00	0	3	0.210	0.0	0.5
40	2.04	0.87	0	3	0.240	0.0	1.0
41	1.96	0.94	0	3	0.230	0.0	1.5
42	1.86	1.11	0	3	0.180	0.0	1.0
43	1.82	1.05	0	3	0.210	0.0	1.0
44	1.98	0.97	0	3	0.280	0.0	1.0
45	1.74	0.98	0	3	0.190	0.0	1.5
46	1.88	0.99	0	3	0.230	0.0	1.0
47	1.94	1.01	0	3	0.240	0.0	0.5
48	1.92	1.00	0	3	0.210	0.0	1.0
49	1.98	0.91	0	3	0.190	0.0	0.5
50	1.74	0.96	0	3	0.210	0.0	1.0
