generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.96	4.60	2	17	0.340	0.0	0.5	0.7899	0.0665	1.6334
1	13.00	4.93	3	19	0.360	0.0	1.0	0.5770	0.0864	1.6437
2	13.56	4.05	3	19	0.360	0.0	0.5	0.6374	0.1231	1.6445
3	13.20	4.60	3	19	0.320	0.0	1.0	0.6262	0.0390	1.6070
4	13.34	5.18	2	19	0.350	0.0	0.5	0.5967	0.1463	1.5997
5	14.40	4.79	2	19	0.380	0.0	0.5	0.6264	0.1906	1.6679
6	13.04	6.55	2	19	0.450	0.0	0.5	0.5068	0.1684	1.6437
7	13.74	5.91	1	19	0.430	0.0	0.5	0.5104	0.1906	1.6445
8	14.14	5.53	2	19	0.410	0.0	0.5	0.6183	0.1906	1.6445
9	14.32	5.70	1	19	0.460	0.0	0.5	0.5953	0.1906	1.6445
10	14.94	5.20	1	19	0.370	0.0	0.5	0.4818	0.1906	1.6445
11	14.32	4.81	2	19	0.380	0.0	0.5	0.6249	0.1894	1.6445
12	12.62	6.30	1	19	0.350	0.0	0.5	0.5286	0.1779	1.6445
13	13.70	5.74	1	19	0.370	0.0	0.5	0.5163	0.1767	1.6445
14	14.26	5.52	2	19	0.350	0.0	0.5	0.5267	0.1369	1.6445
15	12.78	6.32	1	19	0.360	0.0	1.0	0.5636	0.0603	1.6679
16	13.38	6.04	1	19	0.320	0.0	0.5	0.5039	0.1369	1.6445
17	12.54	6.15	1	19	0.240	0.0	0.5	0.5464	0.1369	1.6192
18	13.96	5.33	1	19	0.250	0.0	0.5	0.4929	0.1241	1.6192
19	13.86	5.00	3	19	0.220	0.0	0.5	0.5749	0.1369	1.6192
20	12.92	5.78	1	19	0.200	0.0	0.5	0.4702	0.0423	1.6192
21	12.98	5.11	3	19	0.150	0.0	1.0	0.4904	0.0249	1.6070
22	13.72	4.84	1	19	0.150	0.0	0.5	0.4826	0.0432	1.6445
23	13.48	5.09	1	19	0.160	0.0	1.0	0.5244	0.0790	1.6192
24	13.98	4.91	3	19	0.170	0.0	1.0	0.3987	0.1307	1.6070
25	13.56	4.90	4	19	0.200	0.0	0.5	0.4330	0.0363	1.6192
26	13.92	4.96	4	19	0.190	0.0	1.0	0.4738	0.0957	1.6679
27	14.14	5.13	1	19	0.170	0.0	1.0	0.3722	0.0140	1.6192
28	13.84	4.87	3	19	0.200	0.0	1.0	0.4104	0.0131	1.6445
29	13.82	4.86	2	19	0.160	0.0	0.5	0.3989	0.0364	1.6192
30	12.26	5.63	2	19	0.200	0.0	1.0	0.4355	0.0131	1.6192
31	12.86	5.29	2	19	0.210	0.0	1.0	0.4279	0.0131	1.6192
32	14.20	4.79	4	19	0.140	0.0	1.0	0.3711	0.0217	1.6070
33	13.48	5.31	3	19	0.200	0.0	1.0	0.3944	0.0131	1.6445
34	12.10	5.51	3	19	0.200	0.0	0.5	0.4113	0.0271	1.6445
35	13.92	3.92	3	19	0.130	0.0	1.0	0.3739	0.0641	1.6192
36	14.50	4.67	3	19	0.150	0.0	1.5	0.3199	0.0131	1.6262
37	13.40	4.91	3	19	0.170	0.0	1.0	0.3433	0.0131	1.6192
38	14.22	4.47	3	19	0.170	0.0	1.0	0.3167	0.0131	0.9682
39	13.98	4.88	3	19	0.210	0.0	1.0	0.3828	0.0131	1.6192
40	14.38	4.45	3	19	0.180	0.0	1.0	0.3629	0.0115	1.6192
41	13.18	5.15	3	19	0.250	0.0	1.0	0.3587	0.0131	1.6192
42	13.72	4.66	1	19	0.170	0.0	1.0	0.3251	0.0131	1.6006
43	14.80	4.28	3	19	0.250	0.0	1.5	0.3143	0.0205	1.4125
44	13.70	5.04	3	19	0.170	0.0	0.5	0.3919	0.0131	1.6206
45	14.50	4.36	3	19	0.200	0.0	1.0	0.3177	0.0117	1.6192
46	13.60	4.59	3	19	0.270	0.0	1.0	0.4203	0.0205	1.6334
47	14.06	4.19	3	19	0.150	0.0	0.5	0.4432	0.0131	1.6545
48	13.48	5.26	3	19	0.150	0.0	0.5	0.4054	0.0183	1.6192
49	13.54	5.27	1	19	0.130	0.0	0.5	0.3647	0.0131	1.6176
50	13.76	5.17	4	19	0.230	0.0	1.0	0.3908	0.0131	1.6192
