generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.62	6.31	1	19	0.340	0.0	0.5	0.8612	0.4675	1.1015
1	12.36	6.25	1	19	0.310	0.0	0.5	0.9117	0.4675	1.1015
2	13.96	6.44	1	19	0.210	0.0	0.5	0.9140	0.2956	1.1015
3	14.64	6.32	2	19	0.260	0.0	1.0	0.8782	0.2691	1.1015
4	14.72	6.48	1	19	0.220	0.0	1.0	0.8212	0.2637	1.1015
5	16.16	4.97	1	19	0.150	0.0	1.0	0.7912	0.2691	1.1015
6	17.08	4.08	2	19	0.100	0.0	0.5	0.7412	0.1594	1.1015
7	15.90	5.48	1	19	0.110	0.0	0.5	0.6801	0.2814	1.0663
8	16.46	4.09	2	19	0.130	0.0	0.5	0.6741	0.2814	1.1015
9	18.20	1.77	11	19	0.080	0.0	1.0	0.6510	0.0196	1.1015
10	17.16	4.20	2	19	0.190	0.0	1.0	0.6190	0.1087	1.1015
11	17.66	2.76	8	19	0.110	0.0	0.5	0.6194	0.2814	1.1015
12	16.94	4.60	2	19	0.090	0.0	0.5	0.5680	0.2814	1.0663
13	16.44	4.51	1	19	0.140	0.0	0.5	0.5539	0.2681	1.1008
14	16.34	4.73	2	19	0.140	0.0	0.5	0.5885	0.2681	1.1015
15	15.60	5.43	2	19	0.150	0.0	0.5	0.5681	0.1446	1.0749
16	16.16	4.75	2	19	0.110	0.0	0.5	0.6653	0.1446	1.0533
17	16.34	4.67	2	19	0.160	0.0	0.5	0.6602	0.1378	1.0589
18	16.70	4.13	2	19	0.170	0.0	1.0	0.7029	0.2681	1.1015
19	15.90	5.23	2	19	0.170	0.0	0.5	0.6486	0.2334	1.1015
20	16.00	5.41	1	19	0.130	0.0	1.0	0.6017	0.0634	1.0984
21	15.42	5.38	2	19	0.210	0.0	1.5	0.5939	0.1764	1.1015
22	14.92	5.90	1	19	0.220	0.0	1.0	0.6042	0.1288	1.1008
23	16.50	4.57	2	19	0.180	0.0	1.0	0.5860	0.1546	1.0589
24	13.64	6.50	2	19	0.180	0.0	1.0	0.6674	0.2681	1.0663
25	14.56	5.95	1	19	0.250	0.0	1.0	0.6453	0.1155	1.1008
26	15.86	5.25	2	19	0.130	0.0	0.5	0.6647	0.2681	1.0663
27	16.04	5.31	1	19	0.110	0.0	0.5	0.6090	0.2681	1.0608
28	14.54	5.85	1	19	0.150	0.0	0.5	0.6940	0.2681	1.0998
29	16.36	4.79	1	19	0.140	0.0	0.5	0.6602	0.2660	1.0619
30	14.84	5.96	1	19	0.180	0.0	1.0	0.6061	0.1318	1.0663
31	15.90	4.83	2	19	0.180	0.0	1.0	0.6540	0.1318	1.0998
32	16.62	3.68	5	19	0.200	0.0	1.0	0.6379	0.1097	1.0998
33	16.12	4.77	1	19	0.160	0.0	0.5	0.6249	0.2681	1.1008
34	14.74	5.70	2	19	0.130	0.0	0.5	0.6182	0.1764	1.0608
35	16.14	4.40	5	19	0.210	0.0	1.0	0.5765	0.1097	1.0589
36	14.88	5.02	2	19	0.160	0.0	0.5	0.6866	0.0658	1.0663
37	15.42	5.27	2	19	0.150	0.0	0.5	0.6460	0.2681	1.1008
38	14.90	5.23	2	19	0.230	0.0	1.0	0.6246	0.1764	1.0589
39	15.54	4.74	2	19	0.150	0.0	1.0	0.6561	0.1146	1.1015
40	14.56	5.76	1	19	0.180	0.0	1.0	0.6239	0.1146	1.1008
41	15.16	4.60	5	19	0.190	0.0	1.0	0.6516	0.1146	1.1008
42	15.34	5.54	1	19	0.110	0.0	0.5	0.6812	0.2681	1.0663
43	14.82	5.90	2	19	0.150	0.0	0.5	0.6319	0.1764	1.0984
44	15.22	4.05	3	19	0.170	0.0	1.0	0.5896	0.1764	1.0769
45	15.64	4.80	2	19	0.210	0.0	1.0	0.6712	0.1764	1.0998
46	14.38	5.55	1	19	0.180	0.0	1.0	0.6234	0.1764	1.1008
47	15.38	4.65	2	19	0.220	0.0	1.0	0.6445	0.1764	1.1015
48	15.54	4.86	2	19	0.170	0.0	1.5	0.6643	0.0941	1.1015
49	16.10	4.15	2	19	0.160	0.0	0.5	0.6569	0.2401	1.0998
50	16.12	4.85	1	19	0.150	0.0	1.0	0.6389	0.2681	1.0984
