generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	13.58	6.39	1	19	0.370	0.0	1.0	0.8911	0.2095	1.1015
1	13.60	6.87	1	19	0.230	0.0	0.5	0.8363	0.3268	1.1015
2	15.50	5.14	1	19	0.140	0.0	0.5	0.8458	0.3875	1.1015
3	15.38	5.62	1	19	0.140	0.0	0.5	0.7943	0.2030	1.1008
4	17.40	3.67	2	19	0.180	0.0	1.0	0.7337	0.2636	1.1015
5	15.62	5.44	2	19	0.170	0.0	0.5	0.6534	0.0941	1.0663
6	16.86	4.42	1	19	0.140	0.0	0.5	0.6634	0.3268	1.0619
7	17.52	3.85	2	19	0.080	0.0	0.5	0.5932	0.3546	1.0589
8	17.58	3.62	2	19	0.090	0.0	0.5	0.6482	0.2814	1.1015
9	17.20	4.04	1	19	0.120	0.0	0.5	0.6984	0.2426	1.1015
10	17.96	2.58	7	19	0.110	0.0	1.5	0.5925	0.2115	1.0749
11	17.32	3.98	1	19	0.110	0.0	1.0	0.6034	0.2660	1.1015
12	18.24	2.44	7	19	0.140	0.0	1.0	0.5450	0.2814	1.0619
13	16.34	5.03	2	19	0.160	0.0	1.0	0.5985	0.1544	1.1015
14	18.28	1.69	9	19	0.080	0.0	0.5	0.5656	0.2814	1.0984
15	16.56	4.93	2	19	0.080	0.0	0.5	0.6015	0.2814	1.0984
16	15.84	4.88	2	19	0.120	0.0	0.5	0.6756	0.2814	1.0614
17	16.64	4.78	2	19	0.130	0.0	0.5	0.6526	0.2814	1.0619
18	15.88	5.32	1	19	0.120	0.0	0.5	0.6941	0.2814	1.0984
19	16.82	4.52	2	19	0.150	0.0	1.5	0.6244	0.1764	1.1008
20	17.40	3.66	2	19	0.180	0.0	1.0	0.5991	0.2681	1.0589
21	15.50	5.61	2	19	0.110	0.0	0.5	0.6846	0.2814	1.0608
22	16.76	4.22	2	19	0.120	0.0	0.5	0.6170	0.2681	1.0998
23	16.96	3.75	2	19	0.190	0.0	1.0	0.6391	0.2334	1.0608
24	16.10	5.25	2	19	0.160	0.0	1.0	0.6729	0.2814	1.0663
25	16.96	4.09	2	19	0.100	0.0	0.5	0.6640	0.2814	1.1008
26	16.84	4.81	2	19	0.120	0.0	0.5	0.6337	0.2814	1.1015
27	16.54	4.72	2	19	0.090	0.0	0.5	0.6324	0.2814	1.0663
28	15.58	5.66	2	19	0.140	0.0	0.5	0.6014	0.0941	1.1015
29	16.00	5.44	2	19	0.100	0.0	0.5	0.6226	0.2302	1.1008
30	16.96	4.87	2	19	0.080	0.0	0.5	0.6017	0.2814	1.0589
31	16.90	4.21	2	19	0.130	0.0	0.5	0.6021	0.2814	1.0619
32	17.20	3.48	5	19	0.080	0.0	0.5	0.5898	0.2814	1.0619
33	16.64	4.62	2	19	0.120	0.0	0.5	0.6821	0.2681	1.1008
34	17.12	3.98	2	19	0.120	0.0	0.5	0.5710	0.2681	1.0663
35	16.60	4.09	3	19	0.080	0.0	0.5	0.6690	0.2681	1.1008
36	16.54	3.99	5	19	0.160	0.0	1.0	0.6029	0.0700	1.0258
37	16.48	4.52	2	19	0.080	0.0	1.0	0.6731	0.1962	1.0589
38	16.32	5.02	2	19	0.150	0.0	1.0	0.6123	0.2612	1.0614
39	17.38	3.97	2	19	0.120	0.0	1.0	0.5957	0.2624	1.0619
40	17.52	3.36	2	19	0.090	0.0	1.0	0.6181	0.2624	1.1015
41	15.30	5.28	2	19	0.150	0.0	1.0	0.6886	0.2814	1.1008
42	16.40	4.42	2	19	0.070	0.0	0.5	0.6466	0.2814	1.1015
43	17.00	4.20	2	19	0.130	0.0	1.5	0.6529	0.0329	1.1015
44	16.90	3.99	2	19	0.080	0.0	0.5	0.6313	0.2814	1.1015
45	15.34	5.50	2	19	0.080	0.0	0.5	0.6363	0.2814	1.1008
46	16.38	4.81	2	19	0.180	0.0	0.5	0.6424	0.2814	1.1015
47	17.56	2.71	9	19	0.150	0.0	1.0	0.6119	0.2814	1.0619
48	16.72	4.02	2	19	0.080	0.0	0.5	0.6401	0.2681	1.1008
49	16.48	4.87	2	19	0.090	0.0	1.0	0.6503	0.2814	1.0589
50	16.80	4.65	2	19	0.130	0.0	1.0	0.6594	0.2426	1.0589
