generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.70	6.63	1	19	0.370	0.0	0.5	0.6737	0.1423	1.1236
1	12.32	6.66	1	19	0.240	0.0	0.5	0.7166	0.2860	1.1939
2	13.40	6.41	1	19	0.250	0.0	1.0	0.6796	0.1011	1.1379
3	15.46	5.73	1	19	0.230	0.0	1.0	0.6261	0.0612	1.1379
4	15.12	6.21	2	19	0.180	0.0	1.0	0.6346	0.0612	1.1379
5	16.06	5.60	2	19	0.200	0.0	1.0	0.5925	0.0612	1.1379
6	16.96	4.80	1	19	0.120	0.0	1.0	0.6389	0.1090	1.1379
7	16.44	5.47	2	19	0.150	0.0	0.5	0.5394	0.0886	1.1379
8	16.82	5.00	2	19	0.200	0.0	1.0	0.5800	0.0420	1.1379
9	17.20	4.50	1	19	0.150	0.0	1.0	0.5406	0.0612	1.1379
10	17.72	2.68	2	19	0.130	0.0	1.0	0.5786	0.0536	1.1379
11	17.92	2.90	2	19	0.140	0.0	0.5	0.4859	0.0612	1.1379
12	16.54	5.27	2	19	0.060	0.0	0.5	0.4175	0.1477	1.1379
13	17.36	3.85	2	19	0.080	0.0	1.0	0.4254	0.0612	1.1379
14	17.00	4.66	2	19	0.110	0.0	1.0	0.3920	0.0612	0.7826
15	16.56	4.78	2	19	0.120	0.0	0.5	0.4208	0.0640	1.1379
16	17.24	3.48	2	19	0.060	0.0	0.5	0.4371	0.0640	1.0873
17	17.02	4.14	2	19	0.100	0.0	0.5	0.4001	0.0612	1.0873
18	16.64	5.13	2	19	0.100	0.0	0.5	0.3961	0.0612	1.0807
19	16.72	4.64	2	19	0.190	0.0	1.0	0.3984	0.0536	1.1939
20	15.50	5.65	2	19	0.130	0.0	0.5	0.3466	0.0612	0.9602
21	16.80	4.19	1	19	0.120	0.0	1.0	0.4055	0.0612	1.1379
22	16.68	4.68	2	19	0.170	0.0	1.5	0.3700	0.0413	1.1379
23	17.12	3.87	2	19	0.100	0.0	0.5	0.4592	0.0832	1.1379
24	17.78	2.95	2	19	0.060	0.0	0.5	0.3413	0.0612	1.1236
25	16.92	4.40	2	19	0.090	0.0	0.5	0.3581	0.0640	0.7826
26	16.94	4.47	1	19	0.110	0.0	0.5	0.3853	0.0612	0.7826
27	17.64	2.08	11	19	0.040	0.0	0.5	0.4255	0.1477	1.0807
28	17.48	3.03	2	19	0.050	0.0	0.5	0.4314	0.0700	1.0081
29	16.86	4.74	2	19	0.120	0.0	1.0	0.3608	0.0154	1.0081
30	15.66	5.44	2	19	0.170	0.0	1.0	0.3565	0.0871	0.8400
31	16.34	4.86	1	19	0.100	0.0	0.5	0.4581	0.1477	1.1236
32	17.84	2.89	2	19	0.140	0.0	0.5	0.4364	0.0612	1.0873
33	17.76	3.43	2	19	0.130	0.0	0.5	0.3877	0.0420	1.1379
34	17.34	3.62	2	19	0.110	0.0	0.5	0.3517	0.0612	0.7826
35	16.42	5.16	1	19	0.110	0.0	0.5	0.3571	0.0612	0.7826
36	16.64	4.36	1	19	0.100	0.0	1.0	0.3674	0.0832	0.7826
37	17.94	2.85	2	19	0.060	0.0	0.5	0.3822	0.0612	1.0788
38	17.98	2.76	2	19	0.070	0.0	0.5	0.3686	0.0612	1.1236
39	16.42	5.04	2	19	0.090	0.0	1.0	0.4300	0.1477	1.0081
40	16.58	4.21	2	19	0.120	0.0	1.0	0.4250	0.0612	1.1379
41	17.68	2.79	2	19	0.090	0.0	0.5	0.4334	0.0832	1.1379
42	17.86	1.87	13	19	0.070	0.0	0.5	0.3646	0.0612	0.7826
43	17.68	2.75	3	19	0.060	0.0	0.5	0.4371	0.1477	1.1379
44	17.20	4.20	2	19	0.090	0.0	0.5	0.4127	0.0832	1.0081
45	17.58	3.16	2	19	0.130	0.0	0.5	0.4946	0.0640	1.1236
46	16.98	4.12	2	19	0.070	0.0	0.5	0.3844	0.0612	1.1379
47	16.92	4.12	2	19	0.080	0.0	0.5	0.3522	0.0612	0.7231
48	18.16	2.03	8	19	0.130	0.0	1.0	0.3713	0.0536	1.0873
49	18.12	3.31	2	19	0.120	0.0	1.0	0.3332	0.0154	0.7826
50	18.48	1.06	14	19	0.130	0.0	1.0	0.3927	0.0640	1.1379
