generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.06	6.76	1	19	0.400	0.0	1.0	0.6854	0.0827	1.1379
1	14.28	6.42	1	19	0.290	0.0	0.5	0.7154	0.0827	1.1939
2	16.26	5.19	2	19	0.200	0.0	0.5	0.7209	0.2246	1.1939
3	15.24	6.27	1	19	0.150	0.0	0.5	0.6744	0.2590	1.1939
4	17.60	3.57	2	19	0.150	0.0	0.5	0.6775	0.2590	1.1939
5	16.82	4.57	2	19	0.110	0.0	0.5	0.6266	0.2590	1.0873
6	15.90	5.72	1	19	0.160	0.0	0.5	0.6116	0.1526	1.1236
7	16.70	4.49	2	19	0.170	0.0	0.5	0.5428	0.0932	1.0995
8	17.92	2.46	6	19	0.160	0.0	1.0	0.5124	0.2031	1.0995
9	17.68	3.15	2	19	0.170	0.0	1.0	0.5428	0.1418	1.1236
10	17.18	4.34	1	19	0.110	0.0	1.0	0.5216	0.0154	1.0995
11	17.52	3.54	2	19	0.210	0.0	1.0	0.5033	0.0665	1.0995
12	17.18	4.25	2	19	0.200	0.0	1.0	0.4809	0.2019	1.0807
13	17.66	3.77	3	19	0.140	0.0	0.5	0.4809	0.2062	1.0995
14	17.96	2.58	6	19	0.130	0.0	1.0	0.5403	0.0818	1.0995
15	17.48	3.11	6	19	0.090	0.0	1.0	0.5519	0.0276	1.0995
16	17.30	3.56	3	19	0.190	0.0	1.0	0.5250	0.0980	1.0995
17	16.70	4.73	1	19	0.170	0.0	1.0	0.5419	0.0276	1.0995
18	17.62	3.19	3	19	0.170	0.0	1.0	0.6020	0.0276	1.0995
19	17.82	3.25	2	19	0.090	0.0	0.5	0.4881	0.1461	1.0995
20	17.20	3.96	2	19	0.120	0.0	1.0	0.5608	0.2590	1.0995
21	17.44	3.69	2	19	0.110	0.0	0.5	0.5809	0.2098	1.0995
22	17.56	3.78	2	19	0.110	0.0	0.5	0.4892	0.2398	1.0873
23	16.08	5.37	2	19	0.160	0.0	1.0	0.5773	0.2031	1.0995
24	17.54	3.91	2	19	0.110	0.0	1.0	0.5614	0.2031	1.0995
25	17.02	4.12	2	19	0.120	0.0	0.5	0.5225	0.2398	1.1236
26	17.22	3.60	6	19	0.230	0.0	1.0	0.5511	0.1416	1.1236
27	18.62	0.56	17	19	0.110	0.0	1.0	0.5309	0.2031	1.0995
28	18.38	1.86	6	19	0.180	0.0	1.0	0.4534	0.0914	1.0995
29	17.56	3.09	2	19	0.150	0.0	1.0	0.5530	0.2398	1.0995
30	17.04	4.11	2	19	0.130	0.0	1.0	0.5607	0.1418	1.1236
31	16.74	4.27	2	19	0.130	0.0	1.0	0.5626	0.2590	1.1379
32	17.42	3.74	2	19	0.110	0.0	0.5	0.5605	0.2031	1.0995
33	17.74	2.74	6	19	0.140	0.0	1.0	0.5473	0.2590	1.0995
34	16.80	4.70	2	19	0.180	0.0	1.0	0.5212	0.0980	1.0995
35	17.80	3.06	6	19	0.220	0.0	1.5	0.4839	0.0958	1.0995
36	16.72	4.62	1	19	0.140	0.0	1.0	0.5415	0.2031	1.0995
37	18.16	2.52	2	19	0.110	0.0	1.0	0.5498	0.2031	1.0995
38	16.38	5.20	2	19	0.150	0.0	1.0	0.5990	0.2098	1.1939
39	18.08	1.93	7	19	0.070	0.0	0.5	0.5910	0.2098	1.0995
40	16.62	5.18	1	19	0.120	0.0	1.0	0.5161	0.2098	1.0807
41	17.16	4.11	2	19	0.140	0.0	1.0	0.5408	0.2098	1.0995
42	17.06	4.13	1	19	0.100	0.0	0.5	0.5289	0.1707	1.1939
43	17.24	4.24	1	19	0.090	0.0	0.5	0.5137	0.2098	1.1939
44	16.62	4.66	2	19	0.120	0.0	0.5	0.5728	0.2098	1.0995
45	17.08	4.57	2	19	0.180	0.0	0.5	0.5479	0.2031	1.0995
46	15.56	6.32	1	19	0.190	0.0	1.0	0.4895	0.2098	1.0807
47	17.18	4.51	2	19	0.170	0.0	1.0	0.5221	0.2031	0.9541
48	16.06	5.40	2	19	0.110	0.0	1.0	0.5519	0.1261	0.9586
49	17.18	4.03	2	19	0.100	0.0	0.5	0.5530	0.2098	1.0995
50	17.64	2.90	3	19	0.060	0.0	0.5	0.5425	0.2098	0.9586
