generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	12.00	6.37	1	20	0.380	0.0	1.0	1.5427	0.1740	3.0020
1	15.18	6.22	2	20	0.260	0.0	1.0	1.5451	0.5191	3.0020
2	14.86	6.60	0	20	0.220	0.0	0.5	1.5354	0.1829	3.0020
3	16.32	6.36	0	20	0.190	0.0	0.5	1.6057	0.3183	3.0020
4	15.48	6.79	0	20	0.160	0.0	0.5	1.5625	0.4958	2.4504
5	18.70	3.13	4	20	0.070	0.0	0.5	1.4459	0.5191	2.5387
6	16.76	6.19	1	20	0.210	0.0	1.0	1.3728	0.2339	3.0020
7	18.18	4.26	2	20	0.160	0.0	1.0	1.3225	0.1593	2.4504
8	17.72	5.25	0	20	0.180	0.0	0.5	1.5996	0.5191	2.6000
9	17.06	5.43	0	20	0.090	0.0	0.5	1.2760	0.1273	2.6000
10	18.30	3.54	1	20	0.120	0.0	0.5	1.2620	0.2213	2.5387
11	14.74	6.93	0	20	0.170	0.0	1.0	1.4745	0.4535	2.6000
12	17.88	4.66	0	20	0.160	0.0	0.5	1.1724	0.1273	2.4504
13	17.24	5.72	0	20	0.160	0.0	1.0	1.3051	0.5191	2.5387
14	17.10	5.39	0	20	0.170	0.0	1.0	1.3760	0.5191	2.5387
15	15.06	7.27	0	20	0.200	0.0	0.5	1.3325	0.2937	3.0020
16	14.48	7.73	0	20	0.250	0.0	0.5	1.3298	0.5191	2.5387
17	15.60	6.54	0	20	0.260	0.0	1.5	1.3033	0.2292	3.0020
18	15.90	6.18	0	20	0.190	0.0	1.0	1.1734	0.5191	2.5387
19	15.82	7.02	0	20	0.150	0.0	0.5	1.2241	0.5191	2.4504
20	16.44	6.18	0	20	0.230	0.0	1.0	1.1895	0.0734	3.0020
21	14.64	7.41	0	20	0.190	0.0	1.0	1.2070	0.2063	2.6000
22	14.90	7.75	0	20	0.210	0.0	1.0	1.2845	0.3773	2.4504
23	16.10	6.27	0	20	0.180	0.0	1.0	1.1469	0.3773	2.5387
24	16.36	5.48	0	20	0.160	0.0	1.0	1.1860	0.0363	2.4504
25	16.32	5.37	1	20	0.130	0.0	0.5	1.0190	0.0734	2.4504
26	16.30	6.10	1	20	0.070	0.0	1.0	0.9714	0.3470	2.4504
27	15.72	6.35	0	20	0.120	0.0	0.5	1.1530	0.1581	2.5387
28	16.24	5.85	1	20	0.140	0.0	1.0	1.1534	0.3773	2.4504
29	16.76	4.94	2	20	0.120	0.0	1.0	1.1231	0.0734	2.4504
30	15.26	6.03	0	20	0.230	0.0	1.0	1.0414	0.0734	2.4504
31	15.44	6.17	1	20	0.200	0.0	1.0	0.8790	0.3427	2.6000
32	16.78	4.88	3	20	0.160	0.0	1.0	1.1681	0.0734	2.4504
33	17.74	3.64	6	20	0.110	0.0	1.0	1.0964	0.2485	3.0020
34	15.38	6.34	0	20	0.210	0.0	1.0	1.1727	0.0354	3.2558
35	15.48	6.09	1	20	0.150	0.0	1.0	1.1856	0.1713	2.5387
36	14.74	6.86	1	20	0.080	0.0	0.5	1.1419	0.1416	2.6506
37	16.44	5.94	2	20	0.220	0.0	1.0	1.1048	0.0734	3.0020
38	17.38	5.25	1	20	0.150	0.0	0.5	1.1817	0.0734	3.0020
39	16.18	5.57	1	20	0.220	0.0	1.0	1.1403	0.0734	2.6000
40	14.92	6.81	0	20	0.170	0.0	1.0	1.1514	0.1713	2.4504
41	18.02	4.15	2	20	0.150	0.0	1.0	1.0635	0.3427	2.4504
42	16.84	5.39	2	20	0.180	0.0	1.0	0.8922	0.0734	2.4504
43	16.58	5.58	1	20	0.200	0.0	1.0	0.9776	0.0734	2.4504
44	16.10	5.93	2	20	0.160	0.0	1.0	1.2226	0.2399	2.4504
45	18.20	3.85	6	20	0.190	0.0	1.0	1.0325	0.1713	2.5387
46	15.86	6.19	1	20	0.160	0.0	1.0	1.1580	0.0734	2.4504
47	16.62	5.82	2	20	0.190	0.0	1.0	1.0404	0.2278	2.4504
48	16.96	5.44	0	20	0.180	0.0	1.0	1.1078	0.0466	3.0020
49	17.30	4.56	3	20	0.130	0.0	1.0	1.1318	0.0734	2.4504
50	17.42	4.88	0	20	0.120	0.0	1.0	1.0023	0.0734	2.4504
