generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	12.72	6.65	1	19	0.310	0.0	0.5	0.9644	0.3794	1.1431
1	14.26	6.02	1	19	0.170	0.0	0.5	0.9518	0.4747	1.1378
2	14.78	6.17	2	19	0.170	0.0	1.0	0.9188	0.3350	1.1431
3	15.78	5.72	1	19	0.140	0.0	0.5	0.8849	0.3605	1.1450
4	12.86	7.33	2	19	0.200	0.0	1.0	0.8380	0.3474	1.1431
5	15.24	6.35	1	19	0.130	0.0	0.5	0.8160	0.3605	1.1431
6	16.52	5.14	1	19	0.160	0.0	0.5	0.7862	0.2479	1.1431
7	15.38	6.40	1	19	0.140	0.0	1.0	0.7739	0.1794	1.1431
8	14.36	6.48	1	19	0.120	0.0	0.5	0.8099	0.3112	1.1431
9	16.14	5.79	2	19	0.150	0.0	0.5	0.7114	0.2479	1.1431
10	17.42	3.66	3	19	0.160	0.0	1.0	0.7439	0.1452	1.1431
11	16.16	5.89	1	19	0.140	0.0	1.0	0.6547	0.1773	1.1431
12	15.98	5.79	2	19	0.110	0.0	0.5	0.7420	0.3409	1.1431
13	15.86	5.93	2	19	0.130	0.0	0.5	0.6630	0.3350	1.1450
14	17.28	4.09	2	19	0.080	0.0	0.5	0.7002	0.2219	1.1450
15	15.70	6.16	2	19	0.150	0.0	0.5	0.6755	0.3226	1.1431
16	17.44	4.25	2	19	0.100	0.0	1.0	0.6684	0.1492	1.1431
17	16.48	5.45	2	19	0.080	0.0	0.5	0.7169	0.3095	1.1431
18	16.66	5.23	2	19	0.120	0.0	0.5	0.7565	0.2601	1.1431
19	17.18	4.62	2	19	0.130	0.0	1.0	0.6890	0.2365	1.1431
20	16.90	4.92	1	19	0.110	0.0	0.5	0.6324	0.2866	1.1337
21	16.62	4.98	2	19	0.130	0.0	0.5	0.7115	0.2103	1.1431
22	17.10	4.41	2	19	0.160	0.0	0.5	0.7170	0.2866	1.1431
23	17.34	4.62	1	19	0.110	0.0	1.5	0.6666	0.0610	1.1431
24	16.22	5.59	2	19	0.140	0.0	0.5	0.7006	0.2289	1.1450
25	17.90	3.13	2	19	0.100	0.0	0.5	0.6712	0.3357	1.1450
26	18.36	2.50	2	19	0.090	0.0	0.5	0.6059	0.2479	1.1450
27	18.50	1.15	15	19	0.130	0.0	0.5	0.6123	0.2479	1.1337
28	17.70	4.03	2	19	0.110	0.0	0.5	0.6280	0.3203	1.1337
29	18.20	2.67	2	19	0.110	0.0	0.5	0.6465	0.3329	1.1337
30	18.02	3.40	2	19	0.100	0.0	0.5	0.6305	0.2479	1.1337
31	17.98	2.87	2	19	0.110	0.0	0.5	0.5952	0.2479	1.1337
32	18.22	1.80	11	19	0.070	0.0	0.5	0.5733	0.2479	1.1297
33	18.22	2.56	2	19	0.070	0.0	0.5	0.5960	0.3409	1.1431
34	18.28	2.55	2	19	0.120	0.0	1.0	0.5707	0.0634	1.1337
35	18.36	1.69	9	19	0.130	0.0	1.0	0.6137	0.3350	1.1337
36	17.92	3.45	2	19	0.080	0.0	0.5	0.6205	0.2289	1.1337
37	18.84	0.42	17	19	0.070	0.0	0.5	0.5739	0.2479	1.1337
38	18.10	2.59	2	19	0.160	0.0	1.0	0.5650	0.0312	1.1337
39	17.80	3.53	1	19	0.100	0.0	1.0	0.5977	0.2141	1.1450
40	17.72	3.67	1	19	0.110	0.0	1.0	0.6140	0.0356	1.1450
41	17.58	4.10	1	19	0.120	0.0	1.0	0.6530	0.1529	1.1337
42	17.04	4.64	1	19	0.120	0.0	1.0	0.6153	0.2066	1.1337
43	15.92	5.49	1	19	0.130	0.0	0.5	0.6493	0.2479	1.1431
44	17.16	4.04	2	19	0.100	0.0	0.5	0.7108	0.2601	1.1337
45	17.24	4.12	2	19	0.130	0.0	0.5	0.6255	0.2601	1.1337
46	15.96	5.58	1	19	0.190	0.0	1.0	0.6756	0.0965	1.1337
47	15.72	5.63	1	19	0.160	0.0	1.0	0.5924	0.1529	1.1337
48	14.76	5.84	2	19	0.190	0.0	1.0	0.6621	0.1529	1.1337
49	15.70	5.01	2	19	0.170	0.0	1.0	0.7053	0.2246	1.1450
50	14.82	5.83	1	19	0.100	0.0	0.5	0.7137	0.1794	1.1337
